ChecklistID,ServiceID,BodyPart,CheckItem
CHK17288,SRV63259,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17289,SRV63259,Chân,Kiểm tra cử động
CHK17290,SRV63259,Vùng bụng,Sờ nắn kiểm tra đau
CHK17291,SRV63259,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK17292,SRV63259,Tim mạch,Đo nhịp tim
CHK17293,SRV63259,Hô hấp,Kiểm tra tiếng thở
CHK17294,SRV76546,Hô hấp,Kiểm tra màu niêm mạc
CHK17295,SRV76546,Tim mạch,Đo nhịp tim
CHK17296,SRV76546,Mắt,Kiểm tra phản xạ ánh sáng
CHK17297,SRV76546,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK17298,SRV61881,Hô hấp,Kiểm tra màu niêm mạc
CHK17299,SRV61881,Chân,Kiểm tra cử động
CHK17300,SRV61881,Thân nhiệt,Theo dõi sốt
CHK17301,SRV61881,Tim mạch,Đo nhịp tim
CHK17302,SRV61881,Toàn thân,Kiểm tra nhịp thở
CHK17303,SRV61881,Vết mổ,Vệ sinh vết mổ
CHK17304,SRV50969,Chân,Kiểm tra tuần hoàn
CHK17305,SRV50969,Mắt,Kiểm tra độ ẩm mắt
CHK17306,SRV50969,Tim mạch,Đo nhịp tim
CHK17307,SRV50969,Thân nhiệt,Theo dõi sốt
CHK17308,SRV50969,Vùng bụng,Sờ nắn kiểm tra đau
CHK17309,SRV50969,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK17310,SRV117702,Hô hấp,Kiểm tra màu niêm mạc
CHK17311,SRV117702,Vết mổ,Kiểm tra độ liền da
CHK17312,SRV117702,Chân,Kiểm tra tuần hoàn
CHK17313,SRV27679,Toàn thân,Kiểm tra ăn uống
CHK17314,SRV27679,Thân nhiệt,Theo dõi sốt
CHK17315,SRV27679,Mắt,Kiểm tra độ ẩm mắt
CHK17316,SRV27679,Vết mổ,Kiểm tra sưng tấy
CHK17317,SRV45618,Tim mạch,Kiểm tra mạch
CHK17318,SRV45618,Thân nhiệt,Theo dõi sốt
CHK17319,SRV45618,Toàn thân,Kiểm tra ăn uống
CHK17320,SRV45618,Hô hấp,Kiểm tra tiếng thở
CHK17321,SRV45618,Vết mổ,Kiểm tra rỉ dịch
CHK17322,SRV45618,Chân,Kiểm tra cử động
CHK17323,SRV58499,Vết mổ,Kiểm tra nhiễm trùng
CHK17324,SRV58499,Hô hấp,Kiểm tra tiếng thở
CHK17325,SRV58499,Tim mạch,Đo nhịp tim
CHK17326,SRV14202,Vết mổ,Kiểm tra sưng tấy
CHK17327,SRV14202,Toàn thân,Đánh giá mức độ đau
CHK17328,SRV14202,Thân nhiệt,Theo dõi sốt
CHK17329,SRV14202,Tim mạch,Kiểm tra mạch
CHK17330,SRV3901,Tim mạch,Kiểm tra mạch
CHK17331,SRV3901,Vết mổ,Kiểm tra độ liền da
CHK17332,SRV3901,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17333,SRV3901,Mắt,Kiểm tra độ ẩm mắt
CHK17334,SRV2472,Vết mổ,Vệ sinh vết mổ
CHK17335,SRV2472,Chân,Kiểm tra cử động
CHK17336,SRV2472,Mắt,Kiểm tra phản xạ ánh sáng
CHK17337,SRV2472,Hô hấp,Kiểm tra màu niêm mạc
CHK17338,SRV98588,Hô hấp,Kiểm tra tiếng thở
CHK17339,SRV98588,Vết mổ,Kiểm tra độ liền da
CHK17340,SRV98588,Toàn thân,Kiểm tra nhịp thở
CHK17341,SRV98588,Chân,Kiểm tra tuần hoàn
CHK17342,SRV98588,Mắt,Kiểm tra độ ẩm mắt
CHK17343,SRV123582,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK17344,SRV123582,Vết mổ,Kiểm tra rỉ dịch
CHK17345,SRV123582,Hô hấp,Kiểm tra màu niêm mạc
CHK17346,SRV123582,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17347,SRV141581,Mắt,Kiểm tra độ ẩm mắt
CHK17348,SRV141581,Vết mổ,Kiểm tra sưng tấy
CHK17349,SRV141581,Chân,Kiểm tra cử động
CHK17350,SRV30262,Vùng bụng,Kiểm tra chướng bụng
CHK17351,SRV30262,Hô hấp,Kiểm tra tiếng thở
CHK17352,SRV30262,Thân nhiệt,Theo dõi sốt
CHK17353,SRV110762,Vết mổ,Kiểm tra rỉ dịch
CHK17354,SRV110762,Vùng bụng,Sờ nắn kiểm tra đau
CHK17355,SRV110762,Tim mạch,Đo nhịp tim
CHK17356,SRV110762,Hô hấp,Kiểm tra tiếng thở
CHK17357,SRV110762,Thân nhiệt,Theo dõi sốt
CHK17358,SRV26272,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17359,SRV26272,Hô hấp,Kiểm tra màu niêm mạc
CHK17360,SRV26272,Tim mạch,Kiểm tra mạch
CHK17361,SRV26272,Vùng bụng,Kiểm tra chướng bụng
CHK17362,SRV26272,Chân,Kiểm tra sưng
CHK17363,SRV32956,Vùng bụng,Kiểm tra chướng bụng
CHK17364,SRV32956,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17365,SRV32956,Tim mạch,Kiểm tra mạch
CHK17366,SRV32956,Toàn thân,Đánh giá mức độ đau
CHK17367,SRV32956,Hô hấp,Kiểm tra tiếng thở
CHK17368,SRV32956,Vết mổ,Vệ sinh vết mổ
CHK17369,SRV52826,Chân,Kiểm tra cử động
CHK17370,SRV52826,Mắt,Kiểm tra độ ẩm mắt
CHK17371,SRV52826,Hô hấp,Đếm nhịp thở
CHK17372,SRV102493,Toàn thân,Kiểm tra đi vệ sinh
CHK17373,SRV102493,Hô hấp,Đếm nhịp thở
CHK17374,SRV102493,Vùng bụng,Kiểm tra chướng bụng
CHK17375,SRV102493,Chân,Kiểm tra sưng
CHK17376,SRV102493,Vết mổ,Kiểm tra rỉ dịch
CHK17377,SRV102493,Tim mạch,Kiểm tra mạch
CHK17378,SRV124155,Tim mạch,Đo nhịp tim
CHK17379,SRV124155,Chân,Kiểm tra cử động
CHK17380,SRV124155,Vết mổ,Vệ sinh vết mổ
CHK17381,SRV124155,Vùng bụng,Sờ nắn kiểm tra đau
CHK17382,SRV124155,Toàn thân,Đánh giá mức độ đau
CHK17383,SRV74166,Toàn thân,Kiểm tra ăn uống
CHK17384,SRV74166,Mắt,Kiểm tra phản xạ ánh sáng
CHK17385,SRV74166,Vết mổ,Kiểm tra nhiễm trùng
CHK17386,SRV74166,Hô hấp,Đếm nhịp thở
CHK17387,SRV74166,Tim mạch,Kiểm tra mạch
CHK17388,SRV74166,Vùng bụng,Sờ nắn kiểm tra đau
CHK17389,SRV106210,Vết mổ,Kiểm tra rỉ dịch
CHK17390,SRV106210,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17391,SRV106210,Mắt,Kiểm tra độ ẩm mắt
CHK17392,SRV106210,Hô hấp,Kiểm tra màu niêm mạc
CHK17393,SRV106210,Vùng bụng,Kiểm tra chướng bụng
CHK17394,SRV106210,Chân,Kiểm tra cử động
CHK17395,SRV169040,Vùng bụng,Sờ nắn kiểm tra đau
CHK17396,SRV169040,Toàn thân,Đánh giá mức độ đau
CHK17397,SRV169040,Tim mạch,Kiểm tra mạch
CHK17398,SRV169040,Thân nhiệt,Theo dõi sốt
CHK17399,SRV169040,Chân,Kiểm tra sưng
CHK17400,SRV169040,Vết mổ,Kiểm tra nhiễm trùng
CHK17401,SRV45535,Mắt,Kiểm tra phản xạ ánh sáng
CHK17402,SRV45535,Chân,Kiểm tra tuần hoàn
CHK17403,SRV45535,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17404,SRV80500,Thân nhiệt,Theo dõi sốt
CHK17405,SRV80500,Mắt,Kiểm tra phản xạ ánh sáng
CHK17406,SRV80500,Chân,Kiểm tra sưng
CHK17407,SRV80500,Toàn thân,Kiểm tra đi vệ sinh
CHK17408,SRV80500,Vùng bụng,Kiểm tra chướng bụng
CHK17409,SRV77444,Vùng bụng,Kiểm tra chướng bụng
CHK17410,SRV77444,Thân nhiệt,Theo dõi sốt
CHK17411,SRV77444,Hô hấp,Kiểm tra tiếng thở
CHK17412,SRV199055,Vết mổ,Kiểm tra độ liền da
CHK17413,SRV199055,Tim mạch,Kiểm tra mạch
CHK17414,SRV199055,Chân,Kiểm tra tuần hoàn
CHK17415,SRV199055,Mắt,Kiểm tra độ ẩm mắt
CHK17416,SRV199055,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17417,SRV199055,Toàn thân,Kiểm tra nhịp thở
CHK17418,SRV112200,Chân,Kiểm tra cử động
CHK17419,SRV112200,Vùng bụng,Sờ nắn kiểm tra đau
CHK17420,SRV112200,Mắt,Kiểm tra độ ẩm mắt
CHK17421,SRV100503,Vết mổ,Kiểm tra độ liền da
CHK17422,SRV100503,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17423,SRV100503,Vùng bụng,Kiểm tra chướng bụng
CHK17424,SRV100503,Hô hấp,Đếm nhịp thở
CHK17425,SRV100503,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK17426,SRV100503,Mắt,Kiểm tra phản xạ ánh sáng
CHK17427,SRV54199,Hô hấp,Kiểm tra tiếng thở
CHK17428,SRV54199,Vết mổ,Kiểm tra sưng tấy
CHK17429,SRV54199,Vùng bụng,Sờ nắn kiểm tra đau
CHK17430,SRV99921,Mắt,Kiểm tra phản xạ ánh sáng
CHK17431,SRV99921,Thân nhiệt,Theo dõi sốt
CHK17432,SRV99921,Tim mạch,Đo nhịp tim
CHK17433,SRV53865,Vùng bụng,Kiểm tra chướng bụng
CHK17434,SRV53865,Chân,Kiểm tra cử động
CHK17435,SRV53865,Vết mổ,Kiểm tra sưng tấy
CHK17436,SRV53865,Hô hấp,Kiểm tra màu niêm mạc
CHK17437,SRV53865,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17438,SRV164481,Vết mổ,Kiểm tra sưng tấy
CHK17439,SRV164481,Mắt,Kiểm tra phản xạ ánh sáng
CHK17440,SRV164481,Thân nhiệt,Theo dõi sốt
CHK17441,SRV164481,Tim mạch,Kiểm tra mạch
CHK17442,SRV164481,Vùng bụng,Kiểm tra chướng bụng
CHK17443,SRV164481,Toàn thân,Kiểm tra nhịp thở
CHK17444,SRV24147,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17445,SRV24147,Toàn thân,Kiểm tra nhịp thở
CHK17446,SRV24147,Mắt,Kiểm tra độ ẩm mắt
CHK17447,SRV24147,Vết mổ,Vệ sinh vết mổ
CHK17448,SRV158036,Vùng bụng,Kiểm tra chướng bụng
CHK17449,SRV158036,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK17450,SRV158036,Hô hấp,Đếm nhịp thở
CHK17451,SRV158036,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17452,SRV121572,Tim mạch,Đo nhịp tim
CHK17453,SRV121572,Hô hấp,Kiểm tra màu niêm mạc
CHK17454,SRV121572,Toàn thân,Đánh giá mức độ đau
CHK17455,SRV121572,Vết mổ,Kiểm tra sưng tấy
CHK17456,SRV121572,Chân,Kiểm tra cử động
CHK17457,SRV121572,Mắt,Kiểm tra độ ẩm mắt
CHK17458,SRV185772,Vùng bụng,Sờ nắn kiểm tra đau
CHK17459,SRV185772,Thân nhiệt,Theo dõi sốt
CHK17460,SRV185772,Mắt,Kiểm tra phản xạ ánh sáng
CHK17461,SRV185772,Vết mổ,Kiểm tra rỉ dịch
CHK17462,SRV185772,Tim mạch,Đo nhịp tim
CHK17463,SRV106551,Tim mạch,Kiểm tra mạch
CHK17464,SRV106551,Hô hấp,Kiểm tra màu niêm mạc
CHK17465,SRV106551,Vùng bụng,Sờ nắn kiểm tra đau
CHK17466,SRV168924,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17467,SRV168924,Vết mổ,Kiểm tra sưng tấy
CHK17468,SRV168924,Vùng bụng,Sờ nắn kiểm tra đau
CHK17469,SRV168924,Chân,Kiểm tra tuần hoàn
CHK17470,SRV168924,Mắt,Kiểm tra phản xạ ánh sáng
CHK17471,SRV168924,Tim mạch,Đo nhịp tim
CHK17472,SRV119409,Chân,Kiểm tra cử động
CHK17473,SRV119409,Tim mạch,Đo nhịp tim
CHK17474,SRV119409,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17475,SRV94608,Tim mạch,Đo nhịp tim
CHK17476,SRV94608,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17477,SRV94608,Hô hấp,Kiểm tra màu niêm mạc
CHK17478,SRV94608,Toàn thân,Đánh giá mức độ đau
CHK17479,SRV94608,Vùng bụng,Kiểm tra chướng bụng
CHK17480,SRV94608,Vết mổ,Kiểm tra nhiễm trùng
CHK17481,SRV165343,Vết mổ,Kiểm tra nhiễm trùng
CHK17482,SRV165343,Toàn thân,Kiểm tra nhịp thở
CHK17483,SRV165343,Hô hấp,Kiểm tra màu niêm mạc
CHK17484,SRV82291,Toàn thân,Kiểm tra ăn uống
CHK17485,SRV82291,Thân nhiệt,Theo dõi sốt
CHK17486,SRV82291,Chân,Kiểm tra cử động
CHK17487,SRV82291,Vùng bụng,Sờ nắn kiểm tra đau
CHK17488,SRV82291,Hô hấp,Đếm nhịp thở
CHK17489,SRV40369,Toàn thân,Kiểm tra nhịp thở
CHK17490,SRV40369,Chân,Kiểm tra tuần hoàn
CHK17491,SRV40369,Hô hấp,Kiểm tra màu niêm mạc
CHK17492,SRV40369,Tim mạch,Kiểm tra mạch
CHK17493,SRV40369,Thân nhiệt,Theo dõi sốt
CHK17494,SRV40369,Vết mổ,Kiểm tra rỉ dịch
CHK17495,SRV35058,Hô hấp,Kiểm tra tiếng thở
CHK17496,SRV35058,Vùng bụng,Sờ nắn kiểm tra đau
CHK17497,SRV35058,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17498,SRV35058,Chân,Kiểm tra tuần hoàn
CHK17499,SRV35058,Vết mổ,Kiểm tra nhiễm trùng
CHK17500,SRV35058,Toàn thân,Kiểm tra nhịp thở
CHK17501,SRV145895,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17502,SRV145895,Hô hấp,Kiểm tra màu niêm mạc
CHK17503,SRV145895,Vùng bụng,Sờ nắn kiểm tra đau
CHK17504,SRV145895,Toàn thân,Kiểm tra ăn uống
CHK17505,SRV145895,Chân,Kiểm tra sưng
CHK17506,SRV145895,Vết mổ,Kiểm tra độ liền da
CHK17507,SRV133679,Mắt,Kiểm tra phản xạ ánh sáng
CHK17508,SRV133679,Chân,Kiểm tra cử động
CHK17509,SRV133679,Toàn thân,Kiểm tra đi vệ sinh
CHK17510,SRV133679,Hô hấp,Kiểm tra tiếng thở
CHK17511,SRV115070,Vết mổ,Vệ sinh vết mổ
CHK17512,SRV115070,Vùng bụng,Kiểm tra chướng bụng
CHK17513,SRV115070,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17514,SRV125633,Mắt,Kiểm tra phản xạ ánh sáng
CHK17515,SRV125633,Vùng bụng,Sờ nắn kiểm tra đau
CHK17516,SRV125633,Chân,Kiểm tra cử động
CHK17517,SRV125633,Toàn thân,Đánh giá mức độ đau
CHK17518,SRV125633,Vết mổ,Vệ sinh vết mổ
CHK17519,SRV125633,Tim mạch,Kiểm tra mạch
CHK17520,SRV33398,Toàn thân,Đánh giá mức độ đau
CHK17521,SRV33398,Vết mổ,Kiểm tra rỉ dịch
CHK17522,SRV33398,Mắt,Kiểm tra độ ẩm mắt
CHK17523,SRV33398,Hô hấp,Kiểm tra màu niêm mạc
CHK17524,SRV159086,Chân,Kiểm tra sưng
CHK17525,SRV159086,Hô hấp,Kiểm tra màu niêm mạc
CHK17526,SRV159086,Tim mạch,Đo nhịp tim
CHK17527,SRV159086,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17528,SRV159086,Mắt,Kiểm tra độ ẩm mắt
CHK17529,SRV48499,Vết mổ,Kiểm tra rỉ dịch
CHK17530,SRV48499,Chân,Kiểm tra tuần hoàn
CHK17531,SRV48499,Tim mạch,Đo nhịp tim
CHK17532,SRV60942,Hô hấp,Kiểm tra màu niêm mạc
CHK17533,SRV60942,Vùng bụng,Kiểm tra chướng bụng
CHK17534,SRV60942,Mắt,Kiểm tra phản xạ ánh sáng
CHK17535,SRV60942,Chân,Kiểm tra cử động
CHK17536,SRV60942,Vết mổ,Kiểm tra độ liền da
CHK17537,SRV60942,Toàn thân,Kiểm tra đi vệ sinh
CHK17538,SRV100225,Vùng bụng,Sờ nắn kiểm tra đau
CHK17539,SRV100225,Vết mổ,Vệ sinh vết mổ
CHK17540,SRV100225,Toàn thân,Kiểm tra đi vệ sinh
CHK17541,SRV100225,Thân nhiệt,Theo dõi sốt
CHK17542,SRV100225,Hô hấp,Đếm nhịp thở
CHK17543,SRV113154,Chân,Kiểm tra tuần hoàn
CHK17544,SRV113154,Toàn thân,Đánh giá mức độ đau
CHK17545,SRV113154,Vết mổ,Kiểm tra rỉ dịch
CHK17546,SRV80114,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK17547,SRV80114,Chân,Kiểm tra cử động
CHK17548,SRV80114,Hô hấp,Kiểm tra tiếng thở
CHK17549,SRV139183,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK17550,SRV139183,Tim mạch,Kiểm tra mạch
CHK17551,SRV139183,Hô hấp,Đếm nhịp thở
CHK17552,SRV159103,Mắt,Kiểm tra phản xạ ánh sáng
CHK17553,SRV159103,Chân,Kiểm tra sưng
CHK17554,SRV159103,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK17555,SRV159103,Tim mạch,Đo nhịp tim
CHK17556,SRV159103,Vết mổ,Kiểm tra sưng tấy
CHK17557,SRV159103,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17558,SRV40948,Mắt,Kiểm tra độ ẩm mắt
CHK17559,SRV40948,Chân,Kiểm tra sưng
CHK17560,SRV40948,Vùng bụng,Kiểm tra chướng bụng
CHK17561,SRV107666,Vết mổ,Kiểm tra sưng tấy
CHK17562,SRV107666,Hô hấp,Đếm nhịp thở
CHK17563,SRV107666,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17564,SRV107666,Tim mạch,Đo nhịp tim
CHK17565,SRV107666,Vùng bụng,Kiểm tra chướng bụng
CHK17566,SRV52120,Vết mổ,Kiểm tra rỉ dịch
CHK17567,SRV52120,Hô hấp,Đếm nhịp thở
CHK17568,SRV52120,Thân nhiệt,Theo dõi sốt
CHK17569,SRV52120,Chân,Kiểm tra sưng
CHK17570,SRV52120,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK17571,SRV68001,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK17572,SRV68001,Thân nhiệt,Theo dõi sốt
CHK17573,SRV68001,Vết mổ,Kiểm tra độ liền da
CHK17574,SRV68001,Tim mạch,Kiểm tra mạch
CHK17575,SRV193997,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17576,SRV193997,Hô hấp,Kiểm tra màu niêm mạc
CHK17577,SRV193997,Vùng bụng,Sờ nắn kiểm tra đau
CHK17578,SRV193997,Chân,Kiểm tra tuần hoàn
CHK17579,SRV193997,Vết mổ,Kiểm tra độ liền da
CHK17580,SRV15548,Vùng bụng,Kiểm tra chướng bụng
CHK17581,SRV15548,Mắt,Kiểm tra độ ẩm mắt
CHK17582,SRV15548,Vết mổ,Kiểm tra sưng tấy
CHK17583,SRV15548,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK17584,SRV93916,Chân,Kiểm tra sưng
CHK17585,SRV93916,Hô hấp,Đếm nhịp thở
CHK17586,SRV93916,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17587,SRV93916,Tim mạch,Đo nhịp tim
CHK17588,SRV93916,Vết mổ,Vệ sinh vết mổ
CHK17589,SRV129678,Chân,Kiểm tra sưng
CHK17590,SRV129678,Vùng bụng,Sờ nắn kiểm tra đau
CHK17591,SRV129678,Hô hấp,Đếm nhịp thở
CHK17592,SRV103415,Hô hấp,Kiểm tra màu niêm mạc
CHK17593,SRV103415,Vết mổ,Kiểm tra rỉ dịch
CHK17594,SRV103415,Tim mạch,Đo nhịp tim
CHK17595,SRV103415,Vùng bụng,Kiểm tra chướng bụng
CHK17596,SRV103415,Chân,Kiểm tra sưng
CHK17597,SRV103415,Toàn thân,Kiểm tra nhịp thở
CHK17598,SRV61892,Vùng bụng,Kiểm tra chướng bụng
CHK17599,SRV61892,Chân,Kiểm tra cử động
CHK17600,SRV61892,Mắt,Kiểm tra phản xạ ánh sáng
CHK17601,SRV61892,Hô hấp,Kiểm tra màu niêm mạc
CHK17602,SRV61892,Thân nhiệt,Theo dõi sốt
CHK17603,SRV182491,Vùng bụng,Sờ nắn kiểm tra đau
CHK17604,SRV182491,Tim mạch,Đo nhịp tim
CHK17605,SRV182491,Hô hấp,Kiểm tra màu niêm mạc
CHK17606,SRV182491,Chân,Kiểm tra tuần hoàn
CHK17607,SRV17912,Vết mổ,Kiểm tra sưng tấy
CHK17608,SRV17912,Tim mạch,Kiểm tra mạch
CHK17609,SRV17912,Vùng bụng,Kiểm tra chướng bụng
CHK17610,SRV17912,Mắt,Kiểm tra độ ẩm mắt
CHK17611,SRV17912,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK17612,SRV119654,Mắt,Kiểm tra phản xạ ánh sáng
CHK17613,SRV119654,Tim mạch,Đo nhịp tim
CHK17614,SRV119654,Vùng bụng,Kiểm tra chướng bụng
CHK17615,SRV119654,Chân,Kiểm tra cử động
CHK17616,SRV119654,Thân nhiệt,Theo dõi sốt
CHK17617,SRV119654,Vết mổ,Kiểm tra độ liền da
CHK17618,SRV199329,Chân,Kiểm tra cử động
CHK17619,SRV199329,Vết mổ,Kiểm tra nhiễm trùng
CHK17620,SRV199329,Vùng bụng,Sờ nắn kiểm tra đau
CHK17621,SRV199329,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17622,SRV199329,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK17623,SRV199329,Mắt,Kiểm tra độ ẩm mắt
CHK17624,SRV14005,Mắt,Kiểm tra phản xạ ánh sáng
CHK17625,SRV14005,Vết mổ,Kiểm tra sưng tấy
CHK17626,SRV14005,Tim mạch,Kiểm tra mạch
CHK17627,SRV14005,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK17628,SRV79047,Vết mổ,Kiểm tra sưng tấy
CHK17629,SRV79047,Vùng bụng,Sờ nắn kiểm tra đau
CHK17630,SRV79047,Hô hấp,Kiểm tra tiếng thở
CHK17631,SRV79047,Chân,Kiểm tra sưng
CHK17632,SRV79047,Tim mạch,Đo nhịp tim
CHK17633,SRV79047,Mắt,Kiểm tra phản xạ ánh sáng
CHK17634,SRV11897,Vùng bụng,Sờ nắn kiểm tra đau
CHK17635,SRV11897,Hô hấp,Kiểm tra màu niêm mạc
CHK17636,SRV11897,Vết mổ,Kiểm tra độ liền da
CHK17637,SRV11897,Tim mạch,Đo nhịp tim
CHK17638,SRV11897,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17639,SRV121135,Toàn thân,Kiểm tra ăn uống
CHK17640,SRV121135,Thân nhiệt,Theo dõi sốt
CHK17641,SRV121135,Vết mổ,Kiểm tra nhiễm trùng
CHK17642,SRV121135,Vùng bụng,Sờ nắn kiểm tra đau
CHK17643,SRV121135,Chân,Kiểm tra cử động
CHK17644,SRV121135,Hô hấp,Kiểm tra tiếng thở
CHK17645,SRV120331,Chân,Kiểm tra tuần hoàn
CHK17646,SRV120331,Thân nhiệt,Theo dõi sốt
CHK17647,SRV120331,Vùng bụng,Kiểm tra chướng bụng
CHK17648,SRV120331,Hô hấp,Kiểm tra màu niêm mạc
CHK17649,SRV31461,Vết mổ,Kiểm tra độ liền da
CHK17650,SRV31461,Mắt,Kiểm tra độ ẩm mắt
CHK17651,SRV31461,Chân,Kiểm tra cử động
CHK17652,SRV31461,Toàn thân,Kiểm tra nhịp thở
CHK17653,SRV31461,Thân nhiệt,Theo dõi sốt
CHK17654,SRV134299,Vùng bụng,Sờ nắn kiểm tra đau
CHK17655,SRV134299,Vết mổ,Kiểm tra độ liền da
CHK17656,SRV134299,Hô hấp,Đếm nhịp thở
CHK17657,SRV134299,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17658,SRV159757,Chân,Kiểm tra tuần hoàn
CHK17659,SRV159757,Toàn thân,Kiểm tra nhịp thở
CHK17660,SRV159757,Hô hấp,Đếm nhịp thở
CHK17661,SRV159757,Mắt,Kiểm tra độ ẩm mắt
CHK17662,SRV81380,Tim mạch,Kiểm tra mạch
CHK17663,SRV81380,Vùng bụng,Sờ nắn kiểm tra đau
CHK17664,SRV81380,Chân,Kiểm tra sưng
CHK17665,SRV81380,Mắt,Kiểm tra phản xạ ánh sáng
CHK17666,SRV81380,Thân nhiệt,Theo dõi sốt
CHK17667,SRV81380,Vết mổ,Kiểm tra rỉ dịch
CHK17668,SRV6443,Vết mổ,Kiểm tra nhiễm trùng
CHK17669,SRV6443,Thân nhiệt,Đo nhiệt độ cơ thể
CHK17670,SRV6443,Chân,Kiểm tra tuần hoàn
CHK17671,SRV134125,Toàn thân,Kiểm tra đi vệ sinh
CHK17672,SRV134125,Hô hấp,Kiểm tra màu niêm mạc
CHK17673,SRV134125,Tim mạch,Kiểm tra mạch
CHK17674,SRV63100,Vùng bụng,Sờ nắn kiểm tra đau
CHK17675,SRV63100,Toàn thân,Kiểm tra đi vệ sinh
CHK17676,SRV63100,Chân,Kiểm tra sưng
CHK17677,SRV61858,Tim mạch,Kiểm tra mạch
CHK17678,SRV61858,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK17679,SRV61858,Mắt,Kiểm tra độ ẩm mắt
CHK17680,SRV167914,Vết mổ,Kiểm tra sưng tấy
CHK17681,SRV167914,Chân,Kiểm tra tuần hoàn
CHK17682,SRV167914,Tim mạch,Đo nhịp tim
CHK17683,SRV167914,Thân nhiệt,Theo dõi sốt
CHK17684,SRV167914,Vùng bụng,Kiểm tra chướng bụng
CHK17685,SRV167914,Toàn thân,Kiểm tra đi vệ sinh
CHK17686,SRV0285,Vết mổ,Kiểm tra sưng tấy
CHK17687,SRV0285,Toàn thân,Đánh giá mức độ đau
CHK17688,SRV0285,Mắt,Kiểm tra phản xạ ánh sáng
CHK17689,SRV0285,Vùng bụng,Kiểm tra chướng bụng
CHK17690,SRV0285,Chân,Kiểm tra cử động
CHK17691,SRV91411,Mắt,Kiểm tra độ ẩm mắt
CHK17692,SRV91411,Chân,Kiểm tra sưng
CHK17693,SRV91411,Hô hấp,Kiểm tra màu niêm mạc
CHK17694,SRV91411,Toàn thân,Kiểm tra ăn uống
CHK17695,SRV91411,Vùng bụng,Kiểm tra chướng bụng
CHK17696,SRV91411,Vết mổ,Kiểm tra rỉ dịch
CHK17697,SRV181721,Hô hấp,Đếm nhịp thở
CHK17698,SRV181721,Toàn thân,Kiểm tra đi vệ sinh
CHK17699,SRV181721,Tim mạch,Kiểm tra mạch
CHK17700,SRV181721,Chân,Kiểm tra cử động
CHK17701,SRV181721,Vùng bụng,Sờ nắn kiểm tra đau
CHK17702,SRV15832,Hô hấp,Kiểm tra tiếng thở
CHK17703,SRV15832,Mắt,Kiểm tra phản xạ ánh sáng
CHK17704,SRV15832,Vết mổ,Kiểm tra sưng tấy
CHK17705,SRV15832,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK17706,SRV15832,Thân nhiệt,Theo dõi sốt
CHK17707,SRV129468,Toàn thân,Kiểm tra ăn uống
