PetID,CustomerID,PetName,Species,Breed,Birthday,Gender,HealthStatus
PET12146,CUS66109,Khoai,Hamster,Hamster Roborovski,2018-10-19,Đực,Bệnh mãn tính
PET12147,CUS16011,Chanh,Hamster,Hamster Winter White,2022-06-30,Cái,Cần theo dõi
PET12148,CUS57127,Sao,Chim,Chim Bồ Câu,2020-07-12,Cái,Tiêm phòng đầy đủ
PET12149,CUS64482,Caramel,Rùa,Rùa Sulcata,2021-09-25,Đực,Phục hồi chấn thương
PET12150,CUS41207,Cún,Chim,Vẹt Cockatiel,2021-06-05,Cái,Phục hồi chấn thương
PET12151,CUS00202,Lu Lu,Chó,Alaska,2019-11-30,Đực,Tiêm phòng đầy đủ
PET12152,CUS68928,Cỏ,Chó,Husky,2022-10-11,Đực,Đang điều trị
PET12153,CUS09067,Mèo Mập,Chó,Pitbull,2021-05-06,Cái,Chưa tiêm phòng
PET12154,CUS09791,Cưng,Chó,Phốc sóc,2021-04-18,Đực,Bệnh mãn tính
PET12155,CUS09241,Luna,Hamster,Hamster Syria,2021-07-31,Đực,Cần theo dõi
PET12156,CUS55458,Bánh,Thỏ,Thỏ Xám,2019-04-26,Cái,Tiêm phòng đầy đủ
PET12157,CUS75358,Na,Thỏ,Thỏ Vặn,2020-05-30,Đực,Khỏe mạnh
PET12158,CUS40885,Hoa,Thỏ,Thỏ Angora,2018-04-05,Đực,Phục hồi chấn thương
PET12159,CUS45216,Bim,Mèo,Mèo Ba Tư,2021-08-25,Cái,Khỏe mạnh
PET12160,CUS75191,Bánh,Mèo,Sphynx,2019-03-29,Đực,Tiêm phòng đầy đủ
PET12161,CUS24629,Đen,Thỏ,Thỏ Trắng,2018-01-16,Cái,Khỏe mạnh
PET12162,CUS69496,Chả,Thỏ,Thỏ Angora,2018-12-28,Cái,Đang điều trị
PET12163,CUS20082,Charlie,Thỏ,Thỏ Vặn,2024-03-20,Đực,Phục hồi chấn thương
PET12164,CUS38008,Sao,Hamster,Hamster Trung Quốc,2022-02-15,Cái,Chưa tiêm phòng
PET12165,CUS70426,Bé Bi,Thỏ,Thỏ Vặn,2020-05-18,Cái,Chưa tiêm phòng
PET12166,CUS51773,Luna,Rùa,Rùa Sulcata,2023-02-12,Đực,Đang điều trị
PET12167,CUS03865,Khoai,Hamster,Hamster Campbell,2021-05-31,Cái,Tiêm phòng đầy đủ
PET12168,CUS15677,Đen,Thỏ,Thỏ Xám,2022-06-20,Cái,Đang điều trị
PET12169,CUS32287,Bông,Chó,Chó Nhật,2019-09-28,Cái,Đang điều trị
PET12170,CUS30911,Simba,Chó,Poodle,2020-10-08,Đực,Đang điều trị
PET12171,CUS03196,Mít,Chim,Vẹt Xám Châu Phi,2021-12-23,Cái,Chưa tiêm phòng
PET12172,CUS16297,Cò,Chó,Rottweiler,2020-07-27,Đực,Đang điều trị
PET12173,CUS22607,Cơm,Chó,Bulldog Pháp,2021-03-23,Cái,Phục hồi chấn thương
PET12174,CUS72076,Honey,Mèo,Sphynx,2024-03-27,Đực,Đang điều trị
PET12175,CUS25729,Cà Rốt,Chó,Chó Phú Quốc,2019-07-07,Cái,Bệnh mãn tính
PET12176,CUS30369,Na,Chim,Vẹt Hoàng Yến,2019-10-20,Đực,Bệnh mãn tính
PET12177,CUS43313,Trà,Hamster,Hamster Roborovski,2024-04-09,Cái,Cần theo dõi
PET12178,CUS78849,Nala,Chó,Samoyed,2020-03-26,Đực,Phục hồi chấn thương
PET12179,CUS76987,Mây,Hamster,Hamster Roborovski,2024-02-15,Cái,Sau phẫu thuật
PET12180,CUS22640,Na,Hamster,Hamster Winter White,2020-09-02,Cái,Bệnh mãn tính
PET12181,CUS62874,Bánh,Chim,Chim Yến Phụng,2023-04-21,Đực,Bệnh mãn tính
PET12182,CUS72050,Latte,Hamster,Hamster Winter White,2019-02-18,Cái,Chưa tiêm phòng
PET12183,CUS44538,Cheese,Thỏ,Thỏ Xám,2023-08-12,Cái,Chưa tiêm phòng
PET12184,CUS73538,Mực,Chim,Chim Bồ Câu,2019-01-24,Đực,Cần theo dõi
PET12185,CUS51050,Oreo,Chim,Chim Bồ Câu,2023-05-04,Đực,Đang điều trị
PET12186,CUS02971,Mèo Mập,Chó,Chó Nhật,2019-07-07,Đực,Phục hồi chấn thương
PET12187,CUS44414,Max,Rùa,Rùa Sulcata,2024-05-15,Cái,Đang điều trị
PET12188,CUS71861,Bông Bông,Chó,Bulldog Pháp,2023-12-02,Cái,Khỏe mạnh
PET12189,CUS02989,Đậu,Mèo,Mèo Ba Tư,2019-01-09,Cái,Sau phẫu thuật
PET12190,CUS23680,Mây,Thỏ,Thỏ Vặn,2019-11-05,Cái,Cần theo dõi
PET12191,CUS66820,Chanh,Chó,Corgi,2019-06-12,Cái,Tiêm phòng đầy đủ
PET12192,CUS17576,Chanh,Hamster,Hamster Winter White,2024-02-01,Cái,Khỏe mạnh
PET12193,CUS27498,Simba,Chim,Vẹt,2021-03-23,Đực,Phục hồi chấn thương
PET12194,CUS65171,Latte,Rùa,Rùa Cạn,2019-08-03,Đực,Khỏe mạnh
PET12195,CUS52415,Mít,Chim,Vẹt Hoàng Yến,2023-08-10,Cái,Phục hồi chấn thương
PET12196,CUS00178,Na,Thỏ,Thỏ Vặn,2018-09-03,Đực,Khỏe mạnh
PET12197,CUS47911,Bin,Thỏ,Thỏ Lùn Hà Lan,2023-11-18,Cái,Đang điều trị
PET12198,CUS16670,Trăng,Chim,Chim Bồ Câu,2022-05-14,Cái,Khỏe mạnh
PET12199,CUS74083,Sugar,Hamster,Hamster Campbell,2022-11-18,Đực,Bệnh mãn tính
PET12200,CUS15970,Oreo,Chim,Vẹt Hoàng Yến,2020-12-12,Cái,Chưa tiêm phòng
PET12201,CUS08305,Butter,Mèo,Sphynx,2023-11-05,Đực,Sau phẫu thuật
PET12202,CUS36269,Simba,Chim,Chim Bồ Câu,2023-07-24,Cái,Tiêm phòng đầy đủ
PET12203,CUS69337,Mèo Mập,Chó,Alaska,2018-09-23,Cái,Tiêm phòng đầy đủ
PET12204,CUS72114,Max,Thỏ,Thỏ Holland Lop,2018-12-16,Đực,Chưa tiêm phòng
PET12205,CUS46362,Trăng,Mèo,Mèo Mướp,2021-12-25,Cái,Tiêm phòng đầy đủ
PET12206,CUS56126,Luna,Thỏ,Thỏ Vặn,2020-08-05,Cái,Cần theo dõi
PET12207,CUS09290,Chanh,Thỏ,Thỏ Vặn,2018-11-10,Đực,Phục hồi chấn thương
PET12208,CUS46898,Trắng,Hamster,Hamster Trung Quốc,2018-05-04,Cái,Đang điều trị
PET12209,CUS73760,Butter,Rùa,Rùa Sulcata,2023-12-11,Cái,Phục hồi chấn thương
PET12210,CUS08662,Đậu,Hamster,Hamster Syria,2020-04-05,Đực,Đang điều trị
PET12211,CUS18883,Milu,Chó,Samoyed,2022-01-18,Cái,Chưa tiêm phòng
PET12212,CUS15395,Trà,Chó,Samoyed,2020-07-21,Cái,Cần theo dõi
PET12213,CUS49287,Chè,Chim,Chim Sáo,2021-02-24,Đực,Bệnh mãn tính
PET12214,CUS07091,Bánh,Mèo,Mèo Anh lông ngắn,2021-06-04,Cái,Tiêm phòng đầy đủ
PET12215,CUS38540,Khoai,Rùa,Rùa Cạn,2020-07-04,Cái,Cần theo dõi
PET12216,CUS27748,Cún,Rùa,Rùa Sulcata,2022-07-14,Cái,Chưa tiêm phòng
PET12217,CUS08350,Nem,Chim,Vẹt,2021-02-26,Cái,Đang điều trị
PET12218,CUS38668,Mực,Thỏ,Thỏ Lop,2023-12-08,Cái,Cần theo dõi
PET12219,CUS73322,Sushi,Chó,Chó cỏ,2021-04-16,Cái,Khỏe mạnh
PET12220,CUS68651,Dưa,Hamster,Hamster Syria,2021-07-22,Cái,Khỏe mạnh
PET12221,CUS13514,Đậu,Thỏ,Thỏ Lùn Hà Lan,2021-08-02,Đực,Sau phẫu thuật
PET12222,CUS08072,Latte,Thỏ,Thỏ Vặn,2021-01-11,Đực,Cần theo dõi
PET12223,CUS46773,Milo,Rùa,Rùa Núi Vimg,2020-04-22,Cái,Tiêm phòng đầy đủ
PET12224,CUS64539,Gió,Mèo,Munchkin,2020-12-07,Đực,Cần theo dõi
PET12225,CUS71649,Sữa,Mèo,Ragdoll,2023-08-12,Cái,Khỏe mạnh
PET12226,CUS14900,Nala,Rùa,Rùa Sulcata,2021-07-01,Cái,Phục hồi chấn thương
PET12227,CUS58179,Bánh,Chim,Vẹt,2023-06-19,Đực,Đang điều trị
PET12228,CUS47382,Cỏ,Hamster,Hamster Roborovski,2021-05-19,Cái,Chưa tiêm phòng
PET12229,CUS71181,Simba,Rùa,Rùa Cạn,2022-12-01,Đực,Phục hồi chấn thương
PET12230,CUS28325,Bánh,Rùa,Rùa Sulcata,2018-10-17,Đực,Tiêm phòng đầy đủ
PET12231,CUS18929,Đậu,Thỏ,Thỏ Trắng,2022-01-21,Cái,Chưa tiêm phòng
PET12232,CUS75978,Trắng,Thỏ,Thỏ Vặn,2018-07-08,Cái,Cần theo dõi
PET12233,CUS04406,Leo,Rùa,Rùa Cạn,2023-09-01,Đực,Đang điều trị
PET12234,CUS49164,Charlie,Chó,Samoyed,2021-03-09,Đực,Sau phẫu thuật
PET12235,CUS25799,Bơ,Mèo,Mèo Tam Thể,2020-08-31,Cái,Tiêm phòng đầy đủ
PET12236,CUS41835,Leo,Hamster,Hamster Trung Quốc,2021-03-30,Cái,Cần theo dõi
PET12237,CUS43993,Gấu,Rùa,Rùa Cạn,2018-07-18,Cái,Sau phẫu thuật
PET12238,CUS30082,Mây,Hamster,Hamster Trung Quốc,2021-01-17,Đực,Bệnh mãn tính
PET12239,CUS50080,Cơm,Chó,Husky,2020-04-23,Đực,Sau phẫu thuật
PET12240,CUS46006,Cam,Chim,Chim Yến Phụng,2019-12-10,Đực,Phục hồi chấn thương
PET12241,CUS50050,Milu,Mèo,Mèo Nga,2020-02-24,Đực,Cần theo dõi
PET12242,CUS64938,Chanh,Thỏ,Thỏ Trắng,2019-09-03,Đực,Khỏe mạnh
PET12243,CUS53782,Mochi,Hamster,Hamster Winter White,2021-02-22,Đực,Phục hồi chấn thương
PET12244,CUS21634,Nấm,Chim,Vẹt,2020-08-12,Cái,Khỏe mạnh
PET12245,CUS77375,Bơ,Thỏ,Thỏ Angora,2021-05-31,Cái,Cần theo dõi
PET12246,CUS43343,Bơ,Chim,Chim Yến Phụng,2024-02-17,Đực,Khỏe mạnh
PET12247,CUS08919,Bim,Rùa,Rùa Cạn,2023-06-04,Đực,Phục hồi chấn thương
PET12248,CUS57629,Đậu,Chó,Bulldog Pháp,2022-07-16,Cái,Cần theo dõi
PET12249,CUS10386,Trà,Thỏ,Thỏ Trắng,2019-09-05,Cái,Khỏe mạnh
PET12250,CUS43726,Gió,Thỏ,Thỏ Lùn Hà Lan,2020-03-18,Đực,Cần theo dõi
PET12251,CUS66288,Cò,Chim,Vẹt Cockatiel,2019-09-27,Cái,Phục hồi chấn thương
PET12252,CUS37245,Trà,Rùa,Rùa Cạn,2021-04-18,Đực,Khỏe mạnh
PET12253,CUS28128,Cò,Chim,Vẹt Cockatiel,2018-08-09,Đực,Phục hồi chấn thương
PET12254,CUS32985,Bánh,Thỏ,Thỏ Xám,2018-04-05,Cái,Chưa tiêm phòng
PET12255,CUS61068,Milu,Mèo,Mèo Mướp,2018-10-26,Cái,Chưa tiêm phòng
PET12256,CUS59135,Cơm,Hamster,Hamster Syria,2023-10-11,Đực,Sau phẫu thuật
PET12257,CUS16828,Bé Bi,Mèo,Mèo Nga,2024-01-23,Cái,Bệnh mãn tính
PET12258,CUS30153,Buddy,Rùa,Rùa Núi Vimg,2020-05-06,Đực,Sau phẫu thuật
PET12259,CUS11322,Dưa,Mèo,Mèo Tam Thể,2020-05-19,Đực,Đang điều trị
PET12260,CUS24684,Dừa,Thỏ,Thỏ Vặn,2023-08-20,Đực,Chưa tiêm phòng
PET12261,CUS79555,Chè,Rùa,Rùa Cạn,2020-07-04,Cái,Cần theo dõi
PET12262,CUS08325,Bông Bông,Chim,Chim Sáo,2021-07-21,Cái,Bệnh mãn tính
PET12263,CUS10166,Mít,Chó,Bulldog Pháp,2021-06-25,Cái,Bệnh mãn tính
PET12264,CUS43469,Gấu,Chim,Vẹt Hoàng Yến,2018-04-18,Cái,Bệnh mãn tính
PET12265,CUS67176,Charlie,Chim,Chim Yến Phụng,2020-06-19,Đực,Chưa tiêm phòng
PET12266,CUS06366,Bin,Thỏ,Thỏ Trắng,2018-08-10,Đực,Đang điều trị
PET12267,CUS24148,Max,Rùa,Rùa Núi Vimg,2024-04-12,Cái,Bệnh mãn tính
PET12268,CUS58020,Bella,Hamster,Hamster Syria,2022-10-27,Cái,Chưa tiêm phòng
PET12269,CUS12233,Dừa,Thỏ,Thỏ Lop,2022-08-13,Cái,Phục hồi chấn thương
PET12270,CUS52752,Bún,Chim,Chim Sáo,2018-10-08,Cái,Tiêm phòng đầy đủ
PET12271,CUS25769,Nala,Thỏ,Thỏ Đen,2018-05-25,Cái,Đang điều trị
PET12272,CUS68746,Trắng,Rùa,Rùa Núi Vimg,2023-02-10,Đực,Chưa tiêm phòng
PET12273,CUS40382,Milu,Thỏ,Thỏ Lop,2021-07-26,Cái,Phục hồi chấn thương
PET12274,CUS44106,Bo,Thỏ,Thỏ Xám,2018-02-10,Đực,Khỏe mạnh
PET12275,CUS60740,Cò,Hamster,Hamster Campbell,2019-12-27,Đực,Phục hồi chấn thương
PET12276,CUS14123,Bún,Chim,Vẹt Xám Châu Phi,2021-10-20,Cái,Đang điều trị
PET12277,CUS52640,Chả,Mèo,Mèo ta,2022-11-03,Cái,Đang điều trị
PET12278,CUS62421,Bún,Thỏ,Thỏ Vặn,2018-06-16,Đực,Sau phẫu thuật
PET12279,CUS64713,Cà Rốt,Thỏ,Thỏ Lùn Hà Lan,2019-11-21,Đực,Khỏe mạnh
PET12280,CUS48333,Sữa,Thỏ,Thỏ Trắng,2021-01-17,Đực,Đang điều trị
PET12281,CUS67174,Honey,Chó,Beagle,2020-05-09,Cái,Khỏe mạnh
PET12282,CUS31253,Bông Bông,Rùa,Rùa Cạn,2021-01-08,Cái,Cần theo dõi
PET12283,CUS72161,Hoa,Mèo,Mèo Anh lông ngắn,2018-05-05,Đực,Tiêm phòng đầy đủ
PET12284,CUS29640,Chanh,Rùa,Rùa Tai Đỏ,2023-04-26,Đực,Đang điều trị
PET12285,CUS28030,Bún,Chim,Vẹt,2021-12-02,Đực,Sau phẫu thuật
PET12286,CUS27491,Oreo,Rùa,Rùa Sulcata,2023-11-21,Đực,Bệnh mãn tính
PET12287,CUS00510,Bella,Chó,Chó Nhật,2022-05-03,Cái,Sau phẫu thuật
PET12288,CUS02397,Miu,Thỏ,Thỏ Holland Lop,2023-01-23,Đực,Tiêm phòng đầy đủ
PET12289,CUS54023,Cà Rốt,Chó,Chó Phú Quốc,2023-02-20,Đực,Tiêm phòng đầy đủ
PET12290,CUS11024,Lu Lu,Chó,Alaska,2019-07-19,Đực,Khỏe mạnh
PET12291,CUS53800,Xoài,Thỏ,Thỏ Lop,2020-04-25,Cái,Chưa tiêm phòng
PET12292,CUS16780,Cookie,Thỏ,Thỏ Holland Lop,2023-05-07,Đực,Đang điều trị
PET12293,CUS48581,Bông,Chim,Chim Bồ Câu,2023-08-12,Đực,Khỏe mạnh
PET12294,CUS59344,Cỏ,Rùa,Rùa Tai Đỏ,2023-02-04,Cái,Khỏe mạnh
PET12295,CUS27053,Suối,Hamster,Hamster Trung Quốc,2024-04-15,Đực,Sau phẫu thuật
PET12296,CUS59823,Mực,Chó,Pitbull,2019-10-19,Cái,Chưa tiêm phòng
PET12297,CUS54107,Cookie,Chim,Vẹt Cockatiel,2018-03-12,Đực,Đang điều trị
PET12298,CUS67101,Chả,Hamster,Hamster Campbell,2018-12-23,Đực,Sau phẫu thuật
PET12299,CUS59985,Sương,Chó,Pitbull,2021-04-16,Đực,Sau phẫu thuật
PET12300,CUS10388,Bánh,Rùa,Rùa Sulcata,2018-04-24,Đực,Phục hồi chấn thương
PET12301,CUS24763,Charlie,Thỏ,Thỏ Lop,2021-11-23,Cái,Bệnh mãn tính
PET12302,CUS57195,Cún,Chó,Phốc sóc,2020-10-15,Đực,Khỏe mạnh
PET12303,CUS73775,Sương,Hamster,Hamster Winter White,2022-10-01,Cái,Khỏe mạnh
PET12304,CUS76491,Na,Chó,Chihuahua,2024-03-24,Đực,Phục hồi chấn thương
PET12305,CUS19547,Mực,Rùa,Rùa Sulcata,2020-02-13,Đực,Phục hồi chấn thương
PET12306,CUS17916,Bin,Rùa,Rùa Cạn,2018-03-25,Cái,Khỏe mạnh
PET12307,CUS78769,Milo,Chó,Labrador,2020-11-10,Đực,Tiêm phòng đầy đủ
PET12308,CUS31568,Mocha,Hamster,Hamster Trung Quốc,2018-12-19,Đực,Tiêm phòng đầy đủ
PET12309,CUS59509,Bo,Rùa,Rùa Tai Đỏ,2018-04-16,Đực,Tiêm phòng đầy đủ
PET12310,CUS08829,Milo,Thỏ,Thỏ Đen,2021-12-14,Cái,Bệnh mãn tính
PET12311,CUS53837,Dừa,Hamster,Hamster Roborovski,2024-05-22,Cái,Bệnh mãn tính
PET12312,CUS35327,Suối,Chó,Rottweiler,2019-06-12,Đực,Bệnh mãn tính
PET12313,CUS68707,Charlie,Hamster,Hamster Winter White,2023-06-02,Cái,Sau phẫu thuật
PET12314,CUS52887,Sữa,Thỏ,Thỏ Holland Lop,2019-07-09,Cái,Phục hồi chấn thương
PET12315,CUS79227,Mây,Chó,Cocker Spaniel,2018-07-19,Đực,Phục hồi chấn thương
PET12316,CUS32474,Xoài,Thỏ,Thỏ Đen,2021-07-19,Cái,Khỏe mạnh
PET12317,CUS74515,Đậu,Hamster,Hamster Campbell,2021-04-30,Cái,Chưa tiêm phòng
PET12318,CUS15619,Miu,Mèo,Bengal,2018-05-06,Đực,Cần theo dõi
PET12319,CUS73146,Bánh,Rùa,Rùa Sulcata,2021-09-27,Đực,Cần theo dõi
PET12320,CUS33634,Mưa,Chim,Vẹt Xám Châu Phi,2021-01-08,Đực,Sau phẫu thuật
PET12321,CUS71803,Chả,Rùa,Rùa Tai Đỏ,2021-03-18,Cái,Cần theo dõi
PET12322,CUS51527,Latte,Chim,Vẹt Hoàng Yến,2019-06-22,Đực,Cần theo dõi
PET12323,CUS06192,Nắng,Rùa,Rùa Cạn,2021-07-05,Đực,Cần theo dõi
PET12324,CUS04911,Pudding,Chó,Phốc sóc,2022-02-23,Đực,Đang điều trị
PET12325,CUS78501,Chanh,Hamster,Hamster Campbell,2021-03-10,Đực,Tiêm phòng đầy đủ
PET12326,CUS57875,Xôi,Chim,Chim Bồ Câu,2020-04-29,Đực,Cần theo dõi
PET12327,CUS42163,Latte,Chim,Chim Bồ Câu,2022-04-16,Cái,Tiêm phòng đầy đủ
PET12328,CUS50832,Milu,Chó,Rottweiler,2019-11-12,Cái,Đang điều trị
PET12329,CUS62389,Butter,Thỏ,Thỏ Xám,2023-11-20,Cái,Tiêm phòng đầy đủ
PET12330,CUS30243,Na,Mèo,Munchkin,2020-12-29,Đực,Đang điều trị
PET12331,CUS74145,Sữa,Chó,Chihuahua,2024-03-07,Đực,Tiêm phòng đầy đủ
PET12332,CUS43231,Miu,Hamster,Hamster Campbell,2020-12-08,Đực,Chưa tiêm phòng
PET12333,CUS69909,Lá,Hamster,Hamster Campbell,2022-04-06,Đực,Bệnh mãn tính
PET12334,CUS17342,Canh,Rùa,Rùa Cạn,2019-08-15,Đực,Phục hồi chấn thương
PET12335,CUS65257,Lu Lu,Rùa,Rùa Núi Vimg,2019-02-17,Đực,Cần theo dõi
PET12336,CUS77401,Dưa,Rùa,Rùa Sulcata,2020-08-22,Đực,Đang điều trị
PET12337,CUS18275,Na,Chim,Chim Yến Phụng,2020-10-21,Cái,Sau phẫu thuật
PET12338,CUS16498,Bella,Chó,Chó cỏ,2024-05-10,Đực,Sau phẫu thuật
PET12339,CUS53310,Mun,Chim,Vẹt Xám Châu Phi,2020-06-16,Cái,Khỏe mạnh
PET12340,CUS51875,Bông Bông,Chim,Vẹt Cockatiel,2021-04-28,Đực,Cần theo dõi
PET12341,CUS07828,Bông Bông,Rùa,Rùa Núi Vimg,2018-07-31,Đực,Tiêm phòng đầy đủ
PET12342,CUS62267,Charlie,Rùa,Rùa Tai Đỏ,2022-04-24,Đực,Phục hồi chấn thương
PET12343,CUS33497,Mây,Thỏ,Thỏ Xám,2020-09-21,Đực,Phục hồi chấn thương
PET12344,CUS55978,Miu,Thỏ,Thỏ Trắng,2024-03-28,Đực,Đang điều trị
PET12345,CUS50795,Dưa,Mèo,Mèo Mướp,2021-04-28,Cái,Tiêm phòng đầy đủ
PET12346,CUS10510,Pudding,Rùa,Rùa Tai Đỏ,2021-07-06,Cái,Bệnh mãn tính
PET12347,CUS61777,Nem,Chó,Béc giê Đức,2022-04-18,Cái,Sau phẫu thuật
PET12348,CUS67046,Suối,Thỏ,Thỏ Lùn Hà Lan,2019-12-14,Đực,Khỏe mạnh
PET12349,CUS06111,Mèo Mập,Chó,Corgi,2023-10-24,Đực,Tiêm phòng đầy đủ
PET12350,CUS34664,Mèo Mập,Rùa,Rùa Sulcata,2019-05-20,Đực,Tiêm phòng đầy đủ
PET12351,CUS19020,Cheese,Hamster,Hamster Winter White,2018-03-27,Đực,Phục hồi chấn thương
PET12352,CUS31992,Butter,Chim,Vẹt Xám Châu Phi,2018-09-06,Cái,Phục hồi chấn thương
PET12353,CUS79240,Cheese,Rùa,Rùa Núi Vimg,2018-09-27,Cái,Chưa tiêm phòng
PET12354,CUS22759,Canh,Thỏ,Thỏ Lop,2018-10-20,Cái,Phục hồi chấn thương
PET12355,CUS71031,Cam,Hamster,Hamster Campbell,2018-03-31,Đực,Sau phẫu thuật
PET12356,CUS47658,Cheese,Hamster,Hamster Syria,2022-07-30,Đực,Cần theo dõi
PET12357,CUS11633,Max,Chó,Labrador,2018-07-12,Cái,Sau phẫu thuật
PET12358,CUS04154,Dừa,Hamster,Hamster Winter White,2018-07-08,Cái,Đang điều trị
PET12359,CUS59733,Cookie,Hamster,Hamster Winter White,2023-02-04,Đực,Khỏe mạnh
PET12360,CUS06839,Cơm,Rùa,Rùa Sulcata,2018-03-12,Cái,Sau phẫu thuật
PET12361,CUS12682,Bún,Chim,Vẹt Cockatiel,2020-05-27,Cái,Sau phẫu thuật
PET12362,CUS32149,Milu,Mèo,Mèo ta,2018-10-28,Cái,Phục hồi chấn thương
PET12363,CUS41764,Canh,Chim,Chim Bồ Câu,2020-05-18,Cái,Cần theo dõi
PET12364,CUS54636,Milu,Rùa,Rùa Cạn,2019-08-25,Cái,Cần theo dõi
PET12365,CUS42157,Xôi,Hamster,Hamster Roborovski,2022-10-27,Cái,Phục hồi chấn thương
PET12366,CUS38909,Ki,Chim,Chim Sáo,2023-06-25,Đực,Phục hồi chấn thương
PET12367,CUS79003,Pudding,Rùa,Rùa Sulcata,2018-11-06,Đực,Phục hồi chấn thương
PET12368,CUS35571,Sương,Chim,Vẹt Cockatiel,2022-01-16,Đực,Cần theo dõi
PET12369,CUS01764,Max,Chim,Chim Yến Phụng,2021-04-21,Đực,Tiêm phòng đầy đủ
PET12370,CUS68558,Charlie,Rùa,Rùa Núi Vimg,2023-12-01,Đực,Đang điều trị
PET12371,CUS55900,Chè,Hamster,Hamster Syria,2023-08-01,Đực,Khỏe mạnh
PET12372,CUS15507,Simba,Chó,Chihuahua,2019-11-02,Cái,Chưa tiêm phòng
PET12373,CUS06019,Dừa,Mèo,Mèo ta,2019-08-30,Cái,Đang điều trị
PET12374,CUS11249,Cơm,Hamster,Hamster Winter White,2021-10-24,Đực,Cần theo dõi
PET12375,CUS20662,Nấm,Thỏ,Thỏ Angora,2020-09-25,Cái,Bệnh mãn tính
PET12376,CUS03758,Oreo,Chim,Vẹt Hoàng Yến,2022-05-28,Cái,Tiêm phòng đầy đủ
PET12377,CUS08270,Honey,Chó,Corgi,2018-07-07,Đực,Tiêm phòng đầy đủ
PET12378,CUS16655,Đậu,Chim,Vẹt Xám Châu Phi,2023-05-30,Đực,Cần theo dõi
PET12379,CUS72726,Chanh,Chim,Vẹt,2023-11-05,Đực,Đang điều trị
PET12380,CUS36253,Đen,Chim,Vẹt Cockatiel,2020-05-20,Cái,Sau phẫu thuật
PET12381,CUS10005,Dừa,Rùa,Rùa Núi Vimg,2024-02-09,Đực,Phục hồi chấn thương
PET12382,CUS34108,Bé Bi,Thỏ,Thỏ Xám,2024-03-31,Đực,Phục hồi chấn thương
PET12383,CUS51613,Bơ,Chó,Poodle,2020-06-12,Đực,Phục hồi chấn thương
PET12384,CUS20732,Lá,Chó,Golden Retriever,2021-05-23,Đực,Phục hồi chấn thương
PET12385,CUS59601,Caramel,Chó,Labrador,2024-05-17,Đực,Tiêm phòng đầy đủ
PET12386,CUS76418,Bé Bi,Hamster,Hamster Trung Quốc,2024-03-23,Cái,Bệnh mãn tính
PET12387,CUS22236,Nem,Hamster,Hamster Campbell,2020-10-08,Đực,Khỏe mạnh
PET12388,CUS31156,Charlie,Rùa,Rùa Cạn,2021-05-10,Đực,Sau phẫu thuật
PET12389,CUS42634,Mưa,Hamster,Hamster Campbell,2020-11-08,Đực,Bệnh mãn tính
PET12390,CUS21487,Cơm,Chim,Vẹt Xám Châu Phi,2022-11-03,Cái,Cần theo dõi
PET12391,CUS22340,Lu,Chim,Vẹt Cockatiel,2019-05-11,Đực,Khỏe mạnh
PET12392,CUS23490,Chả,Chó,Chó cỏ,2021-12-15,Đực,Sau phẫu thuật
PET12393,CUS28735,Mocha,Chó,Labrador,2018-09-17,Đực,Sau phẫu thuật
PET12394,CUS69454,Pudding,Mèo,Mèo Anh lông ngắn,2018-08-12,Cái,Khỏe mạnh
PET12395,CUS20125,Bơ,Chó,Alaska,2023-02-07,Đực,Cần theo dõi
PET12396,CUS38371,Đen,Mèo,Siamese,2021-10-04,Đực,Sau phẫu thuật
PET12397,CUS39893,Cò,Hamster,Hamster Syria,2021-01-26,Cái,Cần theo dõi
PET12398,CUS67427,Sữa,Chó,Chihuahua,2023-10-24,Cái,Cần theo dõi
PET12399,CUS35381,Pudding,Chim,Chim Sáo,2021-04-14,Cái,Bệnh mãn tính
PET12400,CUS41276,Chè,Chim,Chim Sáo,2019-10-15,Cái,Chưa tiêm phòng
PET12401,CUS49138,Ki,Thỏ,Thỏ Vặn,2019-06-04,Cái,Khỏe mạnh
PET12402,CUS57305,Mưa,Thỏ,Thỏ Vặn,2022-12-23,Đực,Cần theo dõi
PET12403,CUS30978,Chè,Chim,Vẹt,2020-04-28,Đực,Phục hồi chấn thương
PET12404,CUS00050,Chả,Thỏ,Thỏ Angora,2018-09-30,Đực,Khỏe mạnh
PET12405,CUS60557,Miu,Hamster,Hamster Roborovski,2023-05-25,Đực,Cần theo dõi
PET12406,CUS01752,Dừa,Chó,Bulldog Pháp,2021-05-11,Đực,Chưa tiêm phòng
PET12407,CUS17570,Latte,Mèo,Mèo Anh lông ngắn,2019-07-03,Đực,Bệnh mãn tính
PET12408,CUS66764,Na,Chim,Vẹt,2020-09-23,Đực,Phục hồi chấn thương
PET12409,CUS60253,Bông,Rùa,Rùa Cạn,2024-04-11,Cái,Phục hồi chấn thương
PET12410,CUS26702,Butter,Rùa,Rùa Cạn,2023-02-22,Cái,Tiêm phòng đầy đủ
PET12411,CUS53777,Milu,Chó,Labrador,2023-11-14,Đực,Khỏe mạnh
PET12412,CUS07366,Bé Bi,Chim,Vẹt Xám Châu Phi,2020-12-10,Đực,Khỏe mạnh
PET12413,CUS61928,Mun,Rùa,Rùa Núi Vimg,2023-05-26,Đực,Khỏe mạnh
