InvoiceID,OrderID,OrderServiceID,CustomerID,CID,CardID,CreatedDate,CreatedTime,TotalPrice,PaymentMoney,PaymentTypeID
INV031749,ORD054284,ORS017240,CUS55373,E0396,CARD11219,2022-08-25,14:00:00,1029750,1029750,PM03
INV031750,ORD078754,ORS027276,CUS05693,E0438,CARD26819,2024-04-27,08:00:00,876154,876154,PM04
INV031751,ORD035114,ORS008469,CUS23439,E0469,CARD19960,2023-08-17,11:00:00,2839850,2839850,PM04
INV031752,ORD020071,ORS063638,CUS38910,E0443,CARD01198,2023-01-24,14:00:00,444195,444195,PM04
INV031753,ORD073259,ORS040017,CUS51763,E0413,CARD31025,2022-08-17,11:00:00,1489859,1489859,PM04
INV031754,ORD060394,ORS048924,CUS47384,E0457,CARD34925,2024-06-17,08:00:00,905100,905100,PM04
INV031755,ORD040485,ORS005364,CUS36376,E0431,CARD26266,2024-05-31,18:00:00,771525,771525,PM03
INV031756,ORD091219,ORS019650,CUS33440,E0477,CARD46186,2022-09-16,18:00:00,739214,739214,PM01
INV031757,ORD092342,ORS077440,CUS01458,E0457,CARD10037,2024-10-04,14:00:00,2590890,2590890,PM03
INV031758,ORD051293,ORS053104,CUS79349,E0330,CARD27712,2023-05-13,18:00:00,1113493,1113493,PM02
INV031759,ORD029791,ORS075262,CUS07187,E0410,CARD12433,2024-12-21,11:00:00,980039,980039,PM01
INV031760,ORD036738,ORS014934,CUS30659,E0314,CARD01680,2022-11-20,18:00:00,2066086,2066086,PM01
INV031761,ORD018186,ORS078594,CUS17595,E0330,CARD10130,2023-06-09,11:00:00,1012889,1012889,PM02
INV031762,ORD052818,ORS042523,CUS38022,E0429,CARD47704,2022-12-17,11:00:00,2358535,2358535,PM04
INV031763,ORD076092,ORS041782,CUS46114,E0273,CARD28332,2023-11-26,08:00:00,567307,567307,PM01
INV031764,ORD071729,ORS006186,CUS65228,E0273,CARD29647,2023-05-23,11:00:00,2808509,2808509,PM02
INV031765,ORD007977,ORS052418,CUS01188,E0428,CARD13317,2022-02-21,11:00:00,1314626,1314626,PM04
INV031766,ORD009550,ORS099677,CUS40707,E0433,CARD07441,2022-05-20,11:00:00,1963009,1963009,PM03
INV031767,ORD058782,ORS043513,CUS25813,E0448,CARD11154,2023-06-14,08:00:00,405801,405801,PM02
INV031768,ORD072338,ORS060911,CUS06105,E0314,CARD21585,2022-03-29,08:00:00,1317867,1317867,PM04
INV031769,ORD002757,ORS085937,CUS52268,E0395,CARD11795,2023-01-16,14:00:00,615268,615268,PM01
INV031770,ORD015534,ORS086078,CUS13149,E0479,CARD11198,2022-10-26,11:00:00,729912,729912,PM01
INV031771,ORD023119,ORS036228,CUS25705,E0478,CARD22276,2023-08-03,11:00:00,2827005,2827005,PM04
INV031772,ORD042800,ORS077920,CUS40359,E0429,CARD49646,2023-12-30,11:00:00,781071,781071,PM01
INV031773,ORD063455,ORS022046,CUS16061,E0304,CARD13449,2024-07-26,18:00:00,2524848,2524848,PM01
INV031774,ORD018770,ORS040796,CUS03726,E0469,CARD27900,2024-07-16,14:00:00,590845,590845,PM03
INV031775,ORD013852,ORS076119,CUS50015,E0303,CARD10482,2024-02-06,08:00:00,1411654,1411654,PM01
INV031776,ORD023344,ORS095580,CUS42781,E0469,CARD34466,2024-06-15,14:00:00,375654,375654,PM01
INV031777,ORD072438,ORS030717,CUS65064,E0429,CARD38696,2023-10-14,08:00:00,1887692,1887692,PM02
INV031778,ORD026475,ORS034190,CUS11027,E0478,CARD12088,2023-04-24,11:00:00,1869476,1869476,PM02
INV031779,ORD068424,ORS015428,CUS43137,E0379,CARD10070,2022-05-24,08:00:00,2275532,2275532,PM04
INV031780,ORD089497,ORS086491,CUS09852,E0371,CARD06596,2023-02-10,18:00:00,259442,259442,PM04
INV031781,ORD014969,ORS012614,CUS44246,E0338,CARD03249,2022-07-17,11:00:00,2091067,2091067,PM04
INV031782,ORD072660,ORS075833,CUS62024,E0330,CARD48492,2023-04-15,08:00:00,1525210,1525210,PM02
INV031783,ORD043811,ORS065256,CUS36011,E0469,CARD43374,2022-02-08,11:00:00,1352292,1352292,PM04
INV031784,ORD020686,ORS028331,CUS75094,E0410,CARD05452,2024-03-14,08:00:00,786827,786827,PM04
INV031785,ORD006847,ORS061962,CUS50937,E0425,CARD46255,2023-07-22,11:00:00,1853796,1853796,PM04
INV031786,ORD001772,ORS037104,CUS42423,E0459,CARD23959,2024-03-19,08:00:00,1032342,1032342,PM03
INV031787,ORD056272,ORS085365,CUS62187,E0379,CARD01176,2023-12-07,18:00:00,2351929,2351929,PM02
INV031788,ORD044221,ORS087704,CUS03054,E0457,CARD03879,2022-10-02,11:00:00,1378999,1378999,PM04
INV031789,ORD057906,ORS049231,CUS41997,E0422,CARD39536,2024-06-17,18:00:00,1590714,1590714,PM04
INV031790,ORD018530,ORS017161,CUS50752,E0490,CARD46815,2023-07-01,08:00:00,1353834,1353834,PM01
INV031791,ORD001045,ORS023038,CUS44189,E0300,CARD24221,2022-04-09,08:00:00,2987139,2987139,PM04
INV031792,ORD037834,ORS065319,CUS20318,E0289,CARD20500,2023-12-25,14:00:00,347958,347958,PM01
INV031793,ORD009278,ORS049170,CUS64570,E0423,CARD04663,2022-12-28,18:00:00,487045,487045,PM04
INV031794,ORD036196,ORS088923,CUS72082,E0299,CARD34573,2023-12-10,08:00:00,2400300,2400300,PM01
INV031795,ORD034645,ORS043525,CUS63202,E0352,CARD18726,2022-03-24,11:00:00,1164339,1164339,PM03
INV031796,ORD051558,ORS077984,CUS39922,E0397,CARD36181,2022-09-02,08:00:00,307531,307531,PM04
INV031797,ORD064880,ORS013459,CUS74264,E0321,CARD39356,2024-05-12,14:00:00,2289639,2289639,PM02
INV031798,ORD078688,ORS004683,CUS37257,E0367,CARD28397,2023-09-19,14:00:00,95480,95480,PM01
INV031799,ORD044176,ORS013637,CUS35928,E0457,CARD25111,2024-05-06,18:00:00,1713336,1713336,PM03
INV031800,ORD025772,ORS054249,CUS44095,E0472,CARD45716,2024-11-02,14:00:00,1615964,1615964,PM03
INV031801,ORD016433,ORS036548,CUS22455,E0474,CARD44570,2023-05-29,11:00:00,2243297,2243297,PM03
INV031802,ORD079028,ORS050812,CUS33936,E0447,CARD10644,2023-09-06,14:00:00,2963225,2963225,PM03
INV031803,ORD074014,ORS039234,CUS41065,E0371,CARD20802,2024-06-19,18:00:00,2589972,2589972,PM03
INV031804,ORD084220,ORS011910,CUS71724,E0465,CARD39710,2024-12-17,18:00:00,660021,660021,PM02
INV031805,ORD045789,ORS021645,CUS27576,E0468,CARD29373,2024-08-17,11:00:00,816981,816981,PM04
INV031806,ORD065428,ORS044483,CUS42594,E0330,CARD29213,2023-02-12,08:00:00,1734714,1734714,PM04
INV031807,ORD074327,ORS000606,CUS33400,E0410,CARD31931,2023-09-17,08:00:00,735621,735621,PM02
INV031808,ORD096501,ORS006141,CUS42234,E0430,CARD29564,2023-09-29,14:00:00,2374674,2374674,PM04
INV031809,ORD089518,ORS071352,CUS51405,E0409,CARD43656,2022-03-20,14:00:00,884090,884090,PM01
INV031810,ORD080079,ORS018650,CUS12751,E0349,CARD29557,2023-06-07,14:00:00,2045721,2045721,PM04
INV031811,ORD066465,ORS044216,CUS16119,E0398,CARD48337,2024-05-13,08:00:00,73395,73395,PM04
INV031812,ORD070622,ORS043476,CUS10534,E0349,CARD22132,2023-11-12,14:00:00,1218078,1218078,PM03
INV031813,ORD061513,ORS072410,CUS48076,E0396,CARD23260,2023-07-17,11:00:00,2786980,2786980,PM02
INV031814,ORD057953,ORS066404,CUS36213,E0430,CARD13660,2023-11-09,11:00:00,1238983,1238983,PM01
INV031815,ORD013081,ORS003499,CUS16984,E0304,CARD46752,2023-05-01,18:00:00,487545,487545,PM02
INV031816,ORD031026,ORS048729,CUS44123,E0349,CARD33421,2022-12-16,14:00:00,2205614,2205614,PM03
INV031817,ORD036697,ORS095368,CUS48660,E0433,CARD40718,2022-11-22,18:00:00,1971417,1971417,PM02
INV031818,ORD008891,ORS073808,CUS65045,E0314,CARD21812,2023-11-20,14:00:00,641422,641422,PM04
INV031819,ORD006769,ORS087578,CUS20647,E0410,CARD13827,2024-09-03,08:00:00,51665,51665,PM03
INV031820,ORD078561,ORS059302,CUS30222,E0433,CARD49648,2024-06-01,08:00:00,1516942,1516942,PM04
INV031821,ORD003346,ORS072112,CUS22477,E0478,CARD37950,2022-12-19,18:00:00,505863,505863,PM02
INV031822,ORD094301,ORS014060,CUS30610,E0430,CARD36622,2024-09-29,18:00:00,2844721,2844721,PM01
INV031823,ORD065981,ORS013695,CUS28679,E0397,CARD15973,2023-09-13,08:00:00,987058,987058,PM04
INV031824,ORD021482,ORS070167,CUS12793,E0379,CARD04001,2024-09-27,14:00:00,1402291,1402291,PM04
INV031825,ORD055150,ORS082374,CUS18170,E0398,CARD01596,2023-05-27,14:00:00,1458166,1458166,PM01
INV031826,ORD002078,ORS003699,CUS61389,E0374,CARD09682,2022-04-15,08:00:00,2184068,2184068,PM03
INV031827,ORD026917,ORS012619,CUS59060,E0397,CARD43380,2023-02-11,18:00:00,960650,960650,PM03
INV031828,ORD046557,ORS019481,CUS78553,E0474,CARD25458,2023-06-18,18:00:00,2777806,2777806,PM02
INV031829,ORD018790,ORS007314,CUS33386,E0401,CARD43340,2023-11-11,08:00:00,2978932,2978932,PM04
INV031830,ORD020110,ORS046067,CUS49527,E0408,CARD42951,2023-12-12,14:00:00,1280193,1280193,PM01
INV031831,ORD096042,ORS073734,CUS59483,E0317,CARD45133,2022-11-19,11:00:00,134316,134316,PM01
INV031832,ORD018623,ORS006370,CUS15550,E0349,CARD41415,2022-05-14,14:00:00,2872519,2872519,PM04
INV031833,ORD026281,ORS023210,CUS06386,E0428,CARD21286,2023-11-29,08:00:00,1118890,1118890,PM01
INV031834,ORD047927,ORS015676,CUS05288,E0397,CARD34155,2023-11-21,11:00:00,1086379,1086379,PM04
INV031835,ORD076833,ORS078259,CUS69519,E0291,CARD06534,2024-11-16,08:00:00,1775016,1775016,PM04
INV031836,ORD045793,ORS016897,CUS07345,E0397,CARD23433,2023-11-20,08:00:00,1255923,1255923,PM03
INV031837,ORD019878,ORS046648,CUS26685,E0273,CARD42443,2023-11-09,11:00:00,1256634,1256634,PM04
INV031838,ORD053326,ORS035558,CUS17118,E0438,CARD16736,2022-01-11,18:00:00,2534490,2534490,PM01
INV031839,ORD027958,ORS075919,CUS75579,E0330,CARD27462,2023-09-26,08:00:00,1867528,1867528,PM01
INV031840,ORD034926,ORS025845,CUS12870,E0457,CARD21860,2023-12-01,14:00:00,909558,909558,PM01
INV031841,ORD091833,ORS028555,CUS43349,E0429,CARD46824,2023-03-06,08:00:00,2925802,2925802,PM02
INV031842,ORD045685,ORS044671,CUS48343,E0479,CARD12468,2023-10-12,14:00:00,2801015,2801015,PM03
INV031843,ORD064410,ORS059674,CUS68582,E0490,CARD49375,2022-09-27,18:00:00,2147309,2147309,PM04
INV031844,ORD059697,ORS046960,CUS10688,E0277,CARD01956,2022-07-28,08:00:00,1718632,1718632,PM01
INV031845,ORD037645,ORS062665,CUS21161,E0425,CARD23970,2022-01-12,08:00:00,1195005,1195005,PM01
INV031846,ORD030796,ORS055046,CUS70505,E0337,CARD27807,2023-12-15,14:00:00,1969504,1969504,PM01
INV031847,ORD085327,ORS094477,CUS54241,E0477,CARD13195,2023-07-27,18:00:00,2339413,2339413,PM01
INV031848,ORD052274,ORS084409,CUS19848,E0448,CARD05129,2024-06-15,08:00:00,126055,126055,PM04
INV031849,ORD059367,ORS023988,CUS61333,E0469,CARD45946,2023-07-08,08:00:00,1571483,1571483,PM02
INV031850,ORD056641,ORS078692,CUS26043,E0413,CARD02826,2024-12-06,18:00:00,1089389,1089389,PM01
INV031851,ORD028254,ORS089387,CUS74135,E0422,CARD39373,2023-05-23,14:00:00,2159255,2159255,PM03
INV031852,ORD025255,ORS010781,CUS19752,E0425,CARD40919,2023-06-14,11:00:00,127762,127762,PM03
INV031853,ORD054408,ORS019875,CUS27660,E0401,CARD42817,2022-04-14,08:00:00,2026572,2026572,PM04
INV031854,ORD035357,ORS082463,CUS53192,E0384,CARD05707,2023-03-11,14:00:00,573459,573459,PM01
INV031855,ORD078376,ORS024955,CUS35971,E0409,CARD00545,2022-04-16,08:00:00,1797392,1797392,PM03
INV031856,ORD077134,ORS015811,CUS76986,E0352,CARD45883,2024-06-19,08:00:00,2578306,2578306,PM01
INV031857,ORD007937,ORS090322,CUS61401,E0338,CARD31572,2022-05-07,11:00:00,785610,785610,PM02
INV031858,ORD087425,ORS076798,CUS73097,E0423,CARD12364,2022-12-24,08:00:00,1796771,1796771,PM04
INV031859,ORD039171,ORS010135,CUS19958,E0408,CARD38453,2022-06-17,11:00:00,379638,379638,PM01
INV031860,ORD067855,ORS052852,CUS29954,E0413,CARD13535,2022-10-25,08:00:00,1501351,1501351,PM04
INV031861,ORD006639,ORS033008,CUS52008,E0291,CARD31034,2024-11-11,14:00:00,1544157,1544157,PM03
INV031862,ORD074560,ORS071759,CUS55877,E0443,CARD22699,2022-04-29,11:00:00,1339534,1339534,PM02
INV031863,ORD086995,ORS059849,CUS46510,E0438,CARD31578,2022-10-31,08:00:00,958510,958510,PM04
INV031864,ORD049034,ORS095488,CUS37496,E0352,CARD41633,2024-05-29,11:00:00,2508741,2508741,PM04
INV031865,ORD032725,ORS076940,CUS21302,E0408,CARD32604,2024-11-01,14:00:00,845385,845385,PM01
INV031866,ORD064102,ORS064041,CUS32569,E0465,CARD08617,2023-03-05,14:00:00,1112153,1112153,PM04
INV031867,ORD022158,ORS020071,CUS69135,E0379,CARD42399,2024-05-02,11:00:00,2678796,2678796,PM03
INV031868,ORD098211,ORS018247,CUS06449,E0433,CARD38497,2022-03-20,11:00:00,1317728,1317728,PM01
INV031869,ORD005888,ORS088272,CUS34327,E0425,CARD10114,2023-02-07,14:00:00,183054,183054,PM02
INV031870,ORD058832,ORS096444,CUS30635,E0307,CARD32554,2023-11-20,08:00:00,919180,919180,PM02
INV031871,ORD045518,ORS095095,CUS06056,E0374,CARD31737,2022-05-08,11:00:00,54178,54178,PM03
INV031872,ORD024462,ORS032956,CUS61060,E0428,CARD10904,2023-01-20,08:00:00,691592,691592,PM04
INV031873,ORD027239,ORS083690,CUS78238,E0379,CARD42960,2024-06-14,18:00:00,1912137,1912137,PM01
INV031874,ORD051970,ORS052725,CUS27045,E0303,CARD05230,2023-08-01,14:00:00,1199186,1199186,PM04
INV031875,ORD029221,ORS019784,CUS13889,E0374,CARD11712,2024-05-07,11:00:00,2836653,2836653,PM04
INV031876,ORD056275,ORS050931,CUS65238,E0379,CARD11915,2024-11-22,11:00:00,687368,687368,PM03
INV031877,ORD019223,ORS029058,CUS39273,E0447,CARD09370,2024-06-11,11:00:00,2373768,2373768,PM04
INV031878,ORD029428,ORS057560,CUS48156,E0431,CARD08868,2022-03-03,18:00:00,148491,148491,PM02
INV031879,ORD065299,ORS013289,CUS63269,E0399,CARD00226,2022-06-06,11:00:00,1217529,1217529,PM03
INV031880,ORD062637,ORS007990,CUS26437,E0378,CARD30722,2023-09-20,18:00:00,1663391,1663391,PM03
INV031881,ORD038258,ORS000348,CUS30952,E0337,CARD04190,2023-04-04,18:00:00,2671842,2671842,PM03
INV031882,ORD097795,ORS051767,CUS61119,E0277,CARD40633,2024-08-27,08:00:00,2137131,2137131,PM03
INV031883,ORD090353,ORS075610,CUS29255,E0490,CARD42818,2023-08-17,14:00:00,2075594,2075594,PM04
INV031884,ORD068064,ORS030381,CUS53567,E0321,CARD05548,2024-09-23,11:00:00,2288828,2288828,PM01
INV031885,ORD025994,ORS062552,CUS58934,E0374,CARD38905,2023-11-25,08:00:00,550713,550713,PM04
INV031886,ORD066627,ORS066374,CUS63542,E0398,CARD03558,2023-06-17,14:00:00,810638,810638,PM01
INV031887,ORD036926,ORS020488,CUS11873,E0407,CARD01107,2022-05-16,18:00:00,757790,757790,PM02
INV031888,ORD092453,ORS097888,CUS00392,E0379,CARD22243,2024-08-22,18:00:00,1461686,1461686,PM01
INV031889,ORD068865,ORS021642,CUS60037,E0459,CARD47771,2022-06-25,11:00:00,1118950,1118950,PM04
INV031890,ORD054604,ORS084945,CUS35424,E0431,CARD29305,2023-12-08,18:00:00,2416473,2416473,PM02
INV031891,ORD030592,ORS079805,CUS18637,E0378,CARD01840,2024-02-24,11:00:00,621823,621823,PM04
INV031892,ORD089877,ORS050058,CUS78793,E0291,CARD16033,2022-07-21,14:00:00,2013238,2013238,PM02
INV031893,ORD075590,ORS025082,CUS53750,E0408,CARD40019,2023-01-17,08:00:00,2387541,2387541,PM01
INV031894,ORD020016,ORS014543,CUS75551,E0399,CARD34627,2022-06-22,18:00:00,2313576,2313576,PM04
INV031895,ORD073272,ORS023979,CUS37101,E0478,CARD24844,2024-06-21,08:00:00,1617945,1617945,PM03
INV031896,ORD039929,ORS030412,CUS29521,E0384,CARD06567,2024-07-14,08:00:00,821407,821407,PM02
INV031897,ORD007832,ORS090517,CUS01061,E0336,CARD25723,2023-06-01,18:00:00,2020806,2020806,PM04
INV031898,ORD058068,ORS051395,CUS08987,E0379,CARD12234,2022-06-07,18:00:00,1738259,1738259,PM02
INV031899,ORD038668,ORS010360,CUS77684,E0407,CARD41839,2022-03-19,11:00:00,334011,334011,PM02
INV031900,ORD071182,ORS085416,CUS43990,E0479,CARD13530,2022-10-16,18:00:00,69006,69006,PM01
INV031901,ORD001066,ORS022614,CUS20635,E0286,CARD45206,2023-08-06,14:00:00,1205027,1205027,PM01
INV031902,ORD071787,ORS001032,CUS13958,E0472,CARD21190,2024-03-03,08:00:00,300518,300518,PM04
INV031903,ORD067402,ORS042416,CUS13360,E0378,CARD32980,2024-05-27,11:00:00,431281,431281,PM02
INV031904,ORD075022,ORS029505,CUS55500,E0478,CARD11511,2023-12-22,11:00:00,1956697,1956697,PM02
INV031905,ORD074495,ORS022042,CUS65417,E0300,CARD04758,2024-03-21,11:00:00,2125684,2125684,PM01
INV031906,ORD030595,ORS009773,CUS55942,E0469,CARD11058,2023-01-28,08:00:00,171134,171134,PM04
INV031907,ORD068063,ORS083324,CUS58640,E0337,CARD26665,2022-08-26,11:00:00,1759209,1759209,PM04
INV031908,ORD012370,ORS073854,CUS30687,E0291,CARD19916,2022-07-05,11:00:00,485631,485631,PM03
INV031909,ORD076982,ORS011758,CUS41090,E0319,CARD27455,2024-07-13,18:00:00,2468598,2468598,PM02
INV031910,ORD089450,ORS099529,CUS00510,E0407,CARD31255,2023-04-20,14:00:00,378603,378603,PM01
INV031911,ORD073648,ORS071660,CUS63893,E0428,CARD30001,2022-09-16,14:00:00,511044,511044,PM01
INV031912,ORD001652,ORS018681,CUS54634,E0425,CARD43072,2022-10-03,14:00:00,154535,154535,PM03
INV031913,ORD086920,ORS083478,CUS31946,E0460,CARD17946,2023-01-15,11:00:00,2569517,2569517,PM01
INV031914,ORD028316,ORS026877,CUS02244,E0448,CARD20097,2023-08-18,18:00:00,1822993,1822993,PM01
INV031915,ORD025938,ORS092524,CUS33939,E0409,CARD15579,2023-11-05,14:00:00,784003,784003,PM01
INV031916,ORD061181,ORS094224,CUS27224,E0472,CARD35148,2023-02-11,11:00:00,2819217,2819217,PM03
INV031917,ORD028765,ORS024866,CUS79063,E0314,CARD22398,2024-12-28,18:00:00,880010,880010,PM04
INV031918,ORD088705,ORS087914,CUS56359,E0349,CARD33834,2022-05-14,11:00:00,2516246,2516246,PM04
INV031919,ORD065381,ORS014817,CUS43999,E0472,CARD10371,2023-02-15,08:00:00,936661,936661,PM01
INV031920,ORD093907,ORS044908,CUS38607,E0407,CARD08152,2023-01-24,11:00:00,337280,337280,PM02
INV031921,ORD069753,ORS076809,CUS66495,E0430,CARD35901,2024-07-03,11:00:00,281559,281559,PM01
INV031922,ORD094530,ORS058784,CUS50785,E0314,CARD23776,2024-08-18,14:00:00,1643548,1643548,PM03
INV031923,ORD045801,ORS081664,CUS04171,E0408,CARD37134,2024-05-06,11:00:00,716704,716704,PM04
INV031924,ORD058768,ORS009057,CUS16525,E0448,CARD49333,2023-03-22,08:00:00,830384,830384,PM03
INV031925,ORD080896,ORS015010,CUS71153,E0286,CARD28181,2023-08-06,18:00:00,968942,968942,PM03
INV031926,ORD059943,ORS092823,CUS49696,E0438,CARD21590,2022-01-30,14:00:00,1407928,1407928,PM03
INV031927,ORD018711,ORS086294,CUS49150,E0349,CARD06741,2023-05-27,08:00:00,2738083,2738083,PM04
INV031928,ORD004892,ORS003329,CUS20527,E0304,CARD41769,2024-07-28,18:00:00,2505727,2505727,PM04
INV031929,ORD013910,ORS023156,CUS53794,E0277,CARD48193,2022-06-17,14:00:00,1033202,1033202,PM01
INV031930,ORD088398,ORS000920,CUS32085,E0469,CARD29070,2024-11-06,18:00:00,165721,165721,PM01
INV031931,ORD085760,ORS099768,CUS60348,E0409,CARD18520,2022-10-24,18:00:00,204925,204925,PM03
INV031932,ORD049413,ORS008729,CUS70673,E0337,CARD25188,2022-02-08,18:00:00,2482175,2482175,PM04
INV031933,ORD027011,ORS089333,CUS79519,E0277,CARD16872,2022-05-27,18:00:00,690143,690143,PM01
INV031934,ORD052877,ORS088395,CUS30109,E0291,CARD25026,2022-06-22,18:00:00,202646,202646,PM04
INV031935,ORD007918,ORS033140,CUS31061,E0409,CARD29902,2023-12-08,14:00:00,2182355,2182355,PM02
INV031936,ORD056910,ORS018584,CUS37675,E0478,CARD45068,2022-04-13,11:00:00,1365355,1365355,PM01
INV031937,ORD024728,ORS063088,CUS55550,E0490,CARD04314,2023-08-07,08:00:00,306395,306395,PM02
INV031938,ORD086968,ORS014251,CUS79578,E0407,CARD05613,2024-09-24,18:00:00,960419,960419,PM03
INV031939,ORD003339,ORS015863,CUS33529,E0413,CARD12648,2024-03-22,11:00:00,338661,338661,PM02
INV031940,ORD087420,ORS002063,CUS55903,E0299,CARD35589,2023-02-10,14:00:00,1864229,1864229,PM04
INV031941,ORD084060,ORS009041,CUS75288,E0457,CARD35378,2024-03-18,08:00:00,409275,409275,PM04
INV031942,ORD024602,ORS079401,CUS24225,E0336,CARD33357,2023-12-15,11:00:00,589034,589034,PM02
INV031943,ORD019630,ORS097191,CUS11501,E0314,CARD18634,2023-08-02,18:00:00,1167251,1167251,PM04
INV031944,ORD015373,ORS084416,CUS37840,E0330,CARD11418,2023-10-22,14:00:00,2043017,2043017,PM01
INV031945,ORD004728,ORS025418,CUS12080,E0468,CARD43751,2024-01-28,08:00:00,1714939,1714939,PM01
INV031946,ORD084667,ORS051653,CUS50589,E0430,CARD07411,2023-01-31,18:00:00,1873505,1873505,PM02
INV031947,ORD028167,ORS088167,CUS64208,E0352,CARD02822,2023-06-29,08:00:00,1703003,1703003,PM03
INV031948,ORD083788,ORS072821,CUS12969,E0423,CARD05635,2023-10-21,11:00:00,565282,565282,PM04
INV031949,ORD084947,ORS090941,CUS46498,E0457,CARD44846,2023-10-09,08:00:00,1604453,1604453,PM02
INV031950,ORD044752,ORS020125,CUS71376,E0474,CARD19538,2024-02-27,08:00:00,1532916,1532916,PM01
INV031951,ORD039569,ORS007509,CUS68925,E0299,CARD34405,2022-11-01,08:00:00,2844350,2844350,PM04
INV031952,ORD053908,ORS052845,CUS12081,E0423,CARD25804,2024-05-27,11:00:00,206632,206632,PM03
INV031953,ORD056590,ORS099424,CUS15900,E0378,CARD03233,2024-01-15,08:00:00,2218772,2218772,PM03
INV031954,ORD031290,ORS010922,CUS44716,E0407,CARD25588,2023-04-23,18:00:00,2200429,2200429,PM01
INV031955,ORD034180,ORS020703,CUS28266,E0289,CARD04848,2024-11-03,11:00:00,2240994,2240994,PM02
INV031956,ORD003373,ORS023069,CUS16147,E0367,CARD15146,2024-01-05,11:00:00,639511,639511,PM03
INV031957,ORD038375,ORS077848,CUS27074,E0384,CARD48210,2023-06-30,08:00:00,1464671,1464671,PM02
INV031958,ORD042335,ORS089383,CUS21458,E0408,CARD45453,2023-08-26,18:00:00,1241308,1241308,PM03
INV031959,ORD084628,ORS041231,CUS69421,E0474,CARD44878,2022-03-29,14:00:00,322068,322068,PM02
INV031960,ORD077080,ORS098465,CUS28291,E0369,CARD09595,2024-09-18,14:00:00,1485355,1485355,PM01
INV031961,ORD032455,ORS066092,CUS11987,E0423,CARD36990,2023-07-04,18:00:00,1004506,1004506,PM01
INV031962,ORD062237,ORS034768,CUS67477,E0408,CARD32580,2022-08-07,08:00:00,668475,668475,PM02
INV031963,ORD038065,ORS044158,CUS03823,E0431,CARD32382,2023-08-25,08:00:00,306777,306777,PM04
INV031964,ORD052455,ORS006108,CUS40328,E0379,CARD46226,2023-08-15,08:00:00,1037610,1037610,PM01
INV031965,ORD062192,ORS036426,CUS11862,E0458,CARD06673,2024-07-27,08:00:00,2171157,2171157,PM01
INV031966,ORD017012,ORS078024,CUS55636,E0384,CARD08945,2022-01-15,14:00:00,2488456,2488456,PM01
INV031967,ORD058785,ORS046607,CUS06733,E0291,CARD16426,2022-11-22,18:00:00,1062743,1062743,PM01
INV031968,ORD075538,ORS042195,CUS55801,E0295,CARD29589,2022-05-03,14:00:00,1737222,1737222,PM04
INV031969,ORD035755,ORS069837,CUS42959,E0353,CARD13475,2022-08-08,11:00:00,288170,288170,PM01
INV031970,ORD051914,ORS026578,CUS15347,E0458,CARD31019,2024-03-13,11:00:00,1009347,1009347,PM02
INV031971,ORD098164,ORS031592,CUS18184,E0317,CARD24818,2023-11-13,11:00:00,2093287,2093287,PM01
INV031972,ORD069173,ORS075649,CUS47958,E0303,CARD39210,2022-02-15,14:00:00,1455794,1455794,PM04
INV031973,ORD019348,ORS054875,CUS31229,E0406,CARD19628,2024-09-27,11:00:00,372622,372622,PM03
INV031974,ORD029762,ORS070053,CUS11396,E0458,CARD22151,2024-03-14,11:00:00,2939851,2939851,PM01
INV031975,ORD066387,ORS059695,CUS69890,E0289,CARD09695,2024-04-01,11:00:00,1614922,1614922,PM01
INV031976,ORD018504,ORS077100,CUS62042,E0409,CARD05320,2024-01-31,11:00:00,709526,709526,PM02
INV031977,ORD095628,ORS025164,CUS31731,E0401,CARD03360,2022-11-10,11:00:00,2865868,2865868,PM04
INV031978,ORD088738,ORS067006,CUS72861,E0368,CARD11537,2023-10-02,11:00:00,2010243,2010243,PM02
INV031979,ORD091811,ORS029301,CUS41207,E0397,CARD41742,2022-03-03,08:00:00,279755,279755,PM02
