SurgeryID,PetID,PrescriptionID,SurgeryStatus,SurgeryType,AnesthesiaType,SurgeryDate,DiagnosisNote
SRV192419,PET83778,PRSC025699,Đã thực hiện,Nội soi,Gây mê toàn thân,2024-01-30 12:33:41,Phẫu thuật theo chỉ định bác sĩ
SRV149236,PET62962,PRSC010026,Đã thực hiện,Thiến,Gây tê,2021-11-04 17:26:20,Phẫu thuật theo chỉ định bác sĩ
SRV155977,PET16569,PRSC042079,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2021-11-12 06:23:01,Phẫu thuật theo chỉ định bác sĩ
SRV169487,PET06951,PRSC064247,Đã thực hiện,Thiến,Gây mê toàn thân,2021-08-13 21:57:18,Phẫu thuật theo chỉ định bác sĩ
SRV89443,PET100223,PRSC021709,Đã thực hiện,Mổ bụng,Gây tê,2024-07-01 16:28:54,Phẫu thuật theo chỉ định bác sĩ
SRV98209,PET101245,PRSC031182,Đang theo dõi,Mổ bụng,Gây tê,2021-11-18 19:25:01,Phẫu thuật theo chỉ định bác sĩ
SRV43427,PET14748,PRSC050404,Đang theo dõi,Mổ u,Gây mê toàn thân,2023-07-06 09:38:22,Phẫu thuật theo chỉ định bác sĩ
SRV74327,PET12273,PRSC027531,Đang theo dõi,Nội soi,Gây mê toàn thân,2022-05-11 06:45:36,Phẫu thuật theo chỉ định bác sĩ
SRV2121,PET96983,PRSC014836,Đang theo dõi,Mổ u,Gây tê,2023-07-06 15:07:58,Phẫu thuật theo chỉ định bác sĩ
SRV27784,PET118788,PRSC052149,Đang theo dõi,Nội soi,Gây tê,2024-01-26 04:25:16,Phẫu thuật theo chỉ định bác sĩ
SRV86306,PET112041,PRSC003778,Đã thực hiện,Thiến,Gây mê toàn thân,2021-03-18 10:46:18,Phẫu thuật theo chỉ định bác sĩ
SRV183654,PET83186,PRSC070243,Đang theo dõi,Mổ bụng,Gây tê,2023-03-26 20:00:48,Phẫu thuật theo chỉ định bác sĩ
SRV91233,PET70057,PRSC058361,Đang theo dõi,Nội soi,Gây mê toàn thân,2024-08-04 19:09:36,Phẫu thuật theo chỉ định bác sĩ
SRV180202,PET89496,PRSC005428,Đã thực hiện,Nội soi,Gây mê toàn thân,2022-05-13 06:05:12,Phẫu thuật theo chỉ định bác sĩ
SRV109883,PET97721,PRSC025503,Đã thực hiện,Mổ u,Gây tê,2021-05-09 18:46:53,Phẫu thuật theo chỉ định bác sĩ
SRV159289,PET28798,PRSC041337,Đã thực hiện,Thiến,Gây tê,2022-02-17 07:42:03,Phẫu thuật theo chỉ định bác sĩ
SRV53433,PET109994,PRSC070886,Đang theo dõi,Thiến,Gây tê,2021-05-09 15:03:09,Phẫu thuật theo chỉ định bác sĩ
SRV194279,PET95192,PRSC055161,Đã thực hiện,Nội soi,Gây mê toàn thân,2022-08-31 05:51:41,Phẫu thuật theo chỉ định bác sĩ
SRV150667,PET113354,PRSC064479,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2022-08-21 07:07:57,Phẫu thuật theo chỉ định bác sĩ
SRV24056,PET38341,PRSC018888,Đã thực hiện,Thiến,Gây mê toàn thân,2021-10-24 13:17:11,Phẫu thuật theo chỉ định bác sĩ
SRV147707,PET38135,PRSC040811,Đã thực hiện,Thiến,Gây tê,2023-03-11 01:43:40,Phẫu thuật theo chỉ định bác sĩ
SRV175413,PET69077,PRSC019718,Đã thực hiện,Mổ bụng,Gây tê,2023-05-26 23:56:13,Phẫu thuật theo chỉ định bác sĩ
SRV150809,PET65887,PRSC067733,Đang theo dõi,Thiến,Gây tê,2023-03-19 20:48:01,Phẫu thuật theo chỉ định bác sĩ
SRV128463,PET106831,PRSC034301,Đã thực hiện,Nội soi,Gây tê,2024-12-14 14:30:30,Phẫu thuật theo chỉ định bác sĩ
SRV116328,PET31462,PRSC072018,Đã thực hiện,Mổ bụng,Gây tê,2022-06-06 03:43:54,Phẫu thuật theo chỉ định bác sĩ
SRV195622,PET103695,PRSC066934,Đã thực hiện,Nội soi,Gây mê toàn thân,2024-11-11 03:24:20,Phẫu thuật theo chỉ định bác sĩ
SRV11342,PET98503,PRSC004841,Đã thực hiện,Thiến,Gây tê,2022-01-10 15:03:12,Phẫu thuật theo chỉ định bác sĩ
SRV42704,PET94943,PRSC076849,Đang theo dõi,Nội soi,Gây mê toàn thân,2022-12-22 02:59:04,Phẫu thuật theo chỉ định bác sĩ
SRV101968,PET32848,PRSC063395,Đã thực hiện,Thiến,Gây tê,2022-04-22 23:24:38,Phẫu thuật theo chỉ định bác sĩ
SRV92064,PET33321,PRSC006870,Đã thực hiện,Mổ bụng,Gây tê,2023-09-30 19:18:44,Phẫu thuật theo chỉ định bác sĩ
SRV40094,PET117406,PRSC055795,Đang theo dõi,Thiến,Gây mê toàn thân,2024-01-14 06:22:32,Phẫu thuật theo chỉ định bác sĩ
SRV173935,PET07513,PRSC057754,Đã thực hiện,Mổ u,Gây tê,2024-04-14 10:49:21,Phẫu thuật theo chỉ định bác sĩ
SRV26918,PET111523,PRSC054391,Đang theo dõi,Nội soi,Gây mê toàn thân,2021-11-29 17:48:12,Phẫu thuật theo chỉ định bác sĩ
SRV145983,PET38631,PRSC076512,Đang theo dõi,Mổ bụng,Gây tê,2024-02-20 22:34:27,Phẫu thuật theo chỉ định bác sĩ
SRV195148,PET45869,PRSC079051,Đã thực hiện,Thiến,Gây tê,2021-01-13 05:48:44,Phẫu thuật theo chỉ định bác sĩ
SRV17819,PET68580,PRSC061606,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2022-02-09 13:37:47,Phẫu thuật theo chỉ định bác sĩ
SRV116077,PET20642,PRSC072295,Đã thực hiện,Nội soi,Gây tê,2024-09-10 16:07:19,Phẫu thuật theo chỉ định bác sĩ
SRV31190,PET51588,PRSC059552,Đang theo dõi,Thiến,Gây tê,2021-09-02 22:36:45,Phẫu thuật theo chỉ định bác sĩ
SRV164545,PET86491,PRSC049787,Đã thực hiện,Mổ bụng,Gây tê,2023-03-15 16:06:18,Phẫu thuật theo chỉ định bác sĩ
SRV5085,PET66666,PRSC015520,Đã thực hiện,Mổ u,Gây mê toàn thân,2024-12-29 07:52:41,Phẫu thuật theo chỉ định bác sĩ
SRV161527,PET12367,PRSC043603,Đang theo dõi,Mổ bụng,Gây tê,2024-03-29 14:29:49,Phẫu thuật theo chỉ định bác sĩ
SRV183884,PET62333,PRSC071108,Đã thực hiện,Thiến,Gây mê toàn thân,2021-09-08 16:59:57,Phẫu thuật theo chỉ định bác sĩ
SRV58172,PET48232,PRSC051539,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2024-04-26 03:12:49,Phẫu thuật theo chỉ định bác sĩ
SRV42917,PET20721,PRSC021506,Đang theo dõi,Mổ u,Gây tê,2023-03-28 20:28:32,Phẫu thuật theo chỉ định bác sĩ
SRV2829,PET14757,PRSC037795,Đã thực hiện,Thiến,Gây mê toàn thân,2024-09-01 09:39:39,Phẫu thuật theo chỉ định bác sĩ
SRV170556,PET106522,PRSC078981,Đang theo dõi,Thiến,Gây tê,2022-07-26 00:04:51,Phẫu thuật theo chỉ định bác sĩ
SRV105764,PET47377,PRSC049194,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2022-07-01 23:38:33,Phẫu thuật theo chỉ định bác sĩ
SRV29477,PET93926,PRSC002398,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2023-09-09 17:45:28,Phẫu thuật theo chỉ định bác sĩ
SRV123500,PET48693,PRSC028364,Đã thực hiện,Thiến,Gây mê toàn thân,2022-10-23 05:40:34,Phẫu thuật theo chỉ định bác sĩ
SRV59936,PET41297,PRSC055297,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2024-10-04 11:43:40,Phẫu thuật theo chỉ định bác sĩ
SRV62502,PET65002,PRSC058396,Đã thực hiện,Mổ u,Gây mê toàn thân,2021-12-31 22:19:00,Phẫu thuật theo chỉ định bác sĩ
SRV148024,PET35940,PRSC005349,Đang theo dõi,Mổ bụng,Gây tê,2024-04-02 18:08:03,Phẫu thuật theo chỉ định bác sĩ
SRV134413,PET45352,PRSC058482,Đã thực hiện,Nội soi,Gây tê,2021-10-18 11:52:19,Phẫu thuật theo chỉ định bác sĩ
SRV54787,PET65966,PRSC026826,Đã thực hiện,Nội soi,Gây mê toàn thân,2021-03-22 01:08:43,Phẫu thuật theo chỉ định bác sĩ
SRV168033,PET46460,PRSC056574,Đang theo dõi,Nội soi,Gây mê toàn thân,2024-05-08 22:23:57,Phẫu thuật theo chỉ định bác sĩ
SRV124373,PET10538,PRSC039540,Đang theo dõi,Nội soi,Gây tê,2023-05-05 23:24:58,Phẫu thuật theo chỉ định bác sĩ
SRV192238,PET112682,PRSC038832,Đã thực hiện,Thiến,Gây mê toàn thân,2024-11-28 13:32:55,Phẫu thuật theo chỉ định bác sĩ
SRV72422,PET92312,PRSC025707,Đang theo dõi,Mổ u,Gây tê,2023-03-23 10:17:44,Phẫu thuật theo chỉ định bác sĩ
SRV111228,PET10372,PRSC067572,Đang theo dõi,Mổ bụng,Gây tê,2024-09-22 05:27:47,Phẫu thuật theo chỉ định bác sĩ
SRV43654,PET39746,PRSC003549,Đã thực hiện,Mổ u,Gây mê toàn thân,2021-04-19 17:40:13,Phẫu thuật theo chỉ định bác sĩ
SRV51794,PET37655,PRSC068600,Đã thực hiện,Thiến,Gây tê,2023-05-06 17:05:26,Phẫu thuật theo chỉ định bác sĩ
SRV76402,PET32039,PRSC064026,Đã thực hiện,Thiến,Gây mê toàn thân,2023-02-14 22:45:52,Phẫu thuật theo chỉ định bác sĩ
SRV106996,PET92621,PRSC040161,Đã thực hiện,Thiến,Gây mê toàn thân,2023-10-02 21:27:36,Phẫu thuật theo chỉ định bác sĩ
SRV11470,PET37322,PRSC036080,Đã thực hiện,Thiến,Gây mê toàn thân,2021-05-18 14:17:34,Phẫu thuật theo chỉ định bác sĩ
SRV139455,PET50083,PRSC060157,Đã thực hiện,Mổ u,Gây tê,2023-06-21 14:10:24,Phẫu thuật theo chỉ định bác sĩ
SRV199731,PET07052,PRSC021970,Đang theo dõi,Thiến,Gây mê toàn thân,2022-12-29 19:45:37,Phẫu thuật theo chỉ định bác sĩ
SRV42011,PET09181,PRSC024667,Đã thực hiện,Mổ bụng,Gây tê,2024-05-28 14:06:00,Phẫu thuật theo chỉ định bác sĩ
SRV8436,PET89877,PRSC047249,Đã thực hiện,Thiến,Gây mê toàn thân,2022-03-13 01:16:51,Phẫu thuật theo chỉ định bác sĩ
SRV70319,PET106768,PRSC049495,Đang theo dõi,Mổ bụng,Gây tê,2021-03-12 17:24:47,Phẫu thuật theo chỉ định bác sĩ
SRV93849,PET93323,PRSC074569,Đã thực hiện,Mổ u,Gây tê,2023-04-28 00:57:18,Phẫu thuật theo chỉ định bác sĩ
SRV1707,PET05714,PRSC066515,Đang theo dõi,Mổ u,Gây tê,2024-11-08 10:40:24,Phẫu thuật theo chỉ định bác sĩ
SRV67432,PET95689,PRSC047478,Đã thực hiện,Nội soi,Gây tê,2023-08-26 00:44:40,Phẫu thuật theo chỉ định bác sĩ
SRV94554,PET91140,PRSC004878,Đã thực hiện,Thiến,Gây tê,2022-06-26 07:58:28,Phẫu thuật theo chỉ định bác sĩ
SRV120241,PET65626,PRSC072315,Đã thực hiện,Thiến,Gây mê toàn thân,2021-01-31 18:29:08,Phẫu thuật theo chỉ định bác sĩ
SRV69403,PET44253,PRSC059256,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2024-01-05 17:13:33,Phẫu thuật theo chỉ định bác sĩ
SRV104840,PET18148,PRSC067501,Đang theo dõi,Mổ u,Gây tê,2024-02-24 03:21:00,Phẫu thuật theo chỉ định bác sĩ
SRV77541,PET69404,PRSC025649,Đang theo dõi,Thiến,Gây tê,2022-09-24 04:22:57,Phẫu thuật theo chỉ định bác sĩ
SRV63200,PET93511,PRSC037147,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2022-03-06 06:48:04,Phẫu thuật theo chỉ định bác sĩ
SRV40975,PET34921,PRSC004343,Đang theo dõi,Mổ u,Gây mê toàn thân,2024-11-01 08:25:10,Phẫu thuật theo chỉ định bác sĩ
SRV148407,PET23001,PRSC024255,Đã thực hiện,Nội soi,Gây mê toàn thân,2024-10-13 19:50:03,Phẫu thuật theo chỉ định bác sĩ
SRV57980,PET44957,PRSC078776,Đang theo dõi,Nội soi,Gây tê,2022-12-24 21:51:26,Phẫu thuật theo chỉ định bác sĩ
SRV15186,PET112567,PRSC043123,Đã thực hiện,Mổ u,Gây mê toàn thân,2024-11-14 15:24:34,Phẫu thuật theo chỉ định bác sĩ
SRV195296,PET42133,PRSC030581,Đang theo dõi,Mổ u,Gây mê toàn thân,2021-05-04 06:56:45,Phẫu thuật theo chỉ định bác sĩ
SRV69035,PET55841,PRSC063516,Đã thực hiện,Mổ bụng,Gây tê,2024-09-24 13:04:30,Phẫu thuật theo chỉ định bác sĩ
SRV164581,PET34798,PRSC048677,Đang theo dõi,Thiến,Gây mê toàn thân,2023-11-18 14:23:46,Phẫu thuật theo chỉ định bác sĩ
SRV91585,PET79276,PRSC037293,Đang theo dõi,Mổ bụng,Gây tê,2024-01-30 15:39:29,Phẫu thuật theo chỉ định bác sĩ
SRV29141,PET111365,PRSC043005,Đã thực hiện,Nội soi,Gây tê,2022-07-06 12:31:30,Phẫu thuật theo chỉ định bác sĩ
SRV57471,PET44886,PRSC009898,Đang theo dõi,Mổ u,Gây mê toàn thân,2023-06-19 22:18:38,Phẫu thuật theo chỉ định bác sĩ
SRV140927,PET33201,PRSC050742,Đang theo dõi,Nội soi,Gây tê,2024-08-23 15:47:50,Phẫu thuật theo chỉ định bác sĩ
SRV35753,PET36951,PRSC031194,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2024-04-16 12:50:34,Phẫu thuật theo chỉ định bác sĩ
SRV144539,PET40207,PRSC024627,Đang theo dõi,Nội soi,Gây mê toàn thân,2022-10-26 13:45:19,Phẫu thuật theo chỉ định bác sĩ
SRV100079,PET74194,PRSC026551,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2023-03-19 15:02:42,Phẫu thuật theo chỉ định bác sĩ
SRV138962,PET30620,PRSC076968,Đang theo dõi,Mổ u,Gây tê,2023-12-28 11:42:06,Phẫu thuật theo chỉ định bác sĩ
SRV184910,PET47758,PRSC075089,Đã thực hiện,Mổ u,Gây tê,2022-07-18 13:15:37,Phẫu thuật theo chỉ định bác sĩ
SRV82098,PET86200,PRSC063542,Đang theo dõi,Mổ bụng,Gây tê,2021-02-09 12:19:13,Phẫu thuật theo chỉ định bác sĩ
SRV74210,PET118234,PRSC055103,Đang theo dõi,Mổ u,Gây mê toàn thân,2021-01-29 13:55:43,Phẫu thuật theo chỉ định bác sĩ
SRV146117,PET37143,PRSC072869,Đang theo dõi,Thiến,Gây mê toàn thân,2021-10-07 01:35:00,Phẫu thuật theo chỉ định bác sĩ
SRV70972,PET04791,PRSC077338,Đang theo dõi,Mổ bụng,Gây tê,2022-08-14 21:00:40,Phẫu thuật theo chỉ định bác sĩ
SRV159465,PET25055,PRSC020512,Đã thực hiện,Thiến,Gây tê,2024-12-26 17:52:38,Phẫu thuật theo chỉ định bác sĩ
SRV145585,PET18063,PRSC028612,Đang theo dõi,Nội soi,Gây mê toàn thân,2021-09-05 16:42:58,Phẫu thuật theo chỉ định bác sĩ
SRV191410,PET101188,PRSC077536,Đã thực hiện,Thiến,Gây tê,2021-10-14 10:17:34,Phẫu thuật theo chỉ định bác sĩ
SRV147388,PET17309,PRSC066963,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2022-10-09 15:53:37,Phẫu thuật theo chỉ định bác sĩ
SRV45111,PET100545,PRSC046097,Đã thực hiện,Nội soi,Gây mê toàn thân,2023-06-05 12:32:54,Phẫu thuật theo chỉ định bác sĩ
SRV46963,PET91749,PRSC074984,Đang theo dõi,Thiến,Gây tê,2023-04-07 05:07:17,Phẫu thuật theo chỉ định bác sĩ
SRV133350,PET36714,PRSC016319,Đã thực hiện,Nội soi,Gây tê,2024-11-11 16:52:15,Phẫu thuật theo chỉ định bác sĩ
SRV183297,PET00226,PRSC012488,Đã thực hiện,Thiến,Gây mê toàn thân,2024-03-07 14:20:31,Phẫu thuật theo chỉ định bác sĩ
SRV172549,PET80991,PRSC049079,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2022-10-30 03:16:28,Phẫu thuật theo chỉ định bác sĩ
SRV51892,PET49344,PRSC069967,Đã thực hiện,Mổ u,Gây mê toàn thân,2021-12-06 23:55:11,Phẫu thuật theo chỉ định bác sĩ
SRV98771,PET51793,PRSC063818,Đã thực hiện,Mổ u,Gây mê toàn thân,2024-05-18 09:42:18,Phẫu thuật theo chỉ định bác sĩ
SRV145380,PET87272,PRSC058635,Đã thực hiện,Mổ u,Gây tê,2022-07-16 00:21:13,Phẫu thuật theo chỉ định bác sĩ
SRV7091,PET17076,PRSC014822,Đang theo dõi,Nội soi,Gây tê,2022-10-06 14:58:51,Phẫu thuật theo chỉ định bác sĩ
SRV12552,PET47341,PRSC035948,Đang theo dõi,Nội soi,Gây tê,2022-11-24 16:29:33,Phẫu thuật theo chỉ định bác sĩ
SRV173096,PET05740,PRSC028461,Đang theo dõi,Mổ u,Gây tê,2022-09-05 11:30:43,Phẫu thuật theo chỉ định bác sĩ
SRV59422,PET85898,PRSC067752,Đã thực hiện,Nội soi,Gây tê,2023-06-10 09:52:59,Phẫu thuật theo chỉ định bác sĩ
SRV51014,PET35670,PRSC067824,Đang theo dõi,Mổ u,Gây tê,2023-04-18 09:16:31,Phẫu thuật theo chỉ định bác sĩ
SRV65582,PET29762,PRSC028748,Đã thực hiện,Mổ u,Gây tê,2023-01-14 16:42:28,Phẫu thuật theo chỉ định bác sĩ
SRV62825,PET11651,PRSC062024,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2024-04-07 17:42:47,Phẫu thuật theo chỉ định bác sĩ
SRV24615,PET38532,PRSC009580,Đang theo dõi,Mổ u,Gây mê toàn thân,2022-04-12 23:55:00,Phẫu thuật theo chỉ định bác sĩ
SRV82709,PET20760,PRSC006388,Đang theo dõi,Nội soi,Gây tê,2023-07-14 17:39:59,Phẫu thuật theo chỉ định bác sĩ
SRV146046,PET99603,PRSC065497,Đã thực hiện,Thiến,Gây mê toàn thân,2023-04-16 01:22:28,Phẫu thuật theo chỉ định bác sĩ
SRV57290,PET35753,PRSC048513,Đang theo dõi,Thiến,Gây tê,2022-01-02 12:10:16,Phẫu thuật theo chỉ định bác sĩ
SRV95862,PET25308,PRSC014966,Đã thực hiện,Mổ u,Gây tê,2024-05-23 14:25:21,Phẫu thuật theo chỉ định bác sĩ
SRV120005,PET60109,PRSC002426,Đã thực hiện,Nội soi,Gây tê,2021-11-30 16:22:31,Phẫu thuật theo chỉ định bác sĩ
SRV94609,PET38691,PRSC062102,Đã thực hiện,Thiến,Gây mê toàn thân,2024-06-22 07:37:15,Phẫu thuật theo chỉ định bác sĩ
SRV85379,PET114714,PRSC037002,Đang theo dõi,Nội soi,Gây tê,2024-06-29 14:11:39,Phẫu thuật theo chỉ định bác sĩ
SRV186070,PET41461,PRSC039706,Đã thực hiện,Mổ bụng,Gây tê,2024-05-17 05:21:08,Phẫu thuật theo chỉ định bác sĩ
SRV149578,PET61928,PRSC067699,Đang theo dõi,Mổ bụng,Gây tê,2023-03-06 02:54:37,Phẫu thuật theo chỉ định bác sĩ
SRV180542,PET84256,PRSC040554,Đã thực hiện,Mổ u,Gây mê toàn thân,2023-05-08 23:33:08,Phẫu thuật theo chỉ định bác sĩ
SRV12439,PET96338,PRSC016522,Đã thực hiện,Thiến,Gây mê toàn thân,2024-04-20 05:13:09,Phẫu thuật theo chỉ định bác sĩ
SRV123757,PET50595,PRSC071135,Đã thực hiện,Thiến,Gây tê,2022-09-09 14:17:53,Phẫu thuật theo chỉ định bác sĩ
SRV92405,PET116202,PRSC075116,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2021-08-05 17:03:44,Phẫu thuật theo chỉ định bác sĩ
SRV146221,PET56137,PRSC039117,Đang theo dõi,Mổ bụng,Gây tê,2021-07-21 21:38:58,Phẫu thuật theo chỉ định bác sĩ
SRV11816,PET115017,PRSC075393,Đang theo dõi,Thiến,Gây mê toàn thân,2022-07-21 04:11:25,Phẫu thuật theo chỉ định bác sĩ
SRV24132,PET115919,PRSC020127,Đã thực hiện,Thiến,Gây tê,2023-12-02 22:16:32,Phẫu thuật theo chỉ định bác sĩ
SRV37083,PET104417,PRSC032925,Đã thực hiện,Nội soi,Gây tê,2023-08-14 03:43:04,Phẫu thuật theo chỉ định bác sĩ
SRV53305,PET118100,PRSC038947,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2021-02-09 21:45:36,Phẫu thuật theo chỉ định bác sĩ
SRV19365,PET116712,PRSC029291,Đang theo dõi,Thiến,Gây tê,2021-10-06 04:31:35,Phẫu thuật theo chỉ định bác sĩ
SRV100039,PET82344,PRSC058491,Đang theo dõi,Nội soi,Gây tê,2021-11-25 15:00:54,Phẫu thuật theo chỉ định bác sĩ
SRV9301,PET19279,PRSC019078,Đang theo dõi,Mổ u,Gây tê,2023-08-27 17:02:24,Phẫu thuật theo chỉ định bác sĩ
SRV70677,PET59059,PRSC026142,Đang theo dõi,Thiến,Gây mê toàn thân,2024-12-08 03:14:53,Phẫu thuật theo chỉ định bác sĩ
SRV76856,PET73756,PRSC069786,Đang theo dõi,Nội soi,Gây tê,2021-08-14 11:58:07,Phẫu thuật theo chỉ định bác sĩ
SRV187791,PET91300,PRSC034180,Đang theo dõi,Nội soi,Gây mê toàn thân,2021-03-08 07:49:04,Phẫu thuật theo chỉ định bác sĩ
SRV181784,PET00845,PRSC074955,Đã thực hiện,Thiến,Gây mê toàn thân,2023-11-26 22:56:50,Phẫu thuật theo chỉ định bác sĩ
SRV85851,PET107670,PRSC012553,Đã thực hiện,Mổ u,Gây tê,2021-04-25 22:16:24,Phẫu thuật theo chỉ định bác sĩ
SRV46180,PET88714,PRSC055054,Đã thực hiện,Nội soi,Gây tê,2022-07-16 09:20:20,Phẫu thuật theo chỉ định bác sĩ
SRV53424,PET44163,PRSC009757,Đang theo dõi,Mổ bụng,Gây tê,2024-03-09 15:16:18,Phẫu thuật theo chỉ định bác sĩ
SRV58734,PET15603,PRSC079425,Đang theo dõi,Thiến,Gây tê,2023-02-05 02:44:01,Phẫu thuật theo chỉ định bác sĩ
SRV196925,PET113414,PRSC027035,Đang theo dõi,Thiến,Gây mê toàn thân,2024-10-19 21:04:13,Phẫu thuật theo chỉ định bác sĩ
SRV65014,PET30839,PRSC048394,Đang theo dõi,Nội soi,Gây mê toàn thân,2021-05-12 00:21:21,Phẫu thuật theo chỉ định bác sĩ
SRV189757,PET12341,PRSC034157,Đang theo dõi,Thiến,Gây mê toàn thân,2023-09-05 09:55:27,Phẫu thuật theo chỉ định bác sĩ
SRV98277,PET12669,PRSC058081,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2021-04-28 23:03:58,Phẫu thuật theo chỉ định bác sĩ
SRV18916,PET112648,PRSC053544,Đã thực hiện,Thiến,Gây mê toàn thân,2021-11-04 02:55:09,Phẫu thuật theo chỉ định bác sĩ
SRV181042,PET98764,PRSC013993,Đã thực hiện,Thiến,Gây tê,2023-07-11 12:22:07,Phẫu thuật theo chỉ định bác sĩ
SRV95530,PET54099,PRSC041079,Đã thực hiện,Nội soi,Gây mê toàn thân,2022-07-06 08:26:49,Phẫu thuật theo chỉ định bác sĩ
SRV143235,PET31111,PRSC069895,Đã thực hiện,Mổ bụng,Gây tê,2024-06-26 02:01:06,Phẫu thuật theo chỉ định bác sĩ
