TaskID,AssignmentID,TaskName,IsCompleted,CompletedTime
TSK35903,ASN08972,Kiểm tra sưng tấy,1,2022-09-11 11:47:30
TSK35904,ASN08972,Kiểm tra phản xạ tỉnh táo,0,
TSK35905,ASN08973,Kiểm tra sưng tấy,1,2023-11-07 11:33:43
TSK35906,ASN08973,Vệ sinh vết mổ,1,2023-10-03 06:15:22
TSK35907,ASN08973,Đánh giá mức độ đau,1,2024-09-16 10:31:45
TSK35908,ASN08973,Kiểm tra độ liền da,1,2023-12-05 19:47:08
TSK35909,ASN08974,Kiểm tra sưng tấy,0,
TSK35910,ASN08974,Kiểm tra tuần hoàn,1,2022-07-10 00:53:55
TSK35911,ASN08974,Kiểm tra đi vệ sinh,1,2021-01-02 16:08:00
TSK35912,ASN08975,Kiểm tra ăn uống,0,
TSK35913,ASN08975,Theo dõi sốt,1,2024-12-27 01:48:50
TSK35914,ASN08975,Kiểm tra độ liền da,1,2023-12-29 16:25:38
TSK35915,ASN08975,Kiểm tra rỉ dịch,1,2024-06-03 04:47:32
TSK35916,ASN08975,Kiểm tra sưng tấy,1,2023-09-27 00:12:44
TSK35917,ASN08976,Theo dõi sốt,1,2021-04-10 11:31:22
TSK35918,ASN08976,Kiểm tra tuần hoàn,0,
TSK35919,ASN08976,Vệ sinh vết mổ,1,2022-08-14 11:00:07
TSK35920,ASN08976,Kiểm tra ăn uống,0,
TSK35921,ASN08976,Kiểm tra rỉ dịch,1,2023-07-15 17:56:07
TSK35922,ASN08977,Đánh giá mức độ đau,1,2021-02-18 10:22:31
TSK35923,ASN08977,Vệ sinh vết mổ,1,2021-01-27 18:08:51
TSK35924,ASN08977,Kiểm tra tuần hoàn,1,2022-01-03 02:07:15
TSK35925,ASN08977,Đo nhiệt độ cơ thể,0,
TSK35926,ASN08978,Theo dõi sốt,1,2024-06-06 11:53:34
TSK35927,ASN08978,Kiểm tra nhịp thở,0,
TSK35928,ASN08978,Đánh giá mức độ đau,1,2021-09-23 05:40:34
TSK35929,ASN08978,Vệ sinh vết mổ,1,2021-03-30 21:19:38
TSK35930,ASN08978,Kiểm tra đi vệ sinh,0,
TSK35931,ASN08979,Kiểm tra rỉ dịch,1,2023-08-30 11:37:55
TSK35932,ASN08979,Kiểm tra độ liền da,1,2022-01-19 08:13:29
TSK35933,ASN08979,Kiểm tra ăn uống,1,2023-01-16 06:35:44
TSK35934,ASN08979,Đánh giá mức độ đau,1,2024-03-24 07:08:01
TSK35935,ASN08980,Theo dõi sốt,1,2022-12-03 20:30:27
TSK35936,ASN08980,Kiểm tra độ liền da,0,
TSK35937,ASN08980,Kiểm tra tuần hoàn,0,
TSK35938,ASN08981,Kiểm tra nhịp thở,1,2024-08-20 05:16:58
TSK35939,ASN08981,Kiểm tra đi vệ sinh,1,2024-10-10 03:55:14
TSK35940,ASN08981,Đo nhiệt độ cơ thể,1,2021-09-09 15:33:53
TSK35941,ASN08981,Đánh giá mức độ đau,1,2022-03-24 05:30:52
TSK35942,ASN08982,Kiểm tra sưng tấy,0,
TSK35943,ASN08982,Đánh giá mức độ đau,1,2021-08-12 13:48:51
TSK35944,ASN08982,Kiểm tra nhịp thở,1,2021-06-06 20:21:38
TSK35945,ASN08982,Vệ sinh vết mổ,1,2023-08-09 05:19:13
TSK35946,ASN08982,Đo nhiệt độ cơ thể,0,
TSK35947,ASN08983,Kiểm tra tuần hoàn,1,2022-04-15 07:44:39
TSK35948,ASN08983,Kiểm tra độ liền da,0,
TSK35949,ASN08983,Theo dõi sốt,1,2022-01-28 12:50:43
TSK35950,ASN08983,Kiểm tra phản xạ tỉnh táo,0,
TSK35951,ASN08983,Kiểm tra đi vệ sinh,0,
TSK35952,ASN08984,Kiểm tra tuần hoàn,0,
TSK35953,ASN08984,Đánh giá mức độ đau,1,2021-07-13 16:31:05
TSK35954,ASN08984,Đo nhiệt độ cơ thể,1,2022-11-18 06:33:09
TSK35955,ASN08984,Theo dõi sốt,1,2021-02-12 09:41:01
TSK35956,ASN08984,Kiểm tra ăn uống,1,2022-01-04 04:15:00
TSK35957,ASN08985,Kiểm tra đi vệ sinh,1,2021-10-25 15:39:01
TSK35958,ASN08985,Kiểm tra sưng tấy,1,2022-09-30 07:20:53
TSK35959,ASN08985,Đánh giá mức độ đau,0,
TSK35960,ASN08986,Kiểm tra phản xạ tỉnh táo,1,2024-08-28 12:41:13
TSK35961,ASN08986,Kiểm tra tuần hoàn,1,2024-01-03 21:46:41
TSK35962,ASN08986,Vệ sinh vết mổ,1,2021-09-08 23:11:21
TSK35963,ASN08986,Đo nhiệt độ cơ thể,1,2023-07-30 08:15:39
TSK35964,ASN08986,Kiểm tra nhịp thở,0,
TSK35965,ASN08987,Kiểm tra đi vệ sinh,1,2022-06-23 03:18:24
TSK35966,ASN08987,Đánh giá mức độ đau,1,2023-09-08 21:27:32
TSK35967,ASN08987,Kiểm tra sưng tấy,1,2023-06-10 20:54:03
TSK35968,ASN08988,Kiểm tra đi vệ sinh,1,2023-12-24 01:39:30
TSK35969,ASN08988,Vệ sinh vết mổ,1,2022-12-04 12:59:36
TSK35970,ASN08988,Đo nhiệt độ cơ thể,0,
TSK35971,ASN08989,Kiểm tra phản xạ tỉnh táo,1,2021-07-10 17:45:03
TSK35972,ASN08989,Kiểm tra độ liền da,1,2021-06-23 13:38:01
TSK35973,ASN08989,Đo nhiệt độ cơ thể,1,2024-04-19 23:26:01
TSK35974,ASN08989,Đánh giá mức độ đau,1,2023-11-09 04:21:15
TSK35975,ASN08989,Kiểm tra đi vệ sinh,1,2022-11-28 06:59:00
TSK35976,ASN08990,Kiểm tra phản xạ tỉnh táo,0,
TSK35977,ASN08990,Theo dõi sốt,1,2022-05-03 20:59:10
TSK35978,ASN08990,Vệ sinh vết mổ,0,
TSK35979,ASN08990,Kiểm tra đi vệ sinh,0,
TSK35980,ASN08991,Kiểm tra độ liền da,0,
TSK35981,ASN08991,Kiểm tra tuần hoàn,1,2023-12-20 02:32:02
TSK35982,ASN08991,Đo nhiệt độ cơ thể,1,2024-02-06 13:48:36
TSK35983,ASN08991,Kiểm tra phản xạ tỉnh táo,1,2021-03-13 04:59:17
TSK35984,ASN08992,Đánh giá mức độ đau,1,2023-01-03 09:35:17
TSK35985,ASN08992,Kiểm tra nhịp thở,1,2024-01-12 12:50:21
TSK35986,ASN08992,Đo nhiệt độ cơ thể,1,2024-10-31 15:59:39
TSK35987,ASN08992,Kiểm tra sưng tấy,1,2023-06-01 14:47:22
TSK35988,ASN08992,Theo dõi sốt,1,2021-03-14 08:53:53
TSK35989,ASN08993,Đo nhiệt độ cơ thể,1,2021-03-29 09:09:45
TSK35990,ASN08993,Vệ sinh vết mổ,0,
TSK35991,ASN08993,Kiểm tra nhịp thở,0,
TSK35992,ASN08994,Kiểm tra ăn uống,1,2022-06-03 10:23:05
TSK35993,ASN08994,Kiểm tra phản xạ tỉnh táo,1,2021-06-28 14:52:27
TSK35994,ASN08994,Kiểm tra tuần hoàn,0,
TSK35995,ASN08995,Kiểm tra rỉ dịch,0,
TSK35996,ASN08995,Kiểm tra nhịp thở,1,2024-03-20 01:16:00
TSK35997,ASN08995,Đánh giá mức độ đau,1,2022-02-07 14:56:27
TSK35998,ASN08995,Kiểm tra ăn uống,1,2023-04-01 14:06:16
TSK35999,ASN08995,Kiểm tra sưng tấy,1,2023-06-04 01:28:48
TSK36000,ASN08996,Kiểm tra rỉ dịch,1,2022-11-12 10:49:50
TSK36001,ASN08996,Kiểm tra phản xạ tỉnh táo,1,2024-01-21 11:24:21
TSK36002,ASN08996,Đo nhiệt độ cơ thể,1,2023-07-10 11:24:30
TSK36003,ASN08997,Theo dõi sốt,1,2021-03-12 00:04:28
TSK36004,ASN08997,Đánh giá mức độ đau,1,2021-05-26 14:29:13
TSK36005,ASN08997,Đo nhiệt độ cơ thể,1,2021-10-09 05:41:33
TSK36006,ASN08997,Kiểm tra đi vệ sinh,0,
TSK36007,ASN08998,Đo nhiệt độ cơ thể,1,2021-03-13 15:45:02
TSK36008,ASN08998,Kiểm tra phản xạ tỉnh táo,1,2021-12-20 14:53:20
TSK36009,ASN08998,Kiểm tra rỉ dịch,1,2022-09-04 11:02:14
TSK36010,ASN08998,Kiểm tra tuần hoàn,1,2023-02-01 05:04:54
TSK36011,ASN08998,Kiểm tra đi vệ sinh,1,2021-06-28 17:13:38
TSK36012,ASN08999,Đo nhiệt độ cơ thể,1,2023-06-20 19:38:04
TSK36013,ASN08999,Theo dõi sốt,0,
TSK36014,ASN08999,Kiểm tra đi vệ sinh,1,2022-10-20 15:51:20
TSK36015,ASN08999,Vệ sinh vết mổ,0,
TSK36016,ASN08999,Kiểm tra nhịp thở,0,
TSK36017,ASN09000,Kiểm tra sưng tấy,1,2024-03-15 02:08:23
TSK36018,ASN09000,Kiểm tra độ liền da,1,2023-03-02 20:09:57
TSK36019,ASN09000,Kiểm tra ăn uống,0,
TSK36020,ASN09000,Vệ sinh vết mổ,0,
TSK36021,ASN09001,Đo nhiệt độ cơ thể,0,
TSK36022,ASN09001,Kiểm tra tuần hoàn,1,2022-11-14 14:28:53
TSK36023,ASN09001,Vệ sinh vết mổ,1,2021-07-03 00:39:21
TSK36024,ASN09001,Đánh giá mức độ đau,1,2024-03-08 23:46:26
TSK36025,ASN09002,Đo nhiệt độ cơ thể,1,2024-01-02 01:41:30
TSK36026,ASN09002,Kiểm tra phản xạ tỉnh táo,1,2023-12-19 02:44:20
TSK36027,ASN09002,Kiểm tra độ liền da,1,2022-07-25 05:07:13
TSK36028,ASN09002,Vệ sinh vết mổ,1,2022-10-17 07:52:30
TSK36029,ASN09003,Vệ sinh vết mổ,1,2024-03-21 04:56:45
TSK36030,ASN09003,Kiểm tra độ liền da,1,2022-01-19 05:00:05
TSK36031,ASN09003,Đánh giá mức độ đau,1,2022-08-15 06:00:32
TSK36032,ASN09003,Đo nhiệt độ cơ thể,1,2023-06-10 14:42:12
TSK36033,ASN09003,Theo dõi sốt,1,2021-05-08 10:02:00
TSK36034,ASN09004,Vệ sinh vết mổ,0,
TSK36035,ASN09004,Theo dõi sốt,1,2023-07-29 06:00:08
TSK36036,ASN09004,Kiểm tra đi vệ sinh,1,2024-06-24 19:21:18
TSK36037,ASN09004,Kiểm tra phản xạ tỉnh táo,1,2021-01-18 21:26:04
TSK36038,ASN09005,Kiểm tra tuần hoàn,1,2023-03-11 04:25:45
TSK36039,ASN09005,Theo dõi sốt,1,2022-10-16 00:47:38
TSK36040,ASN09005,Kiểm tra độ liền da,1,2023-08-18 11:59:13
TSK36041,ASN09006,Kiểm tra đi vệ sinh,0,
TSK36042,ASN09006,Kiểm tra độ liền da,1,2021-02-08 03:02:31
TSK36043,ASN09006,Vệ sinh vết mổ,0,
TSK36044,ASN09007,Vệ sinh vết mổ,1,2023-03-28 10:26:15
TSK36045,ASN09007,Kiểm tra phản xạ tỉnh táo,1,2024-06-15 04:00:14
TSK36046,ASN09007,Đo nhiệt độ cơ thể,0,
TSK36047,ASN09007,Kiểm tra đi vệ sinh,1,2023-02-06 15:04:03
TSK36048,ASN09008,Kiểm tra phản xạ tỉnh táo,1,2022-05-18 14:04:30
TSK36049,ASN09008,Kiểm tra nhịp thở,1,2022-09-29 13:54:42
TSK36050,ASN09008,Đo nhiệt độ cơ thể,1,2023-03-27 22:39:37
TSK36051,ASN09009,Đo nhiệt độ cơ thể,0,
TSK36052,ASN09009,Kiểm tra nhịp thở,1,2022-10-20 05:50:58
TSK36053,ASN09009,Kiểm tra đi vệ sinh,1,2022-03-23 22:32:07
TSK36054,ASN09009,Đánh giá mức độ đau,1,2024-11-14 16:18:30
TSK36055,ASN09009,Kiểm tra độ liền da,1,2023-01-18 18:19:56
TSK36056,ASN09010,Kiểm tra ăn uống,1,2022-09-29 23:31:54
TSK36057,ASN09010,Kiểm tra rỉ dịch,1,2022-04-28 05:12:14
TSK36058,ASN09010,Kiểm tra tuần hoàn,1,2021-05-14 06:48:28
TSK36059,ASN09010,Kiểm tra đi vệ sinh,1,2021-02-03 19:09:30
TSK36060,ASN09011,Kiểm tra độ liền da,0,
TSK36061,ASN09011,Theo dõi sốt,0,
TSK36062,ASN09011,Kiểm tra phản xạ tỉnh táo,1,2021-06-28 09:37:21
TSK36063,ASN09012,Kiểm tra tuần hoàn,1,2022-04-19 07:43:04
TSK36064,ASN09012,Kiểm tra đi vệ sinh,1,2024-10-01 14:36:04
TSK36065,ASN09012,Kiểm tra ăn uống,1,2023-01-11 11:10:35
TSK36066,ASN09012,Kiểm tra phản xạ tỉnh táo,0,
TSK36067,ASN09013,Đánh giá mức độ đau,1,2023-07-25 04:47:25
TSK36068,ASN09013,Vệ sinh vết mổ,1,2023-10-05 20:11:57
TSK36069,ASN09013,Kiểm tra tuần hoàn,1,2024-10-08 07:20:08
TSK36070,ASN09014,Kiểm tra ăn uống,1,2024-12-29 06:28:41
TSK36071,ASN09014,Đo nhiệt độ cơ thể,1,2022-10-31 16:56:43
TSK36072,ASN09014,Kiểm tra tuần hoàn,0,
TSK36073,ASN09014,Kiểm tra sưng tấy,1,2022-12-09 05:36:50
TSK36074,ASN09014,Kiểm tra độ liền da,1,2023-02-21 18:37:30
TSK36075,ASN09015,Theo dõi sốt,1,2023-12-30 20:08:47
TSK36076,ASN09015,Đo nhiệt độ cơ thể,1,2024-08-02 02:18:05
TSK36077,ASN09015,Kiểm tra độ liền da,0,
TSK36078,ASN09016,Kiểm tra sưng tấy,1,2023-07-01 03:33:22
TSK36079,ASN09016,Kiểm tra tuần hoàn,0,
TSK36080,ASN09016,Kiểm tra độ liền da,1,2024-05-09 03:51:01
TSK36081,ASN09016,Kiểm tra ăn uống,0,
TSK36082,ASN09017,Đo nhiệt độ cơ thể,0,
TSK36083,ASN09017,Kiểm tra phản xạ tỉnh táo,1,2024-11-28 11:06:00
TSK36084,ASN09017,Theo dõi sốt,0,
TSK36085,ASN09017,Vệ sinh vết mổ,1,2024-09-30 00:17:20
TSK36086,ASN09017,Kiểm tra rỉ dịch,1,2021-06-01 03:13:00
TSK36087,ASN09018,Kiểm tra độ liền da,0,
TSK36088,ASN09018,Kiểm tra đi vệ sinh,1,2023-06-01 08:42:09
TSK36089,ASN09018,Kiểm tra rỉ dịch,1,2023-07-01 20:46:40
TSK36090,ASN09018,Kiểm tra nhịp thở,1,2021-11-10 08:35:58
TSK36091,ASN09019,Kiểm tra đi vệ sinh,0,
TSK36092,ASN09019,Đánh giá mức độ đau,1,2024-02-02 13:54:05
TSK36093,ASN09019,Kiểm tra sưng tấy,1,2024-07-09 06:56:23
TSK36094,ASN09019,Vệ sinh vết mổ,1,2022-12-05 19:13:10
TSK36095,ASN09020,Kiểm tra độ liền da,0,
TSK36096,ASN09020,Kiểm tra sưng tấy,1,2021-03-14 12:59:45
TSK36097,ASN09020,Kiểm tra nhịp thở,1,2023-04-01 01:09:26
TSK36098,ASN09020,Theo dõi sốt,0,
TSK36099,ASN09021,Kiểm tra sưng tấy,1,2021-10-07 05:01:41
TSK36100,ASN09021,Kiểm tra rỉ dịch,0,
TSK36101,ASN09021,Kiểm tra phản xạ tỉnh táo,0,
TSK36102,ASN09022,Kiểm tra sưng tấy,1,2022-01-26 15:16:17
TSK36103,ASN09022,Kiểm tra phản xạ tỉnh táo,1,2021-01-25 12:28:18
TSK36104,ASN09022,Theo dõi sốt,0,
TSK36105,ASN09022,Kiểm tra nhịp thở,1,2021-03-05 09:24:59
TSK36106,ASN09022,Vệ sinh vết mổ,1,2024-01-11 01:51:35
TSK36107,ASN09023,Kiểm tra phản xạ tỉnh táo,1,2024-08-07 22:17:45
TSK36108,ASN09023,Kiểm tra đi vệ sinh,0,
TSK36109,ASN09023,Theo dõi sốt,0,
TSK36110,ASN09023,Đo nhiệt độ cơ thể,1,2022-09-28 07:43:04
TSK36111,ASN09023,Đánh giá mức độ đau,0,
TSK36112,ASN09024,Kiểm tra phản xạ tỉnh táo,0,
TSK36113,ASN09024,Kiểm tra sưng tấy,0,
TSK36114,ASN09024,Kiểm tra rỉ dịch,0,
TSK36115,ASN09025,Kiểm tra ăn uống,1,2021-02-11 11:06:52
TSK36116,ASN09025,Kiểm tra đi vệ sinh,1,2023-01-09 22:16:49
TSK36117,ASN09025,Kiểm tra độ liền da,0,
TSK36118,ASN09025,Theo dõi sốt,0,
TSK36119,ASN09026,Đo nhiệt độ cơ thể,0,
TSK36120,ASN09026,Kiểm tra nhịp thở,1,2022-12-25 05:37:19
TSK36121,ASN09026,Theo dõi sốt,1,2022-07-17 09:56:48
TSK36122,ASN09027,Kiểm tra ăn uống,1,2024-06-08 13:31:31
TSK36123,ASN09027,Kiểm tra phản xạ tỉnh táo,1,2023-02-21 17:57:18
TSK36124,ASN09027,Đo nhiệt độ cơ thể,1,2021-12-01 18:06:56
TSK36125,ASN09027,Theo dõi sốt,1,2023-01-21 00:38:39
TSK36126,ASN09027,Kiểm tra sưng tấy,1,2023-12-12 15:50:56
TSK36127,ASN09028,Kiểm tra đi vệ sinh,0,
TSK36128,ASN09028,Kiểm tra ăn uống,0,
TSK36129,ASN09028,Vệ sinh vết mổ,1,2024-12-10 20:22:01
TSK36130,ASN09028,Kiểm tra nhịp thở,1,2022-10-30 22:49:10
TSK36131,ASN09029,Kiểm tra tuần hoàn,1,2022-01-14 23:30:54
TSK36132,ASN09029,Kiểm tra phản xạ tỉnh táo,1,2022-10-16 20:14:42
TSK36133,ASN09029,Đánh giá mức độ đau,1,2024-11-21 05:08:00
TSK36134,ASN09029,Kiểm tra rỉ dịch,1,2022-01-23 12:43:42
TSK36135,ASN09030,Kiểm tra nhịp thở,0,
TSK36136,ASN09030,Kiểm tra đi vệ sinh,1,2022-05-14 08:40:49
TSK36137,ASN09030,Theo dõi sốt,1,2023-10-09 14:48:18
TSK36138,ASN09030,Kiểm tra độ liền da,0,
TSK36139,ASN09030,Kiểm tra ăn uống,0,
TSK36140,ASN09031,Vệ sinh vết mổ,1,2022-06-23 19:53:33
TSK36141,ASN09031,Kiểm tra nhịp thở,1,2024-09-13 12:00:49
TSK36142,ASN09031,Kiểm tra tuần hoàn,0,
TSK36143,ASN09031,Kiểm tra phản xạ tỉnh táo,1,2023-01-17 01:00:25
TSK36144,ASN09031,Kiểm tra ăn uống,1,2023-07-17 13:23:27
TSK36145,ASN09032,Kiểm tra nhịp thở,1,2024-05-26 18:53:54
TSK36146,ASN09032,Kiểm tra phản xạ tỉnh táo,1,2022-08-23 04:24:09
TSK36147,ASN09032,Kiểm tra rỉ dịch,1,2024-06-19 05:38:49
TSK36148,ASN09033,Kiểm tra đi vệ sinh,0,
TSK36149,ASN09033,Đánh giá mức độ đau,0,
TSK36150,ASN09033,Kiểm tra độ liền da,1,2021-11-05 09:37:11
TSK36151,ASN09033,Đo nhiệt độ cơ thể,0,
TSK36152,ASN09033,Kiểm tra ăn uống,0,
TSK36153,ASN09034,Đo nhiệt độ cơ thể,1,2023-09-03 21:09:31
TSK36154,ASN09034,Kiểm tra tuần hoàn,1,2021-07-18 10:26:35
TSK36155,ASN09034,Kiểm tra nhịp thở,1,2022-02-08 00:42:36
TSK36156,ASN09034,Kiểm tra phản xạ tỉnh táo,0,
TSK36157,ASN09035,Kiểm tra ăn uống,0,
TSK36158,ASN09035,Đo nhiệt độ cơ thể,0,
TSK36159,ASN09035,Kiểm tra phản xạ tỉnh táo,0,
TSK36160,ASN09036,Theo dõi sốt,1,2024-03-29 08:04:52
TSK36161,ASN09036,Đo nhiệt độ cơ thể,1,2021-09-27 00:52:27
TSK36162,ASN09036,Kiểm tra nhịp thở,0,
TSK36163,ASN09037,Kiểm tra nhịp thở,1,2023-04-20 08:28:34
TSK36164,ASN09037,Kiểm tra ăn uống,1,2023-10-21 21:20:19
TSK36165,ASN09037,Kiểm tra tuần hoàn,0,
TSK36166,ASN09038,Kiểm tra rỉ dịch,1,2024-09-23 17:06:16
TSK36167,ASN09038,Kiểm tra nhịp thở,0,
TSK36168,ASN09038,Theo dõi sốt,1,2022-03-04 22:03:20
TSK36169,ASN09038,Kiểm tra đi vệ sinh,0,
TSK36170,ASN09039,Kiểm tra sưng tấy,1,2024-04-24 02:28:57
TSK36171,ASN09039,Theo dõi sốt,1,2021-08-16 22:28:24
TSK36172,ASN09039,Kiểm tra phản xạ tỉnh táo,1,2022-03-06 01:36:16
TSK36173,ASN09039,Vệ sinh vết mổ,1,2024-03-06 22:13:15
TSK36174,ASN09039,Đo nhiệt độ cơ thể,1,2022-08-17 05:58:47
TSK36175,ASN09040,Kiểm tra độ liền da,0,
TSK36176,ASN09040,Đo nhiệt độ cơ thể,0,
TSK36177,ASN09040,Theo dõi sốt,1,2022-11-23 17:10:00
TSK36178,ASN09040,Đánh giá mức độ đau,1,2021-12-04 05:32:44
TSK36179,ASN09040,Kiểm tra phản xạ tỉnh táo,1,2021-06-23 09:06:38
TSK36180,ASN09041,Đo nhiệt độ cơ thể,1,2023-03-21 21:14:03
TSK36181,ASN09041,Vệ sinh vết mổ,0,
TSK36182,ASN09041,Kiểm tra tuần hoàn,0,
TSK36183,ASN09042,Đo nhiệt độ cơ thể,1,2022-07-11 21:40:02
TSK36184,ASN09042,Vệ sinh vết mổ,1,2023-01-01 00:32:11
TSK36185,ASN09042,Đánh giá mức độ đau,1,2024-10-06 18:15:36
TSK36186,ASN09043,Kiểm tra sưng tấy,0,
TSK36187,ASN09043,Kiểm tra nhịp thở,1,2023-05-11 04:19:34
TSK36188,ASN09043,Kiểm tra đi vệ sinh,1,2023-03-10 07:42:14
TSK36189,ASN09043,Kiểm tra phản xạ tỉnh táo,1,2022-03-16 12:48:36
TSK36190,ASN09043,Kiểm tra ăn uống,0,
TSK36191,ASN09044,Kiểm tra độ liền da,0,
TSK36192,ASN09044,Vệ sinh vết mổ,1,2021-05-16 11:31:15
TSK36193,ASN09044,Kiểm tra ăn uống,0,
TSK36194,ASN09045,Kiểm tra ăn uống,0,
TSK36195,ASN09045,Kiểm tra tuần hoàn,1,2021-05-31 17:00:58
TSK36196,ASN09045,Kiểm tra độ liền da,1,2021-02-18 12:38:34
TSK36197,ASN09045,Kiểm tra nhịp thở,0,
TSK36198,ASN09046,Kiểm tra tuần hoàn,0,
TSK36199,ASN09046,Vệ sinh vết mổ,1,2022-05-28 20:14:44
TSK36200,ASN09046,Kiểm tra độ liền da,0,
TSK36201,ASN09046,Kiểm tra ăn uống,1,2021-05-25 19:47:32
TSK36202,ASN09046,Kiểm tra nhịp thở,1,2024-02-09 12:39:31
TSK36203,ASN09047,Kiểm tra phản xạ tỉnh táo,1,2024-04-08 00:09:24
TSK36204,ASN09047,Kiểm tra tuần hoàn,1,2022-07-19 21:53:09
TSK36205,ASN09047,Kiểm tra độ liền da,0,
TSK36206,ASN09047,Kiểm tra đi vệ sinh,1,2023-08-10 06:21:34
TSK36207,ASN09048,Đánh giá mức độ đau,0,
TSK36208,ASN09048,Đo nhiệt độ cơ thể,0,
TSK36209,ASN09048,Kiểm tra ăn uống,0,
TSK36210,ASN09048,Kiểm tra sưng tấy,0,
TSK36211,ASN09048,Kiểm tra đi vệ sinh,1,2024-03-04 11:41:36
TSK36212,ASN09049,Theo dõi sốt,1,2021-12-23 20:55:46
TSK36213,ASN09049,Kiểm tra nhịp thở,0,
TSK36214,ASN09049,Kiểm tra tuần hoàn,1,2021-09-02 03:56:22
TSK36215,ASN09049,Kiểm tra độ liền da,1,2021-10-01 13:32:14
TSK36216,ASN09050,Kiểm tra nhịp thở,1,2023-03-10 10:41:01
TSK36217,ASN09050,Kiểm tra ăn uống,0,
TSK36218,ASN09050,Đánh giá mức độ đau,1,2024-07-20 18:22:56
TSK36219,ASN09050,Kiểm tra tuần hoàn,0,
TSK36220,ASN09050,Kiểm tra rỉ dịch,1,2024-08-28 16:42:09
TSK36221,ASN09051,Kiểm tra tuần hoàn,0,
TSK36222,ASN09051,Kiểm tra đi vệ sinh,1,2022-09-16 07:10:09
TSK36223,ASN09051,Theo dõi sốt,1,2024-12-22 11:57:23
TSK36224,ASN09051,Vệ sinh vết mổ,1,2022-06-28 00:47:13
TSK36225,ASN09052,Kiểm tra tuần hoàn,1,2023-09-27 17:42:49
TSK36226,ASN09052,Kiểm tra đi vệ sinh,1,2023-05-15 13:13:57
TSK36227,ASN09052,Kiểm tra sưng tấy,1,2023-10-10 13:05:10
TSK36228,ASN09052,Theo dõi sốt,1,2022-07-13 06:43:51
TSK36229,ASN09053,Đo nhiệt độ cơ thể,1,2022-09-16 18:59:33
TSK36230,ASN09053,Kiểm tra rỉ dịch,1,2023-03-16 16:32:26
TSK36231,ASN09053,Kiểm tra tuần hoàn,0,
TSK36232,ASN09054,Kiểm tra sưng tấy,0,
TSK36233,ASN09054,Kiểm tra độ liền da,1,2022-01-17 06:55:11
TSK36234,ASN09054,Theo dõi sốt,1,2021-08-07 21:28:41
TSK36235,ASN09054,Đánh giá mức độ đau,1,2023-09-04 04:22:17
TSK36236,ASN09055,Vệ sinh vết mổ,1,2024-02-15 15:53:50
TSK36237,ASN09055,Kiểm tra ăn uống,1,2024-12-18 00:19:40
TSK36238,ASN09055,Kiểm tra tuần hoàn,0,
TSK36239,ASN09055,Kiểm tra rỉ dịch,1,2022-01-19 01:23:51
TSK36240,ASN09056,Kiểm tra nhịp thở,0,
TSK36241,ASN09056,Kiểm tra phản xạ tỉnh táo,1,2022-06-12 02:02:44
TSK36242,ASN09056,Kiểm tra ăn uống,1,2021-09-01 13:08:28
TSK36243,ASN09056,Đo nhiệt độ cơ thể,0,
TSK36244,ASN09057,Kiểm tra ăn uống,1,2021-01-20 05:13:52
TSK36245,ASN09057,Đo nhiệt độ cơ thể,0,
TSK36246,ASN09057,Kiểm tra phản xạ tỉnh táo,1,2021-01-15 05:37:01
TSK36247,ASN09058,Theo dõi sốt,1,2021-09-22 23:27:57
TSK36248,ASN09058,Kiểm tra sưng tấy,0,
TSK36249,ASN09058,Đánh giá mức độ đau,1,2021-09-09 19:10:40
TSK36250,ASN09058,Kiểm tra tuần hoàn,1,2021-10-16 03:53:37
TSK36251,ASN09058,Vệ sinh vết mổ,0,
TSK36252,ASN09059,Kiểm tra đi vệ sinh,1,2021-08-09 22:15:13
TSK36253,ASN09059,Theo dõi sốt,1,2024-10-04 19:25:11
TSK36254,ASN09059,Vệ sinh vết mổ,1,2024-06-09 13:38:44
TSK36255,ASN09059,Đánh giá mức độ đau,1,2023-05-06 23:43:43
TSK36256,ASN09059,Kiểm tra rỉ dịch,1,2022-11-29 22:43:57
TSK36257,ASN09060,Kiểm tra tuần hoàn,1,2024-06-05 01:47:06
TSK36258,ASN09060,Kiểm tra độ liền da,1,2021-09-07 08:52:09
TSK36259,ASN09060,Đo nhiệt độ cơ thể,0,
TSK36260,ASN09060,Theo dõi sốt,0,
TSK36261,ASN09060,Kiểm tra rỉ dịch,0,
TSK36262,ASN09061,Kiểm tra phản xạ tỉnh táo,0,
TSK36263,ASN09061,Kiểm tra tuần hoàn,1,2023-08-26 12:29:53
TSK36264,ASN09061,Đánh giá mức độ đau,1,2024-10-26 12:19:32
TSK36265,ASN09061,Kiểm tra đi vệ sinh,1,2022-08-18 01:31:24
TSK36266,ASN09062,Theo dõi sốt,1,2022-05-13 21:29:14
TSK36267,ASN09062,Đánh giá mức độ đau,0,
TSK36268,ASN09062,Kiểm tra nhịp thở,0,
TSK36269,ASN09063,Theo dõi sốt,1,2021-11-09 21:08:37
TSK36270,ASN09063,Kiểm tra ăn uống,1,2023-01-22 19:35:31
TSK36271,ASN09063,Kiểm tra sưng tấy,1,2023-03-08 12:39:24
TSK36272,ASN09063,Kiểm tra phản xạ tỉnh táo,1,2023-10-31 09:55:36
TSK36273,ASN09063,Kiểm tra rỉ dịch,1,2023-06-11 16:40:35
TSK36274,ASN09064,Theo dõi sốt,0,
