AssignmentID,SurgeryID,NurseID,AssignedDate,Note
ASN05752,SRV123044,E0170,2024-08-25,Cần theo dõi đặc biệt
ASN05753,SRV176398,E0221,2022-09-05,Bệnh nhân VIP - chăm sóc kỹ
ASN05754,SRV176398,E0199,2024-05-04,Chú ý dấu hiệu nhiễm trùng
ASN05755,SRV136425,E0204,2021-07-16,Chú ý dấu hiệu nhiễm trùng
ASN05756,SRV46760,E0141,2024-11-09,Ca khó - chú ý nhé
ASN05757,SRV63259,E0238,2022-11-22,Theo dõi nhịp tim và hô hấp
ASN05758,SRV76546,E0143,2021-04-28,Theo dõi hậu phẫu thường quy
ASN05759,SRV76546,E0249,2024-04-03,Theo dõi sát 24h đầu
ASN05760,SRV61881,E0215,2024-01-23,Theo dõi sát 24h đầu
ASN05761,SRV61881,E0236,2024-01-23,Chú ý dấu hiệu nhiễm trùng
ASN05762,SRV50969,E0175,2023-05-18,Bệnh nhân VIP - chăm sóc kỹ
ASN05763,SRV117702,E0246,2021-04-21,Chú ý dấu hiệu nhiễm trùng
ASN05764,SRV117702,E0221,2023-10-31,Theo dõi nhịp tim và hô hấp
ASN05765,SRV27679,E0152,2022-01-07,Bệnh nhân VIP - chăm sóc kỹ
ASN05766,SRV45618,E0259,2023-10-26,Theo dõi nhịp tim và hô hấp
ASN05767,SRV58499,E0249,2022-12-26,Theo dõi nhịp tim và hô hấp
ASN05768,SRV58499,E0255,2024-08-26,Theo dõi nhịp tim và hô hấp
ASN05769,SRV14202,E0247,2023-08-30,Ca khó - chú ý nhé
ASN05770,SRV14202,E0198,2022-03-09,Theo dõi nhịp tim và hô hấp
ASN05771,SRV3901,E0235,2024-01-25,Chú ý dấu hiệu nhiễm trùng
ASN05772,SRV3901,E0183,2023-04-10,Theo dõi hậu phẫu thường quy
ASN05773,SRV2472,E0161,2023-09-24,Ca khó - chú ý nhé
ASN05774,SRV98588,E0162,2022-06-29,Theo dõi nhịp tim và hô hấp
ASN05775,SRV123582,E0156,2021-04-07,Theo dõi sát 24h đầu
ASN05776,SRV123582,E0253,2022-09-21,Theo dõi sát 24h đầu
ASN05777,SRV141581,E0153,2021-10-15,Theo dõi nhịp tim và hô hấp
ASN05778,SRV30262,E0247,2022-01-13,Theo dõi nhịp tim và hô hấp
ASN05779,SRV30262,E0235,2022-11-06,Ca khó - chú ý nhé
ASN05780,SRV110762,E0192,2024-03-31,Chú ý dấu hiệu nhiễm trùng
ASN05781,SRV26272,E0170,2023-12-06,Ca khó - chú ý nhé
ASN05782,SRV32956,E0209,2021-06-23,Theo dõi sát 24h đầu
ASN05783,SRV52826,E0191,2021-02-22,Theo dõi nhịp tim và hô hấp
ASN05784,SRV52826,E0237,2021-05-04,Theo dõi sát 24h đầu
ASN05785,SRV102493,E0154,2022-09-21,Bệnh nhân VIP - chăm sóc kỹ
ASN05786,SRV124155,E0167,2024-06-15,Cần theo dõi đặc biệt
ASN05787,SRV74166,E0192,2023-11-06,Ca khó - chú ý nhé
ASN05788,SRV74166,E0155,2021-03-08,Ca khó - chú ý nhé
ASN05789,SRV106210,E0203,2021-04-06,Theo dõi hậu phẫu thường quy
ASN05790,SRV106210,E0155,2022-04-04,Theo dõi bình thường
ASN05791,SRV169040,E0178,2021-12-08,Theo dõi bình thường
ASN05792,SRV45535,E0217,2022-06-07,Theo dõi hậu phẫu thường quy
ASN05793,SRV45535,E0266,2022-12-17,Theo dõi bình thường
ASN05794,SRV80500,E0248,2024-04-13,Bệnh nhân VIP - chăm sóc kỹ
ASN05795,SRV80500,E0232,2021-07-31,Bệnh nhân VIP - chăm sóc kỹ
ASN05796,SRV77444,E0155,2024-01-28,Theo dõi bình thường
ASN05797,SRV199055,E0172,2021-02-08,Theo dõi bình thường
ASN05798,SRV199055,E0190,2021-05-21,Theo dõi hậu phẫu thường quy
ASN05799,SRV112200,E0232,2023-11-15,Ca khó - chú ý nhé
ASN05800,SRV112200,E0245,2023-02-25,Chú ý dấu hiệu nhiễm trùng
ASN05801,SRV100503,E0188,2024-04-30,Theo dõi sát 24h đầu
ASN05802,SRV100503,E0139,2023-03-21,Cần theo dõi đặc biệt
ASN05803,SRV54199,E0168,2021-04-02,Chú ý dấu hiệu nhiễm trùng
ASN05804,SRV54199,E0142,2024-06-26,Theo dõi hậu phẫu thường quy
ASN05805,SRV99921,E0148,2024-02-22,Chú ý dấu hiệu nhiễm trùng
ASN05806,SRV53865,E0158,2022-05-08,Bệnh nhân VIP - chăm sóc kỹ
ASN05807,SRV164481,E0121,2022-07-29,Ca khó - chú ý nhé
ASN05808,SRV24147,E0139,2023-08-12,Bệnh nhân VIP - chăm sóc kỹ
ASN05809,SRV24147,E0234,2024-01-14,Theo dõi bình thường
ASN05810,SRV158036,E0245,2024-03-17,Theo dõi nhịp tim và hô hấp
ASN05811,SRV158036,E0255,2024-02-26,Theo dõi hậu phẫu thường quy
ASN05812,SRV121572,E0138,2024-04-07,Theo dõi sát 24h đầu
ASN05813,SRV121572,E0160,2023-08-08,Bệnh nhân VIP - chăm sóc kỹ
ASN05814,SRV185772,E0194,2022-04-16,Theo dõi hậu phẫu thường quy
ASN05815,SRV185772,E0200,2023-11-05,Theo dõi nhịp tim và hô hấp
ASN05816,SRV106551,E0263,2021-09-06,Theo dõi bình thường
ASN05817,SRV168924,E0165,2021-11-05,Cần theo dõi đặc biệt
ASN05818,SRV119409,E0243,2022-11-06,Bệnh nhân VIP - chăm sóc kỹ
ASN05819,SRV119409,E0245,2023-03-23,Cần theo dõi đặc biệt
ASN05820,SRV94608,E0236,2022-11-13,Chú ý dấu hiệu nhiễm trùng
ASN05821,SRV94608,E0153,2024-12-10,Theo dõi sát 24h đầu
ASN05822,SRV165343,E0165,2024-07-03,Theo dõi bình thường
ASN05823,SRV165343,E0155,2024-12-04,Theo dõi nhịp tim và hô hấp
ASN05824,SRV82291,E0183,2021-11-09,Theo dõi sát 24h đầu
ASN05825,SRV82291,E0233,2021-12-30,Bệnh nhân VIP - chăm sóc kỹ
ASN05826,SRV40369,E0174,2024-05-01,Theo dõi bình thường
ASN05827,SRV40369,E0188,2023-10-15,Theo dõi hậu phẫu thường quy
ASN05828,SRV35058,E0187,2024-06-16,Theo dõi hậu phẫu thường quy
ASN05829,SRV35058,E0229,2023-05-15,Theo dõi bình thường
ASN05830,SRV145895,E0142,2023-09-07,Theo dõi nhịp tim và hô hấp
ASN05831,SRV145895,E0248,2022-01-29,Bệnh nhân VIP - chăm sóc kỹ
ASN05832,SRV133679,E0147,2024-03-23,Theo dõi bình thường
ASN05833,SRV133679,E0202,2022-06-30,Theo dõi bình thường
ASN05834,SRV115070,E0128,2024-08-04,Chú ý dấu hiệu nhiễm trùng
ASN05835,SRV125633,E0164,2022-08-14,Cần theo dõi đặc biệt
ASN05836,SRV33398,E0175,2024-05-06,Theo dõi hậu phẫu thường quy
ASN05837,SRV159086,E0131,2021-07-16,Theo dõi bình thường
ASN05838,SRV48499,E0248,2023-12-19,Chú ý dấu hiệu nhiễm trùng
ASN05839,SRV48499,E0237,2023-03-07,Theo dõi bình thường
ASN05840,SRV60942,E0266,2024-06-18,Bệnh nhân VIP - chăm sóc kỹ
ASN05841,SRV60942,E0260,2022-07-15,Theo dõi hậu phẫu thường quy
ASN05842,SRV100225,E0227,2024-01-29,Theo dõi nhịp tim và hô hấp
ASN05843,SRV100225,E0267,2024-02-05,Theo dõi nhịp tim và hô hấp
ASN05844,SRV113154,E0239,2022-12-26,Chú ý dấu hiệu nhiễm trùng
ASN05845,SRV80114,E0123,2022-03-01,Cần theo dõi đặc biệt
ASN05846,SRV80114,E0219,2023-12-16,Chú ý dấu hiệu nhiễm trùng
ASN05847,SRV139183,E0174,2024-06-16,Bệnh nhân VIP - chăm sóc kỹ
ASN05848,SRV159103,E0260,2022-08-09,Cần theo dõi đặc biệt
ASN05849,SRV40948,E0156,2024-09-17,Theo dõi hậu phẫu thường quy
ASN05850,SRV40948,E0229,2024-09-22,Cần theo dõi đặc biệt
ASN05851,SRV107666,E0179,2022-03-16,Theo dõi bình thường
ASN05852,SRV107666,E0224,2021-01-23,Chú ý dấu hiệu nhiễm trùng
ASN05853,SRV52120,E0148,2022-09-05,Chú ý dấu hiệu nhiễm trùng
ASN05854,SRV52120,E0237,2021-01-31,Chú ý dấu hiệu nhiễm trùng
ASN05855,SRV68001,E0255,2022-05-30,Theo dõi bình thường
ASN05856,SRV193997,E0195,2024-11-22,Theo dõi bình thường
ASN05857,SRV193997,E0215,2021-11-04,Bệnh nhân VIP - chăm sóc kỹ
ASN05858,SRV15548,E0198,2023-06-04,Ca khó - chú ý nhé
ASN05859,SRV93916,E0190,2021-06-12,Theo dõi bình thường
ASN05860,SRV93916,E0218,2024-05-25,Theo dõi hậu phẫu thường quy
ASN05861,SRV129678,E0243,2021-04-19,Theo dõi sát 24h đầu
ASN05862,SRV129678,E0209,2024-10-30,Theo dõi bình thường
ASN05863,SRV103415,E0244,2021-06-04,Theo dõi hậu phẫu thường quy
ASN05864,SRV103415,E0135,2022-12-03,Chú ý dấu hiệu nhiễm trùng
ASN05865,SRV61892,E0252,2022-07-28,Chú ý dấu hiệu nhiễm trùng
ASN05866,SRV182491,E0248,2024-07-07,Theo dõi hậu phẫu thường quy
ASN05867,SRV182491,E0126,2023-07-28,Theo dõi bình thường
ASN05868,SRV17912,E0169,2023-02-09,Bệnh nhân VIP - chăm sóc kỹ
ASN05869,SRV119654,E0233,2023-06-20,Chú ý dấu hiệu nhiễm trùng
ASN05870,SRV199329,E0218,2022-02-18,Theo dõi hậu phẫu thường quy
ASN05871,SRV14005,E0208,2024-10-16,Theo dõi bình thường
ASN05872,SRV79047,E0207,2023-02-28,Chú ý dấu hiệu nhiễm trùng
ASN05873,SRV11897,E0130,2022-10-22,Theo dõi bình thường
ASN05874,SRV11897,E0265,2022-11-23,Cần theo dõi đặc biệt
ASN05875,SRV121135,E0202,2022-11-07,Theo dõi sát 24h đầu
ASN05876,SRV120331,E0192,2024-12-16,Theo dõi bình thường
ASN05877,SRV31461,E0241,2021-04-17,Theo dõi sát 24h đầu
ASN05878,SRV134299,E0151,2021-09-05,Cần theo dõi đặc biệt
ASN05879,SRV159757,E0143,2024-12-04,Chú ý dấu hiệu nhiễm trùng
ASN05880,SRV159757,E0255,2024-04-19,Bệnh nhân VIP - chăm sóc kỹ
ASN05881,SRV81380,E0138,2024-05-04,Theo dõi nhịp tim và hô hấp
ASN05882,SRV6443,E0240,2024-05-19,Ca khó - chú ý nhé
ASN05883,SRV6443,E0228,2022-08-16,Cần theo dõi đặc biệt
ASN05884,SRV134125,E0221,2024-12-24,Bệnh nhân VIP - chăm sóc kỹ
ASN05885,SRV63100,E0130,2021-07-24,Theo dõi hậu phẫu thường quy
ASN05886,SRV63100,E0227,2024-07-16,Theo dõi sát 24h đầu
ASN05887,SRV61858,E0158,2022-08-03,Ca khó - chú ý nhé
ASN05888,SRV61858,E0126,2023-01-31,Chú ý dấu hiệu nhiễm trùng
ASN05889,SRV167914,E0199,2021-02-10,Theo dõi bình thường
ASN05890,SRV167914,E0143,2023-03-05,Theo dõi hậu phẫu thường quy
ASN05891,SRV0285,E0179,2023-10-08,Bệnh nhân VIP - chăm sóc kỹ
ASN05892,SRV0285,E0140,2022-10-26,Ca khó - chú ý nhé
ASN05893,SRV91411,E0265,2022-09-11,Theo dõi nhịp tim và hô hấp
ASN05894,SRV91411,E0230,2021-10-22,Theo dõi nhịp tim và hô hấp
ASN05895,SRV181721,E0134,2024-12-25,Bệnh nhân VIP - chăm sóc kỹ
ASN05896,SRV181721,E0210,2023-06-24,Theo dõi nhịp tim và hô hấp
ASN05897,SRV15832,E0124,2023-09-21,Cần theo dõi đặc biệt
ASN05898,SRV15832,E0207,2024-05-23,Theo dõi hậu phẫu thường quy
ASN05899,SRV129468,E0180,2021-06-27,Theo dõi hậu phẫu thường quy
ASN05900,SRV129468,E0156,2022-10-13,Theo dõi bình thường
ASN05901,SRV65434,E0166,2022-06-13,Theo dõi hậu phẫu thường quy
ASN05902,SRV160360,E0177,2022-10-26,Theo dõi bình thường
ASN05903,SRV160360,E0176,2024-10-09,Bệnh nhân VIP - chăm sóc kỹ
ASN05904,SRV170022,E0234,2023-04-09,Theo dõi bình thường
ASN05905,SRV170022,E0266,2023-12-06,Cần theo dõi đặc biệt
ASN05906,SRV159225,E0147,2024-10-08,Theo dõi nhịp tim và hô hấp
ASN05907,SRV159225,E0226,2022-04-08,Chú ý dấu hiệu nhiễm trùng
ASN05908,SRV84209,E0263,2023-05-29,Theo dõi nhịp tim và hô hấp
ASN05909,SRV84209,E0194,2022-02-17,Bệnh nhân VIP - chăm sóc kỹ
ASN05910,SRV107674,E0232,2021-07-28,Bệnh nhân VIP - chăm sóc kỹ
ASN05911,SRV107674,E0180,2021-10-19,Theo dõi bình thường
ASN05912,SRV64251,E0156,2022-02-21,Theo dõi sát 24h đầu
ASN05913,SRV64251,E0207,2023-02-02,Theo dõi nhịp tim và hô hấp
ASN05914,SRV155930,E0217,2021-04-16,Cần theo dõi đặc biệt
ASN05915,SRV141594,E0207,2022-08-05,Theo dõi nhịp tim và hô hấp
ASN05916,SRV141594,E0190,2023-09-22,Ca khó - chú ý nhé
ASN05917,SRV28501,E0200,2021-05-09,Ca khó - chú ý nhé
ASN05918,SRV28501,E0240,2024-12-15,Ca khó - chú ý nhé
ASN05919,SRV52365,E0183,2023-12-06,Cần theo dõi đặc biệt
ASN05920,SRV52365,E0256,2021-06-16,Theo dõi bình thường
ASN05921,SRV115035,E0160,2023-11-17,Ca khó - chú ý nhé
ASN05922,SRV115035,E0141,2024-05-24,Theo dõi bình thường
ASN05923,SRV198088,E0162,2023-01-11,Ca khó - chú ý nhé
ASN05924,SRV23947,E0158,2024-07-15,Theo dõi nhịp tim và hô hấp
ASN05925,SRV23947,E0254,2023-10-31,Ca khó - chú ý nhé
ASN05926,SRV102918,E0216,2021-04-07,Theo dõi bình thường
ASN05927,SRV168046,E0225,2022-03-19,Theo dõi bình thường
ASN05928,SRV132023,E0158,2023-09-25,Theo dõi sát 24h đầu
ASN05929,SRV132023,E0132,2023-10-09,Theo dõi sát 24h đầu
ASN05930,SRV6826,E0161,2024-10-18,Theo dõi hậu phẫu thường quy
ASN05931,SRV6826,E0144,2022-10-19,Theo dõi sát 24h đầu
ASN05932,SRV13383,E0254,2024-01-19,Theo dõi nhịp tim và hô hấp
ASN05933,SRV135135,E0183,2021-09-17,Ca khó - chú ý nhé
ASN05934,SRV135135,E0208,2022-11-27,Cần theo dõi đặc biệt
ASN05935,SRV30416,E0211,2024-07-03,Theo dõi hậu phẫu thường quy
ASN05936,SRV127621,E0168,2022-11-18,Theo dõi bình thường
ASN05937,SRV127621,E0138,2021-03-18,Bệnh nhân VIP - chăm sóc kỹ
ASN05938,SRV163859,E0259,2021-05-30,Theo dõi nhịp tim và hô hấp
ASN05939,SRV163859,E0140,2021-11-21,Theo dõi sát 24h đầu
ASN05940,SRV94991,E0246,2023-04-13,Ca khó - chú ý nhé
ASN05941,SRV57576,E0229,2023-07-14,Theo dõi nhịp tim và hô hấp
ASN05942,SRV57576,E0186,2024-07-29,Ca khó - chú ý nhé
ASN05943,SRV99525,E0244,2024-10-21,Chú ý dấu hiệu nhiễm trùng
ASN05944,SRV162727,E0163,2023-12-16,Bệnh nhân VIP - chăm sóc kỹ
ASN05945,SRV51832,E0127,2021-05-07,Theo dõi bình thường
ASN05946,SRV51832,E0128,2021-10-04,Chú ý dấu hiệu nhiễm trùng
ASN05947,SRV134176,E0130,2022-04-30,Chú ý dấu hiệu nhiễm trùng
ASN05948,SRV53153,E0177,2021-06-18,Theo dõi hậu phẫu thường quy
ASN05949,SRV53153,E0226,2023-03-14,Theo dõi bình thường
ASN05950,SRV182602,E0215,2024-01-14,Theo dõi hậu phẫu thường quy
ASN05951,SRV99947,E0183,2022-11-22,Theo dõi nhịp tim và hô hấp
ASN05952,SRV34479,E0121,2023-05-31,Theo dõi hậu phẫu thường quy
ASN05953,SRV12277,E0148,2021-03-04,Cần theo dõi đặc biệt
ASN05954,SRV12277,E0127,2024-11-21,Bệnh nhân VIP - chăm sóc kỹ
ASN05955,SRV54262,E0269,2022-10-31,Ca khó - chú ý nhé
ASN05956,SRV100043,E0161,2023-10-24,Theo dõi nhịp tim và hô hấp
ASN05957,SRV100043,E0160,2023-05-29,Theo dõi bình thường
ASN05958,SRV30898,E0161,2023-07-09,Theo dõi sát 24h đầu
ASN05959,SRV45531,E0268,2023-10-16,Theo dõi sát 24h đầu
ASN05960,SRV45531,E0125,2022-11-29,Theo dõi bình thường
ASN05961,SRV57135,E0241,2023-07-20,Theo dõi hậu phẫu thường quy
ASN05962,SRV57135,E0137,2022-11-26,Cần theo dõi đặc biệt
ASN05963,SRV77291,E0163,2021-02-03,Theo dõi sát 24h đầu
ASN05964,SRV77291,E0176,2021-08-13,Ca khó - chú ý nhé
ASN05965,SRV91424,E0258,2022-01-10,Theo dõi nhịp tim và hô hấp
ASN05966,SRV73489,E0223,2024-05-21,Theo dõi sát 24h đầu
ASN05967,SRV73489,E0169,2022-02-05,Theo dõi bình thường
ASN05968,SRV22588,E0247,2024-01-25,Ca khó - chú ý nhé
ASN05969,SRV22588,E0173,2023-05-30,Bệnh nhân VIP - chăm sóc kỹ
ASN05970,SRV7972,E0262,2022-10-21,Theo dõi sát 24h đầu
ASN05971,SRV7972,E0205,2021-07-05,Theo dõi nhịp tim và hô hấp
ASN05972,SRV156540,E0236,2022-05-22,Theo dõi bình thường
ASN05973,SRV156540,E0147,2021-09-29,Bệnh nhân VIP - chăm sóc kỹ
ASN05974,SRV127151,E0233,2021-02-14,Theo dõi hậu phẫu thường quy
ASN05975,SRV88516,E0225,2024-09-16,Ca khó - chú ý nhé
ASN05976,SRV88516,E0122,2023-05-26,Cần theo dõi đặc biệt
ASN05977,SRV20141,E0163,2022-05-30,Chú ý dấu hiệu nhiễm trùng
ASN05978,SRV180245,E0247,2021-01-03,Cần theo dõi đặc biệt
ASN05979,SRV180245,E0121,2022-09-02,Theo dõi bình thường
ASN05980,SRV187851,E0143,2023-06-30,Bệnh nhân VIP - chăm sóc kỹ
ASN05981,SRV11185,E0134,2023-10-06,Bệnh nhân VIP - chăm sóc kỹ
ASN05982,SRV78691,E0269,2021-03-31,Chú ý dấu hiệu nhiễm trùng
ASN05983,SRV78691,E0177,2021-12-24,Ca khó - chú ý nhé
ASN05984,SRV44996,E0232,2022-11-24,Ca khó - chú ý nhé
ASN05985,SRV44996,E0259,2022-05-08,Theo dõi sát 24h đầu
ASN05986,SRV108280,E0226,2024-02-05,Theo dõi sát 24h đầu
ASN05987,SRV188745,E0251,2023-01-28,Theo dõi hậu phẫu thường quy
ASN05988,SRV188745,E0128,2024-11-25,Ca khó - chú ý nhé
ASN05989,SRV145650,E0136,2024-12-20,Theo dõi hậu phẫu thường quy
ASN05990,SRV38387,E0265,2024-04-25,Theo dõi bình thường
ASN05991,SRV38387,E0140,2021-07-21,Ca khó - chú ý nhé
ASN05992,SRV44835,E0208,2021-10-13,Cần theo dõi đặc biệt
ASN05993,SRV31351,E0179,2021-09-12,Theo dõi nhịp tim và hô hấp
ASN05994,SRV31351,E0216,2022-09-26,Theo dõi hậu phẫu thường quy
ASN05995,SRV37501,E0178,2024-03-08,Chú ý dấu hiệu nhiễm trùng
ASN05996,SRV37501,E0241,2024-09-25,Theo dõi bình thường
ASN05997,SRV23021,E0258,2021-10-17,Theo dõi sát 24h đầu
ASN05998,SRV42850,E0242,2024-01-17,Ca khó - chú ý nhé
ASN05999,SRV42850,E0270,2023-06-18,Theo dõi hậu phẫu thường quy
ASN06000,SRV55286,E0156,2023-11-07,Theo dõi sát 24h đầu
ASN06001,SRV193349,E0165,2024-09-24,Ca khó - chú ý nhé
ASN06002,SRV189067,E0189,2021-11-14,Bệnh nhân VIP - chăm sóc kỹ
ASN06003,SRV189067,E0250,2024-06-30,Theo dõi nhịp tim và hô hấp
ASN06004,SRV148493,E0162,2022-12-31,Theo dõi sát 24h đầu
ASN06005,SRV148493,E0140,2024-05-18,Theo dõi bình thường
ASN06006,SRV68693,E0234,2024-03-27,Cần theo dõi đặc biệt
ASN06007,SRV68693,E0181,2021-03-14,Theo dõi hậu phẫu thường quy
ASN06008,SRV163937,E0196,2022-07-25,Theo dõi nhịp tim và hô hấp
ASN06009,SRV169746,E0140,2021-12-05,Ca khó - chú ý nhé
ASN06010,SRV28728,E0263,2024-09-12,Chú ý dấu hiệu nhiễm trùng
ASN06011,SRV41581,E0154,2023-11-13,Cần theo dõi đặc biệt
ASN06012,SRV194403,E0135,2021-04-09,Chú ý dấu hiệu nhiễm trùng
ASN06013,SRV163929,E0140,2022-06-11,Cần theo dõi đặc biệt
ASN06014,SRV163929,E0236,2024-08-23,Theo dõi hậu phẫu thường quy
ASN06015,SRV82936,E0158,2024-06-30,Theo dõi bình thường
ASN06016,SRV51438,E0237,2021-05-29,Chú ý dấu hiệu nhiễm trùng
ASN06017,SRV51438,E0127,2021-05-10,Bệnh nhân VIP - chăm sóc kỹ
ASN06018,SRV29566,E0127,2021-01-30,Chú ý dấu hiệu nhiễm trùng
ASN06019,SRV29566,E0197,2022-06-22,Chú ý dấu hiệu nhiễm trùng
ASN06020,SRV121139,E0148,2024-11-11,Cần theo dõi đặc biệt
ASN06021,SRV49280,E0153,2021-08-08,Theo dõi nhịp tim và hô hấp
ASN06022,SRV49280,E0246,2022-03-30,Cần theo dõi đặc biệt
ASN06023,SRV154339,E0196,2022-11-27,Theo dõi bình thường
ASN06024,SRV154339,E0261,2023-06-20,Chú ý dấu hiệu nhiễm trùng
ASN06025,SRV183924,E0161,2024-06-04,Ca khó - chú ý nhé
ASN06026,SRV6226,E0212,2024-04-26,Bệnh nhân VIP - chăm sóc kỹ
ASN06027,SRV186873,E0233,2024-12-13,Theo dõi hậu phẫu thường quy
ASN06028,SRV123223,E0162,2022-10-10,Theo dõi bình thường
ASN06029,SRV112654,E0191,2021-04-27,Theo dõi bình thường
ASN06030,SRV112654,E0209,2022-11-27,Ca khó - chú ý nhé
ASN06031,SRV81409,E0155,2021-06-19,Theo dõi bình thường
ASN06032,SRV81409,E0132,2024-04-05,Chú ý dấu hiệu nhiễm trùng
ASN06033,SRV74876,E0162,2024-06-04,Theo dõi nhịp tim và hô hấp
ASN06034,SRV74876,E0154,2023-07-09,Theo dõi sát 24h đầu
ASN06035,SRV0061,E0251,2022-12-19,Ca khó - chú ý nhé
ASN06036,SRV105430,E0246,2023-05-17,Cần theo dõi đặc biệt
ASN06037,SRV105430,E0177,2021-06-05,Theo dõi sát 24h đầu
ASN06038,SRV174175,E0144,2022-09-21,Theo dõi nhịp tim và hô hấp
ASN06039,SRV174175,E0192,2021-01-02,Theo dõi hậu phẫu thường quy
ASN06040,SRV1963,E0121,2023-06-05,Theo dõi nhịp tim và hô hấp
ASN06041,SRV1963,E0196,2021-04-06,Theo dõi bình thường
ASN06042,SRV96990,E0156,2022-05-21,Bệnh nhân VIP - chăm sóc kỹ
ASN06043,SRV111165,E0129,2021-05-24,Theo dõi nhịp tim và hô hấp
ASN06044,SRV71020,E0154,2021-10-29,Chú ý dấu hiệu nhiễm trùng
ASN06045,SRV5629,E0202,2022-04-21,Cần theo dõi đặc biệt
ASN06046,SRV190029,E0195,2024-10-19,Chú ý dấu hiệu nhiễm trùng
ASN06047,SRV94329,E0208,2022-02-28,Theo dõi sát 24h đầu
ASN06048,SRV156814,E0190,2021-05-19,Bệnh nhân VIP - chăm sóc kỹ
ASN06049,SRV156814,E0149,2023-05-01,Bệnh nhân VIP - chăm sóc kỹ
ASN06050,SRV116059,E0200,2021-01-20,Theo dõi nhịp tim và hô hấp
ASN06051,SRV116059,E0260,2022-04-08,Bệnh nhân VIP - chăm sóc kỹ
ASN06052,SRV100321,E0184,2023-01-28,Theo dõi nhịp tim và hô hấp
ASN06053,SRV100321,E0227,2021-01-03,Theo dõi sát 24h đầu
ASN06054,SRV123333,E0244,2023-12-12,Theo dõi nhịp tim và hô hấp
ASN06055,SRV123333,E0240,2024-08-18,Bệnh nhân VIP - chăm sóc kỹ
ASN06056,SRV180611,E0205,2022-09-21,Bệnh nhân VIP - chăm sóc kỹ
ASN06057,SRV163875,E0125,2021-11-13,Theo dõi bình thường
ASN06058,SRV163875,E0230,2024-07-18,Chú ý dấu hiệu nhiễm trùng
ASN06059,SRV160940,E0125,2024-09-01,Theo dõi hậu phẫu thường quy
ASN06060,SRV37299,E0243,2021-01-31,Cần theo dõi đặc biệt
ASN06061,SRV10761,E0227,2023-03-10,Ca khó - chú ý nhé
ASN06062,SRV10761,E0233,2022-10-31,Theo dõi sát 24h đầu
ASN06063,SRV8713,E0151,2021-12-31,Theo dõi hậu phẫu thường quy
ASN06064,SRV8713,E0123,2024-06-05,Theo dõi sát 24h đầu
ASN06065,SRV40453,E0203,2024-11-12,Theo dõi nhịp tim và hô hấp
ASN06066,SRV73442,E0182,2021-06-21,Theo dõi sát 24h đầu
ASN06067,SRV159909,E0147,2022-06-02,Theo dõi sát 24h đầu
ASN06068,SRV28306,E0268,2021-12-23,Theo dõi hậu phẫu thường quy
ASN06069,SRV28306,E0214,2021-05-26,Chú ý dấu hiệu nhiễm trùng
ASN06070,SRV166443,E0121,2021-09-29,Theo dõi sát 24h đầu
ASN06071,SRV71779,E0154,2021-03-28,Ca khó - chú ý nhé
ASN06072,SRV71779,E0168,2024-11-05,Chú ý dấu hiệu nhiễm trùng
ASN06073,SRV113931,E0250,2021-02-18,Theo dõi bình thường
ASN06074,SRV57497,E0177,2023-10-22,Theo dõi sát 24h đầu
ASN06075,SRV57497,E0167,2023-07-12,Theo dõi sát 24h đầu
ASN06076,SRV154598,E0144,2022-10-12,Cần theo dõi đặc biệt
ASN06077,SRV154598,E0237,2021-11-20,Theo dõi nhịp tim và hô hấp
ASN06078,SRV120437,E0145,2023-04-24,Theo dõi bình thường
ASN06079,SRV199503,E0176,2022-02-09,Ca khó - chú ý nhé
ASN06080,SRV199503,E0136,2022-11-27,Chú ý dấu hiệu nhiễm trùng
ASN06081,SRV14311,E0245,2023-08-16,Chú ý dấu hiệu nhiễm trùng
