PetID,CustomerID,PetName,Species,Breed,Birthday,Gender,HealthStatus
PET23884,CUS30288,Gấu,Mèo,Mèo ta,2019-07-22,Đực,Phục hồi chấn thương
PET23885,CUS68379,Nala,Chim,Vẹt Xám Châu Phi,2024-01-31,Cái,Bệnh mãn tính
PET23886,CUS64778,Lu,Rùa,Rùa Cạn,2022-01-24,Đực,Chưa tiêm phòng
PET23887,CUS53103,Butter,Chim,Vẹt Hoàng Yến,2023-01-19,Đực,Phục hồi chấn thương
PET23888,CUS47216,Suối,Rùa,Rùa Tai Đỏ,2020-03-04,Cái,Khỏe mạnh
PET23889,CUS05460,Chanh,Thỏ,Thỏ Holland Lop,2019-03-31,Đực,Sau phẫu thuật
PET23890,CUS31988,Luna,Chim,Vẹt Xám Châu Phi,2022-11-02,Cái,Bệnh mãn tính
PET23891,CUS38840,Mực,Mèo,Mèo Nga,2023-06-19,Cái,Cần theo dõi
PET23892,CUS71569,Phở,Rùa,Rùa Cạn,2020-03-25,Đực,Phục hồi chấn thương
PET23893,CUS20556,Ki,Chim,Vẹt Xám Châu Phi,2019-03-25,Cái,Cần theo dõi
PET23894,CUS12343,Sushi,Rùa,Rùa Sulcata,2024-05-05,Đực,Bệnh mãn tính
PET23895,CUS42480,Pudding,Mèo,Mèo Anh lông dài,2019-10-19,Cái,Cần theo dõi
PET23896,CUS25574,Chanh,Hamster,Hamster Trung Quốc,2022-08-14,Cái,Đang điều trị
PET23897,CUS13493,Sao,Hamster,Hamster Trung Quốc,2023-05-29,Cái,Tiêm phòng đầy đủ
PET23898,CUS49475,Cưng,Chim,Vẹt Xám Châu Phi,2021-09-20,Đực,Chưa tiêm phòng
PET23899,CUS48367,Simba,Thỏ,Thỏ Vặn,2019-09-15,Cái,Chưa tiêm phòng
PET23900,CUS69307,Xoài,Rùa,Rùa Cạn,2022-09-17,Cái,Tiêm phòng đầy đủ
PET23901,CUS28492,Chè,Chó,Samoyed,2018-12-07,Đực,Tiêm phòng đầy đủ
PET23902,CUS78207,Milu,Hamster,Hamster Trung Quốc,2023-10-26,Đực,Chưa tiêm phòng
PET23903,CUS25947,Bơ,Chim,Chim Sáo,2019-06-19,Cái,Đang điều trị
PET23904,CUS34479,Sushi,Mèo,Mèo Scottlish Fold,2018-12-19,Cái,Sau phẫu thuật
PET23905,CUS38286,Pudding,Chim,Chim Sáo,2021-12-23,Cái,Khỏe mạnh
PET23906,CUS46573,Honey,Chó,Labrador,2019-05-25,Cái,Chưa tiêm phòng
PET23907,CUS18567,Nala,Hamster,Hamster Trung Quốc,2019-04-28,Cái,Phục hồi chấn thương
PET23908,CUS34050,Buddy,Thỏ,Thỏ Xám,2018-05-19,Đực,Sau phẫu thuật
PET23909,CUS76754,Buddy,Hamster,Hamster Trung Quốc,2020-05-14,Đực,Bệnh mãn tính
PET23910,CUS65895,Chả,Mèo,Mèo Scottlish Fold,2019-01-23,Cái,Chưa tiêm phòng
PET23911,CUS36356,Cỏ,Mèo,Siamese,2022-11-08,Cái,Khỏe mạnh
PET23912,CUS69253,Chanh,Chim,Vẹt Cockatiel,2021-01-08,Cái,Chưa tiêm phòng
PET23913,CUS22624,Charlie,Mèo,Mèo Mướp,2023-07-27,Đực,Đang điều trị
PET23914,CUS09040,Bim,Rùa,Rùa Núi Vimg,2023-10-14,Đực,Khỏe mạnh
PET23915,CUS45394,Bún,Thỏ,Thỏ Trắng,2023-11-14,Đực,Khỏe mạnh
PET23916,CUS30186,Sữa,Thỏ,Thỏ Lop,2022-04-27,Đực,Tiêm phòng đầy đủ
PET23917,CUS52579,Cò,Thỏ,Thỏ Đen,2020-11-22,Cái,Cần theo dõi
PET23918,CUS79476,Cò,Chó,Chó Nhật,2022-10-27,Cái,Sau phẫu thuật
PET23919,CUS06782,Max,Chó,Rottweiler,2021-06-24,Đực,Chưa tiêm phòng
PET23920,CUS21496,Trăng,Thỏ,Thỏ Vặn,2021-11-24,Đực,Tiêm phòng đầy đủ
PET23921,CUS79175,Gió,Thỏ,Thỏ Đen,2018-08-19,Đực,Phục hồi chấn thương
PET23922,CUS71665,Xôi,Thỏ,Thỏ Angora,2020-01-11,Cái,Khỏe mạnh
PET23923,CUS10855,Mưa,Rùa,Rùa Núi Vimg,2019-11-12,Cái,Sau phẫu thuật
PET23924,CUS53027,Sao,Thỏ,Thỏ Xám,2023-03-31,Cái,Khỏe mạnh
PET23925,CUS41031,Bé Bi,Mèo,Mèo Mướp,2019-01-17,Cái,Cần theo dõi
PET23926,CUS39639,Simba,Thỏ,Thỏ Lop,2021-08-16,Đực,Bệnh mãn tính
PET23927,CUS22842,Sao,Chim,Vẹt Hoàng Yến,2018-02-05,Đực,Chưa tiêm phòng
PET23928,CUS01000,Bí Ngô,Thỏ,Thỏ Holland Lop,2018-07-02,Đực,Đang điều trị
PET23929,CUS09538,Trắng,Chó,Rottweiler,2021-05-22,Cái,Cần theo dõi
PET23930,CUS74235,Leo,Mèo,Mèo Tam Thể,2018-08-27,Cái,Cần theo dõi
PET23931,CUS72802,Gấu,Chim,Vẹt,2019-10-24,Đực,Bệnh mãn tính
PET23932,CUS19288,Miu,Chó,Golden Retriever,2020-08-20,Đực,Đang điều trị
PET23933,CUS65148,Nem,Mèo,Mèo Ba Tư,2022-08-07,Đực,Phục hồi chấn thương
PET23934,CUS62292,Simba,Rùa,Rùa Tai Đỏ,2020-08-20,Đực,Cần theo dõi
PET23935,CUS65198,Cheese,Rùa,Rùa Sulcata,2019-06-19,Đực,Sau phẫu thuật
PET23936,CUS60811,Mít,Thỏ,Thỏ Đen,2022-10-29,Cái,Chưa tiêm phòng
PET23937,CUS44162,Mocha,Rùa,Rùa Tai Đỏ,2019-08-19,Cái,Bệnh mãn tính
PET23938,CUS00767,Chả,Mèo,Bengal,2020-07-28,Đực,Cần theo dõi
PET23939,CUS63722,Cưng,Chó,Chó ta,2024-02-10,Cái,Khỏe mạnh
PET23940,CUS00545,Chả,Chó,Chihuahua,2023-10-28,Cái,Cần theo dõi
PET23941,CUS29481,Nắng,Thỏ,Thỏ Holland Lop,2021-08-10,Đực,Sau phẫu thuật
PET23942,CUS53836,Luna,Rùa,Rùa Sulcata,2022-05-19,Đực,Chưa tiêm phòng
PET23943,CUS04854,Latte,Hamster,Hamster Campbell,2024-01-02,Cái,Cần theo dõi
PET23944,CUS15157,Mochi,Thỏ,Thỏ Xám,2019-06-12,Đực,Tiêm phòng đầy đủ
PET23945,CUS79084,Lu,Hamster,Hamster Syria,2020-08-06,Cái,Tiêm phòng đầy đủ
PET23946,CUS09537,Cam,Rùa,Rùa Cạn,2021-02-05,Cái,Cần theo dõi
PET23947,CUS22945,Cookie,Rùa,Rùa Tai Đỏ,2021-04-29,Đực,Cần theo dõi
PET23948,CUS15597,Chả,Mèo,Maine Coon,2024-05-27,Đực,Đang điều trị
PET23949,CUS52620,Đậu,Mèo,Mèo Nga,2022-10-10,Cái,Phục hồi chấn thương
PET23950,CUS09575,Latte,Chó,Chó cỏ,2018-02-23,Cái,Sau phẫu thuật
PET23951,CUS64405,Latte,Chó,Phốc sóc,2023-10-20,Cái,Chưa tiêm phòng
PET23952,CUS69607,Bông Bông,Chim,Vẹt,2021-11-27,Đực,Cần theo dõi
PET23953,CUS22203,Sushi,Mèo,Mèo Anh lông ngắn,2021-06-05,Cái,Sau phẫu thuật
PET23954,CUS62553,Bơ,Chim,Vẹt Hoàng Yến,2020-03-20,Đực,Tiêm phòng đầy đủ
PET23955,CUS18463,Hoa,Mèo,Mèo Nga,2021-07-30,Đực,Sau phẫu thuật
PET23956,CUS53501,Bella,Chó,Shiba Inu,2020-10-21,Cái,Tiêm phòng đầy đủ
PET23957,CUS03809,Cò,Chim,Vẹt Cockatiel,2022-05-10,Đực,Tiêm phòng đầy đủ
PET23958,CUS22971,Milo,Mèo,Maine Coon,2022-01-10,Đực,Cần theo dõi
PET23959,CUS02688,Pudding,Rùa,Rùa Cạn,2020-08-02,Cái,Tiêm phòng đầy đủ
PET23960,CUS03734,Hoa,Thỏ,Thỏ Lùn Hà Lan,2024-04-14,Cái,Phục hồi chấn thương
PET23961,CUS34242,Dừa,Hamster,Hamster Campbell,2022-10-29,Cái,Khỏe mạnh
PET23962,CUS45345,Miu,Hamster,Hamster Campbell,2021-05-25,Đực,Chưa tiêm phòng
PET23963,CUS75428,Luna,Thỏ,Thỏ Angora,2022-05-01,Cái,Đang điều trị
PET23964,CUS30556,Lu,Hamster,Hamster Campbell,2020-03-19,Cái,Phục hồi chấn thương
PET23965,CUS47853,Honey,Hamster,Hamster Trung Quốc,2022-10-30,Đực,Bệnh mãn tính
PET23966,CUS36950,Mocha,Rùa,Rùa Cạn,2020-12-27,Cái,Chưa tiêm phòng
PET23967,CUS72102,Cheese,Rùa,Rùa Núi Vimg,2020-06-01,Đực,Tiêm phòng đầy đủ
PET23968,CUS13862,Trắng,Mèo,Mèo ta,2021-03-13,Đực,Phục hồi chấn thương
PET23969,CUS52838,Gió,Chó,Poodle,2022-05-17,Cái,Sau phẫu thuật
PET23970,CUS55191,Dừa,Thỏ,Thỏ Lùn Hà Lan,2024-04-20,Đực,Chưa tiêm phòng
PET23971,CUS08000,Mây,Mèo,Mèo Mướp,2023-05-07,Cái,Khỏe mạnh
PET23972,CUS03960,Lu Lu,Chim,Chim Yến Phụng,2020-06-01,Cái,Cần theo dõi
PET23973,CUS51483,Lucky,Mèo,Sphynx,2024-04-24,Cái,Bệnh mãn tính
PET23974,CUS77863,Trắng,Mèo,Mèo Tam Thể,2021-05-11,Đực,Đang điều trị
PET23975,CUS01628,Lu,Rùa,Rùa Sulcata,2020-08-22,Đực,Khỏe mạnh
PET23976,CUS77421,Mây,Chim,Chim Bồ Câu,2022-02-19,Cái,Đang điều trị
PET23977,CUS28855,Sương,Rùa,Rùa Cạn,2018-08-07,Cái,Chưa tiêm phòng
PET23978,CUS72386,Bin,Rùa,Rùa Sulcata,2024-04-08,Đực,Tiêm phòng đầy đủ
PET23979,CUS65669,Charlie,Rùa,Rùa Sulcata,2024-05-06,Đực,Chưa tiêm phòng
PET23980,CUS19788,Sương,Thỏ,Thỏ Vặn,2024-03-09,Đực,Tiêm phòng đầy đủ
PET23981,CUS20747,Nala,Thỏ,Thỏ Vặn,2023-02-07,Cái,Phục hồi chấn thương
PET23982,CUS08071,Vàng,Mèo,Mèo Tam Thể,2020-03-24,Đực,Sau phẫu thuật
PET23983,CUS53621,Dừa,Thỏ,Thỏ Holland Lop,2018-03-16,Đực,Cần theo dõi
PET23984,CUS30995,Cookie,Mèo,Mèo Tam Thể,2020-09-03,Cái,Tiêm phòng đầy đủ
PET23985,CUS41748,Canh,Rùa,Rùa Sulcata,2022-09-02,Đực,Sau phẫu thuật
PET23986,CUS20611,Latte,Hamster,Hamster Trung Quốc,2024-04-02,Cái,Cần theo dõi
PET23987,CUS51759,Chả,Hamster,Hamster Winter White,2021-10-08,Cái,Đang điều trị
PET23988,CUS38600,Lucky,Chó,Chihuahua,2023-08-10,Đực,Bệnh mãn tính
PET23989,CUS66062,Trắng,Rùa,Rùa Sulcata,2024-05-27,Đực,Phục hồi chấn thương
PET23990,CUS50391,Dừa,Rùa,Rùa Núi Vimg,2018-12-04,Cái,Đang điều trị
PET23991,CUS56575,Chả,Thỏ,Thỏ Xám,2022-03-04,Đực,Đang điều trị
PET23992,CUS77919,Đen,Chó,Shiba Inu,2023-05-18,Cái,Đang điều trị
PET23993,CUS45922,Nala,Hamster,Hamster Winter White,2019-10-03,Cái,Khỏe mạnh
PET23994,CUS04696,Na,Mèo,Mèo Anh lông dài,2020-01-30,Cái,Sau phẫu thuật
PET23995,CUS64358,Mực,Hamster,Hamster Roborovski,2018-01-28,Cái,Bệnh mãn tính
PET23996,CUS19854,Gió,Thỏ,Thỏ Lùn Hà Lan,2019-02-13,Cái,Sau phẫu thuật
PET23997,CUS65605,Hoa,Chó,Chihuahua,2023-06-28,Cái,Tiêm phòng đầy đủ
PET23998,CUS66798,Phở,Chim,Chim Sáo,2024-01-31,Cái,Sau phẫu thuật
PET23999,CUS47995,Lu,Chó,Chó Phú Quốc,2019-03-08,Cái,Cần theo dõi
PET24000,CUS53944,Lá,Chim,Chim Yến Phụng,2018-02-18,Đực,Đang điều trị
PET24001,CUS53470,Mochi,Chó,Labrador,2021-04-16,Cái,Phục hồi chấn thương
PET24002,CUS75205,Max,Thỏ,Thỏ Lùn Hà Lan,2021-06-15,Đực,Đang điều trị
PET24003,CUS58070,Bánh,Thỏ,Thỏ Đen,2019-09-27,Cái,Sau phẫu thuật
PET24004,CUS22153,Mít,Mèo,Mèo Mướp,2019-12-26,Đực,Phục hồi chấn thương
PET24005,CUS64183,Cheese,Hamster,Hamster Winter White,2021-12-09,Đực,Cần theo dõi
PET24006,CUS54490,Milo,Mèo,Mèo Tam Thể,2020-08-12,Cái,Chưa tiêm phòng
PET24007,CUS27350,Suối,Mèo,Munchkin,2020-09-01,Cái,Khỏe mạnh
PET24008,CUS60877,Lucky,Chim,Vẹt Xám Châu Phi,2022-06-04,Đực,Bệnh mãn tính
PET24009,CUS66530,Cơm,Rùa,Rùa Sulcata,2019-02-09,Cái,Đang điều trị
PET24010,CUS01021,Cún,Chó,Beagle,2018-08-18,Cái,Phục hồi chấn thương
PET24011,CUS19225,Cookie,Chó,Chó cỏ,2020-08-05,Cái,Bệnh mãn tính
PET24012,CUS33189,Na,Mèo,Mèo ta,2021-06-01,Cái,Sau phẫu thuật
PET24013,CUS41981,Sao,Rùa,Rùa Cạn,2019-11-21,Đực,Chưa tiêm phòng
PET24014,CUS33838,Trắng,Chim,Vẹt Hoàng Yến,2019-06-02,Đực,Chưa tiêm phòng
PET24015,CUS31230,Coco,Hamster,Hamster Winter White,2023-10-23,Cái,Sau phẫu thuật
PET24016,CUS66220,Lu Lu,Mèo,Mèo Scottlish Fold,2019-10-29,Đực,Cần theo dõi
PET24017,CUS48928,Butter,Hamster,Hamster Syria,2019-05-19,Cái,Chưa tiêm phòng
PET24018,CUS30452,Xoài,Chó,Béc giê Đức,2021-03-23,Cái,Bệnh mãn tính
PET24019,CUS16454,Bim,Thỏ,Thỏ Đen,2018-10-16,Đực,Chưa tiêm phòng
PET24020,CUS79703,Cheese,Rùa,Rùa Tai Đỏ,2022-01-21,Cái,Cần theo dõi
PET24021,CUS33747,Vàng,Thỏ,Thỏ Đen,2020-02-01,Đực,Cần theo dõi
PET24022,CUS07541,Honey,Chó,Chó cỏ,2020-07-02,Cái,Phục hồi chấn thương
PET24023,CUS47293,Chè,Hamster,Hamster Winter White,2022-12-28,Đực,Cần theo dõi
PET24024,CUS75476,Khoai,Rùa,Rùa Núi Vimg,2020-08-01,Cái,Tiêm phòng đầy đủ
PET24025,CUS26392,Lá,Mèo,Mèo Anh lông ngắn,2021-11-01,Cái,Bệnh mãn tính
PET24026,CUS78607,Cưng,Mèo,Siamese,2021-12-25,Đực,Phục hồi chấn thương
PET24027,CUS33983,Butter,Chó,Poodle,2018-02-06,Cái,Phục hồi chấn thương
PET24028,CUS16475,Bí Ngô,Mèo,Munchkin,2018-04-09,Đực,Đang điều trị
PET24029,CUS53609,Bí Ngô,Mèo,Mèo Nga,2020-06-05,Cái,Phục hồi chấn thương
PET24030,CUS49143,Rocky,Rùa,Rùa Tai Đỏ,2019-08-30,Đực,Khỏe mạnh
PET24031,CUS42925,Pudding,Thỏ,Thỏ Angora,2019-07-16,Đực,Đang điều trị
PET24032,CUS72064,Bim,Chó,Chó Nhật,2023-07-27,Cái,Tiêm phòng đầy đủ
PET24033,CUS41233,Gió,Thỏ,Thỏ Xám,2018-08-28,Cái,Tiêm phòng đầy đủ
PET24034,CUS12156,Đen,Mèo,Siamese,2018-11-17,Cái,Phục hồi chấn thương
PET24035,CUS25270,Max,Chó,Cocker Spaniel,2019-11-29,Cái,Phục hồi chấn thương
PET24036,CUS00206,Bella,Thỏ,Thỏ Đen,2019-12-15,Đực,Cần theo dõi
PET24037,CUS76980,Milu,Chim,Vẹt Xám Châu Phi,2020-07-25,Cái,Chưa tiêm phòng
PET24038,CUS63064,Gấu,Rùa,Rùa Núi Vimg,2021-11-26,Đực,Sau phẫu thuật
PET24039,CUS37056,Bánh,Hamster,Hamster Winter White,2021-06-11,Cái,Phục hồi chấn thương
PET24040,CUS55873,Dừa,Chó,Rottweiler,2023-04-16,Đực,Bệnh mãn tính
PET24041,CUS60221,Bé Bi,Hamster,Hamster Roborovski,2018-11-30,Cái,Phục hồi chấn thương
PET24042,CUS67106,Hoa,Mèo,Munchkin,2021-04-28,Đực,Phục hồi chấn thương
PET24043,CUS78463,Latte,Chim,Vẹt Hoàng Yến,2019-03-19,Đực,Tiêm phòng đầy đủ
PET24044,CUS20486,Mực,Thỏ,Thỏ Vặn,2020-12-27,Cái,Khỏe mạnh
PET24045,CUS15221,Cưng,Chó,Golden Retriever,2023-08-12,Đực,Chưa tiêm phòng
PET24046,CUS64505,Canh,Mèo,Siamese,2019-10-15,Cái,Cần theo dõi
PET24047,CUS15304,Nala,Hamster,Hamster Syria,2022-11-11,Đực,Cần theo dõi
PET24048,CUS16226,Miu,Chim,Vẹt Cockatiel,2022-06-05,Cái,Phục hồi chấn thương
PET24049,CUS02996,Cheese,Mèo,Mèo Ba Tư,2022-07-28,Cái,Cần theo dõi
PET24050,CUS09276,Bella,Thỏ,Thỏ Trắng,2020-08-28,Đực,Khỏe mạnh
PET24051,CUS69264,Latte,Hamster,Hamster Campbell,2021-06-13,Cái,Khỏe mạnh
PET24052,CUS05907,Chả,Rùa,Rùa Sulcata,2019-08-17,Đực,Đang điều trị
PET24053,CUS19072,Cỏ,Hamster,Hamster Trung Quốc,2023-04-14,Cái,Cần theo dõi
PET24054,CUS05871,Cam,Hamster,Hamster Campbell,2023-12-17,Cái,Khỏe mạnh
PET24055,CUS05643,Khoai,Chó,Chihuahua,2019-03-21,Đực,Bệnh mãn tính
PET24056,CUS04275,Butter,Thỏ,Thỏ Xám,2022-01-11,Cái,Đang điều trị
PET24057,CUS03937,Bim,Rùa,Rùa Tai Đỏ,2021-12-09,Cái,Đang điều trị
PET24058,CUS24048,Dưa,Mèo,Mèo Mướp,2021-09-08,Đực,Đang điều trị
PET24059,CUS60750,Na,Rùa,Rùa Núi Vimg,2019-09-19,Cái,Tiêm phòng đầy đủ
PET24060,CUS16358,Bé Bi,Rùa,Rùa Sulcata,2018-09-05,Cái,Bệnh mãn tính
PET24061,CUS37432,Sương,Chó,Pitbull,2018-11-02,Đực,Phục hồi chấn thương
PET24062,CUS25897,Miu,Thỏ,Thỏ Lop,2023-05-22,Đực,Sau phẫu thuật
PET24063,CUS41858,Bơ,Thỏ,Thỏ Lùn Hà Lan,2021-11-06,Cái,Đang điều trị
PET24064,CUS69325,Buddy,Hamster,Hamster Trung Quốc,2019-04-16,Cái,Tiêm phòng đầy đủ
PET24065,CUS60691,Hoa,Chó,Béc giê Đức,2018-03-19,Đực,Tiêm phòng đầy đủ
PET24066,CUS19679,Chả,Mèo,Maine Coon,2021-04-04,Đực,Sau phẫu thuật
PET24067,CUS00714,Leo,Mèo,Maine Coon,2021-03-09,Đực,Cần theo dõi
PET24068,CUS48589,Milu,Chim,Chim Sáo,2018-04-17,Cái,Bệnh mãn tính
PET24069,CUS66678,Nắng,Rùa,Rùa Cạn,2021-10-13,Cái,Tiêm phòng đầy đủ
PET24070,CUS28694,Cheese,Mèo,Maine Coon,2022-04-28,Đực,Tiêm phòng đầy đủ
PET24071,CUS03440,Lá,Thỏ,Thỏ Trắng,2018-08-21,Cái,Bệnh mãn tính
PET24072,CUS31110,Charlie,Chó,Chó Phú Quốc,2020-02-09,Cái,Phục hồi chấn thương
PET24073,CUS18789,Lucky,Rùa,Rùa Cạn,2018-09-27,Cái,Sau phẫu thuật
PET24074,CUS54458,Na,Rùa,Rùa Núi Vimg,2019-12-08,Đực,Chưa tiêm phòng
PET24075,CUS01778,Mít,Chó,Pitbull,2018-12-08,Cái,Cần theo dõi
PET24076,CUS03139,Leo,Hamster,Hamster Winter White,2018-06-01,Đực,Cần theo dõi
PET24077,CUS72374,Cheese,Hamster,Hamster Campbell,2019-04-15,Đực,Đang điều trị
PET24078,CUS14907,Khoai,Chó,Golden Retriever,2023-07-16,Đực,Sau phẫu thuật
PET24079,CUS12880,Đen,Chó,Rottweiler,2023-02-05,Cái,Khỏe mạnh
PET24080,CUS30123,Chả,Thỏ,Thỏ Vặn,2023-04-21,Đực,Phục hồi chấn thương
PET24081,CUS33092,Gió,Thỏ,Thỏ Lùn Hà Lan,2018-07-02,Cái,Cần theo dõi
PET24082,CUS29183,Rocky,Hamster,Hamster Campbell,2023-12-12,Đực,Chưa tiêm phòng
PET24083,CUS01655,Bí Ngô,Hamster,Hamster Roborovski,2018-01-09,Đực,Khỏe mạnh
PET24084,CUS14070,Leo,Chim,Vẹt,2019-10-08,Cái,Đang điều trị
PET24085,CUS53766,Na,Chim,Vẹt Hoàng Yến,2018-05-11,Đực,Phục hồi chấn thương
PET24086,CUS77361,Trắng,Mèo,Siamese,2021-07-19,Cái,Khỏe mạnh
PET24087,CUS00897,Honey,Rùa,Rùa Cạn,2021-10-13,Đực,Bệnh mãn tính
PET24088,CUS61878,Leo,Hamster,Hamster Trung Quốc,2019-07-17,Cái,Khỏe mạnh
PET24089,CUS76922,Bông,Chim,Chim Yến Phụng,2022-02-19,Cái,Bệnh mãn tính
PET24090,CUS03718,Suối,Thỏ,Thỏ Xám,2022-09-10,Cái,Chưa tiêm phòng
PET24091,CUS33514,Đen,Rùa,Rùa Núi Vimg,2021-02-10,Cái,Tiêm phòng đầy đủ
PET24092,CUS18856,Cam,Chim,Vẹt Hoàng Yến,2019-01-11,Đực,Chưa tiêm phòng
PET24093,CUS15688,Buddy,Rùa,Rùa Sulcata,2024-01-07,Đực,Sau phẫu thuật
PET24094,CUS00330,Bé Bi,Mèo,Mèo Anh lông dài,2019-01-27,Đực,Bệnh mãn tính
PET24095,CUS40877,Buddy,Hamster,Hamster Syria,2018-05-28,Cái,Tiêm phòng đầy đủ
PET24096,CUS09328,Simba,Mèo,Mèo Ba Tư,2019-02-04,Đực,Phục hồi chấn thương
PET24097,CUS27929,Mít,Rùa,Rùa Cạn,2024-04-08,Đực,Tiêm phòng đầy đủ
PET24098,CUS43114,Coco,Chim,Vẹt Hoàng Yến,2023-03-31,Đực,Sau phẫu thuật
PET24099,CUS05203,Nala,Mèo,Sphynx,2020-05-05,Cái,Tiêm phòng đầy đủ
PET24100,CUS33659,Milo,Mèo,Mèo Nga,2020-10-16,Đực,Sau phẫu thuật
PET24101,CUS35382,Sương,Chó,Shiba Inu,2022-12-11,Đực,Sau phẫu thuật
PET24102,CUS03107,Gấu,Mèo,Siamese,2022-05-27,Cái,Tiêm phòng đầy đủ
PET24103,CUS31221,Bông Bông,Chim,Chim Sáo,2022-07-03,Đực,Bệnh mãn tính
PET24104,CUS30117,Canh,Thỏ,Thỏ Đen,2022-08-09,Cái,Cần theo dõi
PET24105,CUS77985,Mưa,Chim,Vẹt,2018-02-28,Cái,Cần theo dõi
PET24106,CUS38537,Trà,Mèo,Mèo Anh lông ngắn,2021-04-08,Cái,Bệnh mãn tính
PET24107,CUS26387,Leo,Rùa,Rùa Cạn,2023-12-07,Cái,Tiêm phòng đầy đủ
PET24108,CUS29409,Nala,Thỏ,Thỏ Đen,2019-06-17,Đực,Đang điều trị
PET24109,CUS35458,Cò,Mèo,Mèo Tam Thể,2020-09-22,Cái,Tiêm phòng đầy đủ
PET24110,CUS28082,Lu,Thỏ,Thỏ Đen,2021-06-01,Đực,Cần theo dõi
PET24111,CUS63225,Lu Lu,Rùa,Rùa Cạn,2022-08-15,Cái,Bệnh mãn tính
PET24112,CUS20656,Bông Bông,Hamster,Hamster Winter White,2018-11-28,Đực,Chưa tiêm phòng
PET24113,CUS52266,Cỏ,Rùa,Rùa Tai Đỏ,2020-06-23,Cái,Khỏe mạnh
PET24114,CUS68598,Latte,Mèo,Mèo Mướp,2020-10-03,Cái,Đang điều trị
PET24115,CUS72318,Lu Lu,Rùa,Rùa Núi Vimg,2020-08-24,Cái,Cần theo dõi
PET24116,CUS23543,Rocky,Mèo,Munchkin,2023-09-22,Đực,Tiêm phòng đầy đủ
PET24117,CUS65339,Max,Thỏ,Thỏ Angora,2023-04-05,Cái,Bệnh mãn tính
PET24118,CUS01633,Bella,Rùa,Rùa Sulcata,2022-02-10,Cái,Khỏe mạnh
PET24119,CUS33420,Trăng,Hamster,Hamster Winter White,2023-06-19,Đực,Đang điều trị
PET24120,CUS52485,Simba,Chim,Vẹt Xám Châu Phi,2018-04-25,Cái,Chưa tiêm phòng
PET24121,CUS07451,Dưa,Chó,Husky,2018-04-08,Đực,Khỏe mạnh
PET24122,CUS59396,Buddy,Hamster,Hamster Roborovski,2021-12-31,Cái,Đang điều trị
PET24123,CUS57990,Sushi,Rùa,Rùa Sulcata,2020-08-02,Đực,Bệnh mãn tính
PET24124,CUS00581,Xoài,Chó,Pitbull,2019-08-22,Đực,Phục hồi chấn thương
PET24125,CUS39496,Cơm,Chó,Golden Retriever,2019-12-08,Đực,Cần theo dõi
PET24126,CUS57842,Cò,Chó,Beagle,2018-02-27,Cái,Khỏe mạnh
PET24127,CUS43341,Mít,Hamster,Hamster Roborovski,2020-09-14,Đực,Khỏe mạnh
PET24128,CUS54140,Gió,Rùa,Rùa Cạn,2019-01-29,Đực,Đang điều trị
PET24129,CUS57727,Vàng,Chim,Chim Yến Phụng,2019-07-19,Cái,Sau phẫu thuật
PET24130,CUS72498,Đậu,Chim,Vẹt,2021-03-30,Cái,Bệnh mãn tính
PET24131,CUS21279,Milu,Chim,Vẹt Hoàng Yến,2019-01-09,Cái,Bệnh mãn tính
PET24132,CUS37785,Lá,Mèo,Mèo Anh lông ngắn,2022-06-11,Đực,Bệnh mãn tính
PET24133,CUS38932,Nala,Chó,Labrador,2024-04-11,Đực,Tiêm phòng đầy đủ
PET24134,CUS24771,Lu Lu,Mèo,Munchkin,2020-04-01,Đực,Chưa tiêm phòng
PET24135,CUS55947,Lucky,Chó,Alaska,2021-02-08,Cái,Cần theo dõi
PET24136,CUS63055,Cà Rốt,Mèo,Mèo Mướp,2020-01-08,Đực,Tiêm phòng đầy đủ
PET24137,CUS26907,Cheese,Mèo,Mèo ta,2021-05-06,Cái,Tiêm phòng đầy đủ
PET24138,CUS28264,Mực,Hamster,Hamster Syria,2018-07-03,Đực,Khỏe mạnh
PET24139,CUS20369,Đen,Chó,Chó Phú Quốc,2023-01-15,Cái,Bệnh mãn tính
PET24140,CUS57846,Cún,Thỏ,Thỏ Angora,2021-02-24,Đực,Sau phẫu thuật
PET24141,CUS63214,Sương,Thỏ,Thỏ Vặn,2023-01-16,Đực,Chưa tiêm phòng
PET24142,CUS76166,Lá,Hamster,Hamster Trung Quốc,2021-03-01,Đực,Cần theo dõi
PET24143,CUS52524,Cún,Rùa,Rùa Tai Đỏ,2021-03-25,Cái,Chưa tiêm phòng
PET24144,CUS68871,Caramel,Mèo,Mèo Anh lông ngắn,2018-04-08,Cái,Khỏe mạnh
PET24145,CUS53945,Xôi,Rùa,Rùa Tai Đỏ,2023-01-15,Cái,Cần theo dõi
PET24146,CUS55317,Luna,Hamster,Hamster Roborovski,2020-03-22,Cái,Khỏe mạnh
PET24147,CUS18190,Bo,Rùa,Rùa Núi Vimg,2023-05-01,Đực,Khỏe mạnh
PET24148,CUS11319,Cò,Thỏ,Thỏ Vặn,2023-11-05,Cái,Sau phẫu thuật
PET24149,CUS41235,Rocky,Chim,Vẹt Cockatiel,2019-08-17,Đực,Chưa tiêm phòng
PET24150,CUS41225,Bún,Rùa,Rùa Tai Đỏ,2022-10-16,Đực,Chưa tiêm phòng
