PrescriptionID,DrugID,Quantity,UsageInstruction
PRSC096977,DRG0300,10,"Uống sau khi ăn, ngày 2 lần"
PRSC035996,DRG0174,4,"Uống sau khi ăn, ngày 2 lần"
PRSC021108,DRG0012,8,"Uống sau khi ăn, ngày 2 lần"
PRSC043616,DRG0084,6,"Uống sau khi ăn, ngày 2 lần"
PRSC021129,DRG0232,1,"Uống sau khi ăn, ngày 2 lần"
PRSC012130,DRG0076,1,"Uống sau khi ăn, ngày 2 lần"
PRSC057867,DRG0136,9,"Uống sau khi ăn, ngày 2 lần"
PRSC094646,DRG0290,10,"Uống sau khi ăn, ngày 2 lần"
PRSC025641,DRG0118,3,"Uống sau khi ăn, ngày 2 lần"
PRSC023001,DRG0276,1,"Uống sau khi ăn, ngày 2 lần"
PRSC046100,DRG0216,10,"Uống sau khi ăn, ngày 2 lần"
PRSC048833,DRG0094,7,"Uống sau khi ăn, ngày 2 lần"
PRSC076974,DRG0115,6,"Uống sau khi ăn, ngày 2 lần"
PRSC096556,DRG0216,10,"Uống sau khi ăn, ngày 2 lần"
PRSC096830,DRG0071,6,"Uống sau khi ăn, ngày 2 lần"
PRSC095490,DRG0172,2,"Uống sau khi ăn, ngày 2 lần"
PRSC061768,DRG0147,4,"Uống sau khi ăn, ngày 2 lần"
PRSC022740,DRG0170,9,"Uống sau khi ăn, ngày 2 lần"
PRSC043430,DRG0179,3,"Uống sau khi ăn, ngày 2 lần"
PRSC015873,DRG0163,1,"Uống sau khi ăn, ngày 2 lần"
PRSC006516,DRG0151,2,"Uống sau khi ăn, ngày 2 lần"
PRSC098719,DRG0299,6,"Uống sau khi ăn, ngày 2 lần"
PRSC030983,DRG0125,5,"Uống sau khi ăn, ngày 2 lần"
PRSC028831,DRG0113,5,"Uống sau khi ăn, ngày 2 lần"
PRSC005125,DRG0002,7,"Uống sau khi ăn, ngày 2 lần"
PRSC019168,DRG0291,9,"Uống sau khi ăn, ngày 2 lần"
PRSC080322,DRG0272,10,"Uống sau khi ăn, ngày 2 lần"
PRSC087757,DRG0157,3,"Uống sau khi ăn, ngày 2 lần"
PRSC097741,DRG0065,7,"Uống sau khi ăn, ngày 2 lần"
PRSC059902,DRG0129,1,"Uống sau khi ăn, ngày 2 lần"
PRSC024744,DRG0193,3,"Uống sau khi ăn, ngày 2 lần"
PRSC044688,DRG0084,5,"Uống sau khi ăn, ngày 2 lần"
PRSC044541,DRG0227,5,"Uống sau khi ăn, ngày 2 lần"
PRSC038237,DRG0208,1,"Uống sau khi ăn, ngày 2 lần"
PRSC057038,DRG0005,5,"Uống sau khi ăn, ngày 2 lần"
PRSC041381,DRG0250,6,"Uống sau khi ăn, ngày 2 lần"
PRSC097847,DRG0092,1,"Uống sau khi ăn, ngày 2 lần"
PRSC074252,DRG0189,4,"Uống sau khi ăn, ngày 2 lần"
PRSC079472,DRG0196,3,"Uống sau khi ăn, ngày 2 lần"
PRSC026037,DRG0063,8,"Uống sau khi ăn, ngày 2 lần"
PRSC039647,DRG0050,7,"Uống sau khi ăn, ngày 2 lần"
PRSC022380,DRG0128,2,"Uống sau khi ăn, ngày 2 lần"
PRSC027925,DRG0146,3,"Uống sau khi ăn, ngày 2 lần"
PRSC058235,DRG0017,8,"Uống sau khi ăn, ngày 2 lần"
PRSC003976,DRG0297,3,"Uống sau khi ăn, ngày 2 lần"
PRSC036545,DRG0162,9,"Uống sau khi ăn, ngày 2 lần"
PRSC011948,DRG0010,5,"Uống sau khi ăn, ngày 2 lần"
PRSC002762,DRG0257,8,"Uống sau khi ăn, ngày 2 lần"
PRSC028591,DRG0125,1,"Uống sau khi ăn, ngày 2 lần"
PRSC075629,DRG0288,3,"Uống sau khi ăn, ngày 2 lần"
PRSC024751,DRG0140,2,"Uống sau khi ăn, ngày 2 lần"
PRSC033568,DRG0217,3,"Uống sau khi ăn, ngày 2 lần"
PRSC027882,DRG0113,7,"Uống sau khi ăn, ngày 2 lần"
PRSC019610,DRG0015,7,"Uống sau khi ăn, ngày 2 lần"
PRSC019621,DRG0097,7,"Uống sau khi ăn, ngày 2 lần"
PRSC066052,DRG0122,2,"Uống sau khi ăn, ngày 2 lần"
PRSC019708,DRG0083,7,"Uống sau khi ăn, ngày 2 lần"
PRSC054667,DRG0282,7,"Uống sau khi ăn, ngày 2 lần"
PRSC007118,DRG0091,10,"Uống sau khi ăn, ngày 2 lần"
PRSC069082,DRG0250,8,"Uống sau khi ăn, ngày 2 lần"
PRSC055578,DRG0132,2,"Uống sau khi ăn, ngày 2 lần"
PRSC037994,DRG0184,1,"Uống sau khi ăn, ngày 2 lần"
PRSC060050,DRG0231,3,"Uống sau khi ăn, ngày 2 lần"
PRSC042778,DRG0067,4,"Uống sau khi ăn, ngày 2 lần"
PRSC005569,DRG0194,4,"Uống sau khi ăn, ngày 2 lần"
PRSC055087,DRG0213,5,"Uống sau khi ăn, ngày 2 lần"
PRSC004128,DRG0181,1,"Uống sau khi ăn, ngày 2 lần"
PRSC001223,DRG0237,7,"Uống sau khi ăn, ngày 2 lần"
PRSC099254,DRG0129,9,"Uống sau khi ăn, ngày 2 lần"
PRSC075568,DRG0283,3,"Uống sau khi ăn, ngày 2 lần"
PRSC080191,DRG0277,10,"Uống sau khi ăn, ngày 2 lần"
PRSC050663,DRG0101,10,"Uống sau khi ăn, ngày 2 lần"
PRSC050617,DRG0019,1,"Uống sau khi ăn, ngày 2 lần"
PRSC084755,DRG0039,2,"Uống sau khi ăn, ngày 2 lần"
PRSC017218,DRG0244,7,"Uống sau khi ăn, ngày 2 lần"
PRSC046829,DRG0170,6,"Uống sau khi ăn, ngày 2 lần"
PRSC028685,DRG0195,2,"Uống sau khi ăn, ngày 2 lần"
PRSC091274,DRG0032,8,"Uống sau khi ăn, ngày 2 lần"
PRSC037289,DRG0216,3,"Uống sau khi ăn, ngày 2 lần"
PRSC084200,DRG0091,8,"Uống sau khi ăn, ngày 2 lần"
PRSC064655,DRG0195,3,"Uống sau khi ăn, ngày 2 lần"
PRSC053268,DRG0149,6,"Uống sau khi ăn, ngày 2 lần"
PRSC099632,DRG0158,9,"Uống sau khi ăn, ngày 2 lần"
PRSC047192,DRG0047,10,"Uống sau khi ăn, ngày 2 lần"
PRSC056191,DRG0056,10,"Uống sau khi ăn, ngày 2 lần"
PRSC098348,DRG0252,10,"Uống sau khi ăn, ngày 2 lần"
PRSC013420,DRG0216,6,"Uống sau khi ăn, ngày 2 lần"
PRSC025628,DRG0028,8,"Uống sau khi ăn, ngày 2 lần"
PRSC018092,DRG0277,9,"Uống sau khi ăn, ngày 2 lần"
PRSC054512,DRG0154,7,"Uống sau khi ăn, ngày 2 lần"
PRSC079765,DRG0149,6,"Uống sau khi ăn, ngày 2 lần"
PRSC081931,DRG0041,3,"Uống sau khi ăn, ngày 2 lần"
PRSC055715,DRG0174,7,"Uống sau khi ăn, ngày 2 lần"
PRSC072723,DRG0055,6,"Uống sau khi ăn, ngày 2 lần"
PRSC064845,DRG0271,9,"Uống sau khi ăn, ngày 2 lần"
PRSC050023,DRG0214,7,"Uống sau khi ăn, ngày 2 lần"
PRSC070841,DRG0052,6,"Uống sau khi ăn, ngày 2 lần"
PRSC067388,DRG0133,3,"Uống sau khi ăn, ngày 2 lần"
PRSC074438,DRG0263,5,"Uống sau khi ăn, ngày 2 lần"
PRSC052930,DRG0102,2,"Uống sau khi ăn, ngày 2 lần"
PRSC095094,DRG0090,6,"Uống sau khi ăn, ngày 2 lần"
PRSC029013,DRG0114,6,"Uống sau khi ăn, ngày 2 lần"
PRSC088813,DRG0249,7,"Uống sau khi ăn, ngày 2 lần"
PRSC081033,DRG0296,10,"Uống sau khi ăn, ngày 2 lần"
PRSC074225,DRG0027,2,"Uống sau khi ăn, ngày 2 lần"
PRSC015958,DRG0197,7,"Uống sau khi ăn, ngày 2 lần"
PRSC098138,DRG0154,5,"Uống sau khi ăn, ngày 2 lần"
PRSC031739,DRG0087,8,"Uống sau khi ăn, ngày 2 lần"
PRSC089252,DRG0021,2,"Uống sau khi ăn, ngày 2 lần"
PRSC031693,DRG0136,7,"Uống sau khi ăn, ngày 2 lần"
PRSC012056,DRG0038,5,"Uống sau khi ăn, ngày 2 lần"
PRSC029702,DRG0199,9,"Uống sau khi ăn, ngày 2 lần"
PRSC097446,DRG0187,6,"Uống sau khi ăn, ngày 2 lần"
PRSC024193,DRG0120,4,"Uống sau khi ăn, ngày 2 lần"
PRSC036475,DRG0257,5,"Uống sau khi ăn, ngày 2 lần"
PRSC090513,DRG0012,9,"Uống sau khi ăn, ngày 2 lần"
PRSC066528,DRG0201,7,"Uống sau khi ăn, ngày 2 lần"
PRSC019029,DRG0111,3,"Uống sau khi ăn, ngày 2 lần"
PRSC052959,DRG0153,4,"Uống sau khi ăn, ngày 2 lần"
PRSC026837,DRG0238,3,"Uống sau khi ăn, ngày 2 lần"
PRSC069074,DRG0089,8,"Uống sau khi ăn, ngày 2 lần"
PRSC098079,DRG0211,8,"Uống sau khi ăn, ngày 2 lần"
PRSC001321,DRG0108,2,"Uống sau khi ăn, ngày 2 lần"
PRSC067446,DRG0238,7,"Uống sau khi ăn, ngày 2 lần"
PRSC041301,DRG0010,7,"Uống sau khi ăn, ngày 2 lần"
PRSC078209,DRG0108,3,"Uống sau khi ăn, ngày 2 lần"
PRSC099075,DRG0015,6,"Uống sau khi ăn, ngày 2 lần"
PRSC010991,DRG0008,6,"Uống sau khi ăn, ngày 2 lần"
PRSC079657,DRG0138,6,"Uống sau khi ăn, ngày 2 lần"
PRSC052429,DRG0251,3,"Uống sau khi ăn, ngày 2 lần"
PRSC064295,DRG0069,3,"Uống sau khi ăn, ngày 2 lần"
PRSC022710,DRG0093,6,"Uống sau khi ăn, ngày 2 lần"
PRSC054699,DRG0046,5,"Uống sau khi ăn, ngày 2 lần"
PRSC041141,DRG0120,6,"Uống sau khi ăn, ngày 2 lần"
PRSC059728,DRG0204,6,"Uống sau khi ăn, ngày 2 lần"
PRSC000027,DRG0294,2,"Uống sau khi ăn, ngày 2 lần"
PRSC073920,DRG0252,10,"Uống sau khi ăn, ngày 2 lần"
PRSC085726,DRG0035,1,"Uống sau khi ăn, ngày 2 lần"
PRSC023443,DRG0106,4,"Uống sau khi ăn, ngày 2 lần"
PRSC069655,DRG0024,6,"Uống sau khi ăn, ngày 2 lần"
PRSC010080,DRG0126,8,"Uống sau khi ăn, ngày 2 lần"
PRSC091224,DRG0155,5,"Uống sau khi ăn, ngày 2 lần"
PRSC039282,DRG0105,9,"Uống sau khi ăn, ngày 2 lần"
PRSC072606,DRG0248,4,"Uống sau khi ăn, ngày 2 lần"
PRSC093857,DRG0176,7,"Uống sau khi ăn, ngày 2 lần"
PRSC083843,DRG0154,10,"Uống sau khi ăn, ngày 2 lần"
PRSC071673,DRG0175,8,"Uống sau khi ăn, ngày 2 lần"
PRSC018026,DRG0157,8,"Uống sau khi ăn, ngày 2 lần"
PRSC099859,DRG0065,8,"Uống sau khi ăn, ngày 2 lần"
PRSC018092,DRG0249,3,"Uống sau khi ăn, ngày 2 lần"
PRSC017711,DRG0082,7,"Uống sau khi ăn, ngày 2 lần"
PRSC084094,DRG0017,8,"Uống sau khi ăn, ngày 2 lần"
PRSC066208,DRG0165,3,"Uống sau khi ăn, ngày 2 lần"
PRSC013946,DRG0156,3,"Uống sau khi ăn, ngày 2 lần"
PRSC078875,DRG0082,9,"Uống sau khi ăn, ngày 2 lần"
PRSC041103,DRG0291,2,"Uống sau khi ăn, ngày 2 lần"
PRSC016906,DRG0179,1,"Uống sau khi ăn, ngày 2 lần"
PRSC057660,DRG0079,2,"Uống sau khi ăn, ngày 2 lần"
PRSC098529,DRG0039,9,"Uống sau khi ăn, ngày 2 lần"
PRSC031928,DRG0161,4,"Uống sau khi ăn, ngày 2 lần"
PRSC098965,DRG0264,2,"Uống sau khi ăn, ngày 2 lần"
PRSC031412,DRG0153,1,"Uống sau khi ăn, ngày 2 lần"
PRSC045597,DRG0005,3,"Uống sau khi ăn, ngày 2 lần"
PRSC066211,DRG0048,2,"Uống sau khi ăn, ngày 2 lần"
PRSC080889,DRG0214,4,"Uống sau khi ăn, ngày 2 lần"
PRSC060756,DRG0141,1,"Uống sau khi ăn, ngày 2 lần"
PRSC089055,DRG0251,4,"Uống sau khi ăn, ngày 2 lần"
PRSC012210,DRG0081,8,"Uống sau khi ăn, ngày 2 lần"
PRSC092331,DRG0002,9,"Uống sau khi ăn, ngày 2 lần"
PRSC032461,DRG0047,8,"Uống sau khi ăn, ngày 2 lần"
PRSC025800,DRG0276,3,"Uống sau khi ăn, ngày 2 lần"
PRSC025855,DRG0117,4,"Uống sau khi ăn, ngày 2 lần"
PRSC042041,DRG0208,4,"Uống sau khi ăn, ngày 2 lần"
PRSC006605,DRG0298,1,"Uống sau khi ăn, ngày 2 lần"
PRSC008735,DRG0103,4,"Uống sau khi ăn, ngày 2 lần"
PRSC077302,DRG0158,7,"Uống sau khi ăn, ngày 2 lần"
PRSC043504,DRG0046,7,"Uống sau khi ăn, ngày 2 lần"
PRSC020820,DRG0131,7,"Uống sau khi ăn, ngày 2 lần"
PRSC003601,DRG0077,8,"Uống sau khi ăn, ngày 2 lần"
PRSC037426,DRG0051,4,"Uống sau khi ăn, ngày 2 lần"
PRSC061831,DRG0152,8,"Uống sau khi ăn, ngày 2 lần"
PRSC029991,DRG0140,4,"Uống sau khi ăn, ngày 2 lần"
PRSC075514,DRG0236,1,"Uống sau khi ăn, ngày 2 lần"
PRSC093256,DRG0123,7,"Uống sau khi ăn, ngày 2 lần"
PRSC034089,DRG0253,10,"Uống sau khi ăn, ngày 2 lần"
PRSC062677,DRG0259,5,"Uống sau khi ăn, ngày 2 lần"
PRSC021685,DRG0279,1,"Uống sau khi ăn, ngày 2 lần"
PRSC040093,DRG0254,9,"Uống sau khi ăn, ngày 2 lần"
PRSC036141,DRG0005,2,"Uống sau khi ăn, ngày 2 lần"
PRSC049028,DRG0035,9,"Uống sau khi ăn, ngày 2 lần"
PRSC063514,DRG0276,4,"Uống sau khi ăn, ngày 2 lần"
PRSC066590,DRG0168,5,"Uống sau khi ăn, ngày 2 lần"
PRSC007727,DRG0265,1,"Uống sau khi ăn, ngày 2 lần"
PRSC043280,DRG0184,3,"Uống sau khi ăn, ngày 2 lần"
PRSC016109,DRG0061,4,"Uống sau khi ăn, ngày 2 lần"
PRSC017055,DRG0211,2,"Uống sau khi ăn, ngày 2 lần"
PRSC012452,DRG0134,2,"Uống sau khi ăn, ngày 2 lần"
PRSC015444,DRG0101,2,"Uống sau khi ăn, ngày 2 lần"
PRSC093721,DRG0029,10,"Uống sau khi ăn, ngày 2 lần"
PRSC039129,DRG0276,3,"Uống sau khi ăn, ngày 2 lần"
PRSC035635,DRG0297,10,"Uống sau khi ăn, ngày 2 lần"
PRSC088156,DRG0027,5,"Uống sau khi ăn, ngày 2 lần"
PRSC095689,DRG0185,6,"Uống sau khi ăn, ngày 2 lần"
PRSC052642,DRG0242,7,"Uống sau khi ăn, ngày 2 lần"
PRSC081429,DRG0253,7,"Uống sau khi ăn, ngày 2 lần"
PRSC017960,DRG0045,5,"Uống sau khi ăn, ngày 2 lần"
PRSC040758,DRG0220,2,"Uống sau khi ăn, ngày 2 lần"
PRSC033563,DRG0230,5,"Uống sau khi ăn, ngày 2 lần"
PRSC027600,DRG0104,1,"Uống sau khi ăn, ngày 2 lần"
PRSC019909,DRG0100,10,"Uống sau khi ăn, ngày 2 lần"
PRSC084765,DRG0208,7,"Uống sau khi ăn, ngày 2 lần"
PRSC050603,DRG0242,3,"Uống sau khi ăn, ngày 2 lần"
PRSC074050,DRG0259,7,"Uống sau khi ăn, ngày 2 lần"
PRSC063643,DRG0042,2,"Uống sau khi ăn, ngày 2 lần"
PRSC071843,DRG0155,5,"Uống sau khi ăn, ngày 2 lần"
PRSC016272,DRG0194,8,"Uống sau khi ăn, ngày 2 lần"
PRSC058485,DRG0167,7,"Uống sau khi ăn, ngày 2 lần"
PRSC037528,DRG0290,9,"Uống sau khi ăn, ngày 2 lần"
PRSC001626,DRG0228,9,"Uống sau khi ăn, ngày 2 lần"
PRSC021670,DRG0042,6,"Uống sau khi ăn, ngày 2 lần"
PRSC058665,DRG0062,10,"Uống sau khi ăn, ngày 2 lần"
PRSC019241,DRG0178,5,"Uống sau khi ăn, ngày 2 lần"
PRSC096725,DRG0153,2,"Uống sau khi ăn, ngày 2 lần"
PRSC070576,DRG0065,6,"Uống sau khi ăn, ngày 2 lần"
PRSC059685,DRG0280,10,"Uống sau khi ăn, ngày 2 lần"
PRSC099179,DRG0231,1,"Uống sau khi ăn, ngày 2 lần"
PRSC068075,DRG0105,4,"Uống sau khi ăn, ngày 2 lần"
PRSC059544,DRG0066,6,"Uống sau khi ăn, ngày 2 lần"
PRSC047638,DRG0203,5,"Uống sau khi ăn, ngày 2 lần"
PRSC071269,DRG0055,8,"Uống sau khi ăn, ngày 2 lần"
PRSC010311,DRG0032,4,"Uống sau khi ăn, ngày 2 lần"
PRSC053152,DRG0047,1,"Uống sau khi ăn, ngày 2 lần"
PRSC094972,DRG0211,4,"Uống sau khi ăn, ngày 2 lần"
PRSC042968,DRG0191,2,"Uống sau khi ăn, ngày 2 lần"
PRSC074161,DRG0076,5,"Uống sau khi ăn, ngày 2 lần"
PRSC075102,DRG0250,10,"Uống sau khi ăn, ngày 2 lần"
PRSC043094,DRG0167,3,"Uống sau khi ăn, ngày 2 lần"
PRSC047934,DRG0192,1,"Uống sau khi ăn, ngày 2 lần"
PRSC098845,DRG0216,4,"Uống sau khi ăn, ngày 2 lần"
PRSC098925,DRG0171,9,"Uống sau khi ăn, ngày 2 lần"
PRSC067803,DRG0162,2,"Uống sau khi ăn, ngày 2 lần"
PRSC043503,DRG0176,5,"Uống sau khi ăn, ngày 2 lần"
PRSC074851,DRG0148,4,"Uống sau khi ăn, ngày 2 lần"
PRSC032160,DRG0055,9,"Uống sau khi ăn, ngày 2 lần"
PRSC084320,DRG0218,1,"Uống sau khi ăn, ngày 2 lần"
PRSC052960,DRG0017,1,"Uống sau khi ăn, ngày 2 lần"
PRSC002105,DRG0127,6,"Uống sau khi ăn, ngày 2 lần"
PRSC056751,DRG0149,4,"Uống sau khi ăn, ngày 2 lần"
PRSC099595,DRG0172,6,"Uống sau khi ăn, ngày 2 lần"
PRSC070424,DRG0255,8,"Uống sau khi ăn, ngày 2 lần"
PRSC033242,DRG0104,9,"Uống sau khi ăn, ngày 2 lần"
PRSC042605,DRG0115,8,"Uống sau khi ăn, ngày 2 lần"
PRSC068966,DRG0033,5,"Uống sau khi ăn, ngày 2 lần"
PRSC079689,DRG0216,5,"Uống sau khi ăn, ngày 2 lần"
PRSC022644,DRG0059,1,"Uống sau khi ăn, ngày 2 lần"
PRSC026123,DRG0162,10,"Uống sau khi ăn, ngày 2 lần"
PRSC075628,DRG0043,6,"Uống sau khi ăn, ngày 2 lần"
PRSC022925,DRG0198,9,"Uống sau khi ăn, ngày 2 lần"
PRSC047624,DRG0048,10,"Uống sau khi ăn, ngày 2 lần"
PRSC019784,DRG0131,1,"Uống sau khi ăn, ngày 2 lần"
PRSC030122,DRG0103,8,"Uống sau khi ăn, ngày 2 lần"
PRSC096948,DRG0282,6,"Uống sau khi ăn, ngày 2 lần"
PRSC047876,DRG0239,8,"Uống sau khi ăn, ngày 2 lần"
PRSC091121,DRG0262,9,"Uống sau khi ăn, ngày 2 lần"
PRSC055285,DRG0100,10,"Uống sau khi ăn, ngày 2 lần"
PRSC008827,DRG0076,7,"Uống sau khi ăn, ngày 2 lần"
PRSC088160,DRG0271,3,"Uống sau khi ăn, ngày 2 lần"
PRSC018043,DRG0030,7,"Uống sau khi ăn, ngày 2 lần"
PRSC081626,DRG0140,8,"Uống sau khi ăn, ngày 2 lần"
PRSC004003,DRG0156,2,"Uống sau khi ăn, ngày 2 lần"
PRSC085253,DRG0220,3,"Uống sau khi ăn, ngày 2 lần"
PRSC005447,DRG0103,6,"Uống sau khi ăn, ngày 2 lần"
PRSC038725,DRG0022,7,"Uống sau khi ăn, ngày 2 lần"
PRSC082922,DRG0228,4,"Uống sau khi ăn, ngày 2 lần"
PRSC070739,DRG0196,10,"Uống sau khi ăn, ngày 2 lần"
PRSC072663,DRG0171,7,"Uống sau khi ăn, ngày 2 lần"
PRSC015965,DRG0281,7,"Uống sau khi ăn, ngày 2 lần"
PRSC063094,DRG0088,9,"Uống sau khi ăn, ngày 2 lần"
PRSC098544,DRG0145,10,"Uống sau khi ăn, ngày 2 lần"
PRSC018426,DRG0132,2,"Uống sau khi ăn, ngày 2 lần"
PRSC048279,DRG0208,6,"Uống sau khi ăn, ngày 2 lần"
PRSC085649,DRG0169,4,"Uống sau khi ăn, ngày 2 lần"
PRSC019926,DRG0052,10,"Uống sau khi ăn, ngày 2 lần"
PRSC004970,DRG0249,10,"Uống sau khi ăn, ngày 2 lần"
PRSC051148,DRG0045,3,"Uống sau khi ăn, ngày 2 lần"
PRSC079199,DRG0213,5,"Uống sau khi ăn, ngày 2 lần"
PRSC038431,DRG0230,10,"Uống sau khi ăn, ngày 2 lần"
PRSC044259,DRG0013,3,"Uống sau khi ăn, ngày 2 lần"
PRSC014107,DRG0229,8,"Uống sau khi ăn, ngày 2 lần"
PRSC006697,DRG0005,1,"Uống sau khi ăn, ngày 2 lần"
PRSC031048,DRG0206,4,"Uống sau khi ăn, ngày 2 lần"
PRSC069202,DRG0227,3,"Uống sau khi ăn, ngày 2 lần"
PRSC045420,DRG0235,3,"Uống sau khi ăn, ngày 2 lần"
PRSC069688,DRG0122,2,"Uống sau khi ăn, ngày 2 lần"
PRSC003768,DRG0013,7,"Uống sau khi ăn, ngày 2 lần"
PRSC004817,DRG0217,10,"Uống sau khi ăn, ngày 2 lần"
PRSC072170,DRG0294,8,"Uống sau khi ăn, ngày 2 lần"
PRSC067840,DRG0084,1,"Uống sau khi ăn, ngày 2 lần"
PRSC099767,DRG0234,8,"Uống sau khi ăn, ngày 2 lần"
PRSC018979,DRG0050,9,"Uống sau khi ăn, ngày 2 lần"
PRSC069477,DRG0177,9,"Uống sau khi ăn, ngày 2 lần"
PRSC008679,DRG0148,8,"Uống sau khi ăn, ngày 2 lần"
PRSC027720,DRG0249,8,"Uống sau khi ăn, ngày 2 lần"
PRSC005019,DRG0132,3,"Uống sau khi ăn, ngày 2 lần"
PRSC011237,DRG0265,1,"Uống sau khi ăn, ngày 2 lần"
PRSC082612,DRG0147,5,"Uống sau khi ăn, ngày 2 lần"
PRSC003963,DRG0293,7,"Uống sau khi ăn, ngày 2 lần"
PRSC056378,DRG0202,5,"Uống sau khi ăn, ngày 2 lần"
PRSC039552,DRG0019,1,"Uống sau khi ăn, ngày 2 lần"
PRSC043856,DRG0037,3,"Uống sau khi ăn, ngày 2 lần"
PRSC082546,DRG0072,1,"Uống sau khi ăn, ngày 2 lần"
PRSC008327,DRG0025,9,"Uống sau khi ăn, ngày 2 lần"
PRSC030676,DRG0169,10,"Uống sau khi ăn, ngày 2 lần"
PRSC073772,DRG0191,4,"Uống sau khi ăn, ngày 2 lần"
PRSC002123,DRG0022,10,"Uống sau khi ăn, ngày 2 lần"
PRSC023479,DRG0217,2,"Uống sau khi ăn, ngày 2 lần"
PRSC076178,DRG0069,5,"Uống sau khi ăn, ngày 2 lần"
PRSC019718,DRG0221,7,"Uống sau khi ăn, ngày 2 lần"
PRSC000515,DRG0291,7,"Uống sau khi ăn, ngày 2 lần"
PRSC077815,DRG0260,5,"Uống sau khi ăn, ngày 2 lần"
PRSC067245,DRG0254,2,"Uống sau khi ăn, ngày 2 lần"
PRSC073397,DRG0024,9,"Uống sau khi ăn, ngày 2 lần"
PRSC001189,DRG0277,8,"Uống sau khi ăn, ngày 2 lần"
PRSC023958,DRG0061,8,"Uống sau khi ăn, ngày 2 lần"
PRSC010280,DRG0102,1,"Uống sau khi ăn, ngày 2 lần"
PRSC087200,DRG0102,3,"Uống sau khi ăn, ngày 2 lần"
PRSC080101,DRG0043,7,"Uống sau khi ăn, ngày 2 lần"
PRSC095014,DRG0113,8,"Uống sau khi ăn, ngày 2 lần"
PRSC039735,DRG0165,2,"Uống sau khi ăn, ngày 2 lần"
PRSC059811,DRG0171,1,"Uống sau khi ăn, ngày 2 lần"
PRSC058483,DRG0260,9,"Uống sau khi ăn, ngày 2 lần"
PRSC062711,DRG0018,3,"Uống sau khi ăn, ngày 2 lần"
PRSC063366,DRG0113,10,"Uống sau khi ăn, ngày 2 lần"
PRSC025580,DRG0001,7,"Uống sau khi ăn, ngày 2 lần"
PRSC090053,DRG0270,9,"Uống sau khi ăn, ngày 2 lần"
PRSC079364,DRG0265,2,"Uống sau khi ăn, ngày 2 lần"
PRSC005362,DRG0218,1,"Uống sau khi ăn, ngày 2 lần"
PRSC049240,DRG0104,9,"Uống sau khi ăn, ngày 2 lần"
PRSC005273,DRG0132,6,"Uống sau khi ăn, ngày 2 lần"
PRSC096906,DRG0219,6,"Uống sau khi ăn, ngày 2 lần"
PRSC036232,DRG0023,2,"Uống sau khi ăn, ngày 2 lần"
PRSC090151,DRG0110,8,"Uống sau khi ăn, ngày 2 lần"
PRSC006604,DRG0221,9,"Uống sau khi ăn, ngày 2 lần"
PRSC093127,DRG0195,5,"Uống sau khi ăn, ngày 2 lần"
PRSC084728,DRG0190,3,"Uống sau khi ăn, ngày 2 lần"
PRSC020166,DRG0119,7,"Uống sau khi ăn, ngày 2 lần"
PRSC001643,DRG0147,6,"Uống sau khi ăn, ngày 2 lần"
PRSC007009,DRG0128,3,"Uống sau khi ăn, ngày 2 lần"
PRSC028149,DRG0146,9,"Uống sau khi ăn, ngày 2 lần"
PRSC076409,DRG0175,9,"Uống sau khi ăn, ngày 2 lần"
PRSC013843,DRG0068,5,"Uống sau khi ăn, ngày 2 lần"
PRSC075830,DRG0256,7,"Uống sau khi ăn, ngày 2 lần"
PRSC073581,DRG0025,4,"Uống sau khi ăn, ngày 2 lần"
PRSC026274,DRG0145,6,"Uống sau khi ăn, ngày 2 lần"
PRSC038410,DRG0276,10,"Uống sau khi ăn, ngày 2 lần"
PRSC072065,DRG0064,9,"Uống sau khi ăn, ngày 2 lần"
PRSC098843,DRG0231,3,"Uống sau khi ăn, ngày 2 lần"
PRSC086686,DRG0009,10,"Uống sau khi ăn, ngày 2 lần"
PRSC048485,DRG0234,6,"Uống sau khi ăn, ngày 2 lần"
PRSC092790,DRG0197,9,"Uống sau khi ăn, ngày 2 lần"
PRSC053163,DRG0198,3,"Uống sau khi ăn, ngày 2 lần"
PRSC094721,DRG0124,6,"Uống sau khi ăn, ngày 2 lần"
PRSC063413,DRG0071,4,"Uống sau khi ăn, ngày 2 lần"
PRSC046358,DRG0297,1,"Uống sau khi ăn, ngày 2 lần"
PRSC014130,DRG0150,8,"Uống sau khi ăn, ngày 2 lần"
PRSC011151,DRG0196,9,"Uống sau khi ăn, ngày 2 lần"
PRSC007493,DRG0015,3,"Uống sau khi ăn, ngày 2 lần"
PRSC086127,DRG0237,7,"Uống sau khi ăn, ngày 2 lần"
PRSC026158,DRG0240,6,"Uống sau khi ăn, ngày 2 lần"
PRSC008796,DRG0111,8,"Uống sau khi ăn, ngày 2 lần"
PRSC027103,DRG0190,10,"Uống sau khi ăn, ngày 2 lần"
PRSC080143,DRG0133,7,"Uống sau khi ăn, ngày 2 lần"
PRSC005678,DRG0248,8,"Uống sau khi ăn, ngày 2 lần"
PRSC086537,DRG0243,3,"Uống sau khi ăn, ngày 2 lần"
PRSC051364,DRG0168,10,"Uống sau khi ăn, ngày 2 lần"
PRSC092970,DRG0058,3,"Uống sau khi ăn, ngày 2 lần"
PRSC098812,DRG0290,6,"Uống sau khi ăn, ngày 2 lần"
