InvoiceID,CustomerID,CID,CardID,CreatedDate,CreatedTime,TotalPrice,PaymentMoney,PaymentTypeID
INV017205,CUS02023,E0489,CARD15664,2022-10-10,11:00:00,1010107,1010107,PM02
INV017206,CUS16112,E0415,CARD36886,2024-10-01,11:00:00,606628,606628,PM04
INV017207,CUS43496,E0202,CARD08334,2024-01-19,11:00:00,773297,773297,PM03
INV017208,CUS45482,E0239,CARD06429,2022-05-01,11:00:00,1159541,1159541,PM04
INV017209,CUS03935,E0338,CARD13796,2024-08-21,11:00:00,2409185,2409185,PM04
INV017210,CUS26658,E0371,CARD22478,2022-09-06,18:00:00,1599806,1599806,PM02
INV017211,CUS46546,E0398,CARD43379,2022-08-04,14:00:00,1187769,1187769,PM02
INV017212,CUS24630,E0099,CARD20121,2022-08-18,18:00:00,226344,226344,PM01
INV017213,CUS18834,E0197,CARD47184,2022-08-06,11:00:00,2694809,2694809,PM02
INV017214,CUS51395,E0188,CARD21682,2023-08-28,11:00:00,2488107,2488107,PM02
INV017215,CUS67307,E0306,CARD21563,2022-01-04,14:00:00,1181844,1181844,PM02
INV017216,CUS75829,E0148,CARD48015,2023-01-18,08:00:00,1150626,1150626,PM01
INV017217,CUS25013,E0235,CARD38693,2022-07-18,11:00:00,82887,82887,PM04
INV017218,CUS60103,E0243,CARD03637,2022-09-30,08:00:00,2765238,2765238,PM03
INV017219,CUS17032,E0285,CARD06103,2022-06-05,18:00:00,583686,583686,PM03
INV017220,CUS28897,E0258,CARD10069,2023-12-24,08:00:00,272739,272739,PM02
INV017221,CUS15773,E0292,CARD24884,2022-01-09,11:00:00,2882482,2882482,PM04
INV017222,CUS50545,E0073,CARD48452,2022-11-04,14:00:00,1141150,1141150,PM03
INV017223,CUS27669,E0107,CARD23648,2024-05-14,14:00:00,1611421,1611421,PM04
INV017224,CUS56033,E0483,CARD43660,2024-09-22,18:00:00,262979,262979,PM02
INV017225,CUS02791,E0266,CARD40985,2022-01-06,08:00:00,2556721,2556721,PM01
INV017226,CUS26651,E0281,CARD19348,2024-01-18,08:00:00,461771,461771,PM04
INV017227,CUS45412,E0411,CARD45452,2024-01-14,18:00:00,2057341,2057341,PM03
INV017228,CUS70132,E0322,CARD10564,2023-11-27,14:00:00,550563,550563,PM02
INV017229,CUS67629,E0168,CARD11327,2024-08-12,11:00:00,115845,115845,PM01
INV017230,CUS48327,E0344,CARD35289,2022-03-31,18:00:00,1493675,1493675,PM02
INV017231,CUS66718,E0025,CARD05119,2024-04-08,11:00:00,1407616,1407616,PM02
INV017232,CUS17449,E0466,CARD48452,2024-06-08,14:00:00,1696288,1696288,PM04
INV017233,CUS09605,E0004,CARD30913,2024-12-09,08:00:00,1651541,1651541,PM04
INV017234,CUS40099,E0476,CARD29323,2023-08-30,18:00:00,161567,161567,PM01
INV017235,CUS31349,E0250,CARD23302,2023-09-28,08:00:00,2910514,2910514,PM02
INV017236,CUS51849,E0283,CARD25191,2022-06-24,08:00:00,2125689,2125689,PM02
INV017237,CUS21261,E0422,CARD35899,2022-01-09,18:00:00,1558237,1558237,PM03
INV017238,CUS09644,E0435,CARD22671,2024-06-12,18:00:00,1403607,1403607,PM03
INV017239,CUS28302,E0419,CARD08643,2024-05-07,08:00:00,387126,387126,PM03
INV017240,CUS36193,E0326,CARD26950,2023-05-30,11:00:00,2020308,2020308,PM03
INV017241,CUS10442,E0458,CARD11162,2023-11-23,18:00:00,2615205,2615205,PM02
INV017242,CUS00918,E0321,CARD36057,2023-06-12,18:00:00,546585,546585,PM04
INV017243,CUS77732,E0411,CARD31719,2023-04-09,08:00:00,1646860,1646860,PM01
INV017244,CUS69239,E0240,CARD16940,2022-11-17,14:00:00,490090,490090,PM04
INV017245,CUS79281,E0224,CARD09150,2022-05-01,11:00:00,1666469,1666469,PM03
INV017246,CUS57014,E0485,CARD27278,2023-02-23,11:00:00,2138716,2138716,PM04
INV017247,CUS72755,E0165,CARD03123,2023-04-24,11:00:00,2279904,2279904,PM04
INV017248,CUS56706,E0197,CARD13955,2023-01-12,14:00:00,1362679,1362679,PM04
INV017249,CUS41473,E0495,CARD43159,2023-12-20,18:00:00,1072345,1072345,PM03
INV017250,CUS50389,E0314,CARD34483,2024-05-15,18:00:00,2206842,2206842,PM02
INV017251,CUS06926,E0482,CARD32853,2024-12-23,08:00:00,1757147,1757147,PM04
INV017252,CUS17246,E0134,CARD47601,2024-06-26,14:00:00,174367,174367,PM01
INV017253,CUS03782,E0363,CARD15008,2023-07-09,18:00:00,277843,277843,PM04
INV017254,CUS69259,E0046,CARD23922,2023-11-20,11:00:00,277961,277961,PM02
INV017255,CUS11331,E0131,CARD02944,2023-10-18,14:00:00,1198326,1198326,PM04
INV017256,CUS34633,E0099,CARD01304,2023-09-24,08:00:00,1794437,1794437,PM02
INV017257,CUS47837,E0367,CARD24755,2023-12-01,11:00:00,2025574,2025574,PM03
INV017258,CUS78692,E0036,CARD30959,2023-12-08,08:00:00,54647,54647,PM01
INV017259,CUS28737,E0159,CARD03153,2023-10-15,08:00:00,2550149,2550149,PM02
INV017260,CUS14136,E0225,CARD08825,2023-11-06,18:00:00,2044559,2044559,PM01
INV017261,CUS42943,E0077,CARD31267,2022-09-05,14:00:00,755568,755568,PM03
INV017262,CUS46767,E0164,CARD40249,2023-06-16,14:00:00,307201,307201,PM03
INV017263,CUS31939,E0350,CARD45186,2024-04-11,08:00:00,247016,247016,PM02
INV017264,CUS36740,E0497,CARD06858,2024-05-31,14:00:00,1209210,1209210,PM02
INV017265,CUS43853,E0244,CARD17600,2022-01-22,14:00:00,2379403,2379403,PM03
INV017266,CUS67202,E0016,CARD01821,2022-05-08,18:00:00,616710,616710,PM02
INV017267,CUS77493,E0392,CARD14599,2024-01-24,11:00:00,1119694,1119694,PM04
INV017268,CUS64519,E0028,CARD18122,2024-07-20,08:00:00,504164,504164,PM01
INV017269,CUS37391,E0218,CARD06005,2024-07-27,18:00:00,1956537,1956537,PM01
INV017270,CUS24633,E0483,CARD45168,2024-01-21,14:00:00,491271,491271,PM04
INV017271,CUS41049,E0299,CARD10268,2023-12-02,18:00:00,2700755,2700755,PM01
INV017272,CUS09003,E0171,CARD41168,2024-03-19,08:00:00,309126,309126,PM02
INV017273,CUS77891,E0314,CARD33482,2022-06-05,11:00:00,1424069,1424069,PM03
INV017274,CUS36128,E0207,CARD09437,2023-08-21,18:00:00,366903,366903,PM02
INV017275,CUS71384,E0476,CARD26588,2023-04-25,08:00:00,2890690,2890690,PM02
INV017276,CUS36552,E0437,CARD14207,2023-01-13,11:00:00,2230353,2230353,PM01
INV017277,CUS65145,E0136,CARD48396,2022-10-15,11:00:00,1625999,1625999,PM02
INV017278,CUS12644,E0120,CARD13875,2022-07-17,14:00:00,950029,950029,PM03
INV017279,CUS35960,E0277,CARD06465,2022-01-22,11:00:00,399422,399422,PM02
INV017280,CUS75031,E0195,CARD49799,2024-06-14,18:00:00,353640,353640,PM02
INV017281,CUS77623,E0191,CARD14423,2022-01-25,14:00:00,2163794,2163794,PM04
INV017282,CUS63517,E0257,CARD47196,2023-04-14,08:00:00,273749,273749,PM02
INV017283,CUS60518,E0496,CARD06645,2022-01-08,14:00:00,794341,794341,PM02
INV017284,CUS06709,E0366,CARD29260,2022-01-09,18:00:00,500107,500107,PM02
INV017285,CUS73284,E0341,CARD24693,2024-04-04,11:00:00,2755958,2755958,PM03
INV017286,CUS74448,E0334,CARD04733,2022-03-31,08:00:00,1145734,1145734,PM02
INV017287,CUS51931,E0169,CARD21383,2023-01-11,11:00:00,1990354,1990354,PM03
INV017288,CUS74960,E0317,CARD08409,2023-12-09,08:00:00,1062129,1062129,PM01
INV017289,CUS04128,E0176,CARD03622,2024-01-30,14:00:00,2999017,2999017,PM02
INV017290,CUS79895,E0243,CARD40853,2024-10-21,08:00:00,2405013,2405013,PM03
INV017291,CUS56348,E0288,CARD00524,2024-04-20,11:00:00,2216436,2216436,PM01
INV017292,CUS11548,E0393,CARD46445,2024-06-09,11:00:00,2583736,2583736,PM01
INV017293,CUS30794,E0037,CARD18553,2024-06-13,11:00:00,130989,130989,PM03
INV017294,CUS77663,E0498,CARD37504,2022-05-19,14:00:00,1494124,1494124,PM03
INV017295,CUS66319,E0200,CARD16887,2023-01-26,18:00:00,2824100,2824100,PM02
INV017296,CUS58015,E0391,CARD13770,2024-04-06,18:00:00,525674,525674,PM03
INV017297,CUS05602,E0058,CARD15018,2022-10-22,11:00:00,2570666,2570666,PM02
INV017298,CUS77310,E0053,CARD13676,2023-06-11,18:00:00,2838524,2838524,PM01
INV017299,CUS65336,E0033,CARD28251,2024-04-02,08:00:00,1752583,1752583,PM03
INV017300,CUS63347,E0094,CARD36729,2022-01-04,18:00:00,1115366,1115366,PM01
INV017301,CUS16200,E0400,CARD48300,2024-05-30,18:00:00,102791,102791,PM04
INV017302,CUS55527,E0234,CARD10216,2022-07-11,18:00:00,2866172,2866172,PM04
INV017303,CUS28457,E0349,CARD20841,2022-04-02,08:00:00,371651,371651,PM04
INV017304,CUS61829,E0237,CARD31749,2022-10-20,11:00:00,2473402,2473402,PM02
INV017305,CUS02235,E0273,CARD21588,2024-02-01,14:00:00,670783,670783,PM03
INV017306,CUS70554,E0310,CARD12588,2023-12-15,11:00:00,2361859,2361859,PM01
INV017307,CUS15960,E0210,CARD04335,2024-04-09,11:00:00,2771744,2771744,PM02
INV017308,CUS15021,E0459,CARD44927,2024-12-11,08:00:00,321359,321359,PM02
INV017309,CUS46816,E0152,CARD11493,2023-04-05,11:00:00,883021,883021,PM03
INV017310,CUS05272,E0079,CARD22736,2022-04-08,08:00:00,2884777,2884777,PM02
INV017311,CUS61229,E0462,CARD41079,2023-11-30,11:00:00,2897153,2897153,PM02
INV017312,CUS66865,E0246,CARD18806,2024-08-23,18:00:00,2345634,2345634,PM01
INV017313,CUS17579,E0342,CARD03454,2022-08-21,18:00:00,1642236,1642236,PM04
INV017314,CUS08829,E0163,CARD48553,2023-03-31,14:00:00,1673301,1673301,PM04
INV017315,CUS14831,E0482,CARD22173,2023-10-10,18:00:00,208267,208267,PM04
INV017316,CUS08382,E0336,CARD48519,2023-01-04,08:00:00,2829626,2829626,PM01
INV017317,CUS29982,E0142,CARD39771,2023-01-22,14:00:00,2334496,2334496,PM03
INV017318,CUS23333,E0229,CARD39982,2023-12-05,18:00:00,1373151,1373151,PM03
INV017319,CUS74720,E0230,CARD28923,2022-11-18,14:00:00,1197616,1197616,PM04
INV017320,CUS12407,E0081,CARD45897,2024-08-14,18:00:00,291633,291633,PM02
INV017321,CUS71456,E0011,CARD33217,2022-06-30,08:00:00,1368440,1368440,PM02
INV017322,CUS05804,E0202,CARD00406,2023-01-19,08:00:00,908418,908418,PM01
INV017323,CUS27125,E0455,CARD38798,2023-12-24,18:00:00,1555529,1555529,PM04
INV017324,CUS40923,E0368,CARD41317,2023-05-23,18:00:00,2338649,2338649,PM01
INV017325,CUS39310,E0071,CARD24790,2023-06-17,18:00:00,1023665,1023665,PM03
INV017326,CUS76662,E0351,CARD00993,2023-02-12,11:00:00,2304653,2304653,PM02
INV017327,CUS43991,E0463,CARD35993,2024-12-27,14:00:00,476377,476377,PM03
INV017328,CUS07133,E0016,CARD28229,2024-11-11,11:00:00,2771610,2771610,PM01
INV017329,CUS33567,E0317,CARD07262,2022-11-19,08:00:00,1699002,1699002,PM03
INV017330,CUS16940,E0212,CARD06083,2023-10-07,11:00:00,1245418,1245418,PM01
INV017331,CUS14648,E0363,CARD09162,2023-02-23,14:00:00,1703657,1703657,PM04
INV017332,CUS51487,E0029,CARD13621,2022-07-03,14:00:00,698421,698421,PM01
INV017333,CUS00831,E0094,CARD33333,2023-01-01,14:00:00,1707147,1707147,PM04
INV017334,CUS30304,E0354,CARD05898,2024-03-16,14:00:00,1833182,1833182,PM03
INV017335,CUS18431,E0487,CARD01646,2023-04-28,08:00:00,2383122,2383122,PM01
INV017336,CUS67377,E0063,CARD18595,2022-11-21,11:00:00,598138,598138,PM01
INV017337,CUS06341,E0186,CARD49001,2022-12-11,18:00:00,1437215,1437215,PM01
INV017338,CUS31199,E0016,CARD15174,2022-04-11,18:00:00,1411831,1411831,PM03
INV017339,CUS70093,E0447,CARD33002,2022-09-24,08:00:00,164282,164282,PM01
INV017340,CUS45614,E0321,CARD29987,2023-03-18,11:00:00,1983680,1983680,PM02
INV017341,CUS65170,E0142,CARD37977,2024-06-24,14:00:00,2180067,2180067,PM02
INV017342,CUS23934,E0121,CARD04668,2024-03-18,11:00:00,418838,418838,PM04
INV017343,CUS15912,E0185,CARD25602,2023-05-19,08:00:00,2780097,2780097,PM02
INV017344,CUS27932,E0297,CARD48762,2023-12-10,08:00:00,738067,738067,PM03
INV017345,CUS35028,E0057,CARD33590,2022-06-08,08:00:00,1718038,1718038,PM03
INV017346,CUS68887,E0223,CARD38719,2024-10-25,18:00:00,2431394,2431394,PM03
INV017347,CUS18785,E0004,CARD13816,2023-01-24,08:00:00,1289614,1289614,PM02
INV017348,CUS29239,E0205,CARD07527,2024-01-26,08:00:00,2683918,2683918,PM03
INV017349,CUS10995,E0207,CARD49057,2024-07-02,18:00:00,901836,901836,PM01
INV017350,CUS45809,E0247,CARD14889,2024-05-17,11:00:00,1904789,1904789,PM04
INV017351,CUS44157,E0442,CARD46128,2022-03-02,18:00:00,2894365,2894365,PM02
INV017352,CUS77588,E0150,CARD25009,2024-06-29,18:00:00,1617411,1617411,PM01
INV017353,CUS64695,E0188,CARD13285,2022-08-29,08:00:00,261184,261184,PM01
INV017354,CUS20545,E0343,CARD42620,2024-09-07,18:00:00,490820,490820,PM02
INV017355,CUS38635,E0433,CARD32111,2024-06-07,11:00:00,1508278,1508278,PM04
INV017356,CUS61563,E0498,CARD04810,2024-10-15,11:00:00,2963836,2963836,PM03
INV017357,CUS17656,E0074,CARD23036,2023-01-16,18:00:00,2093343,2093343,PM03
INV017358,CUS57403,E0054,CARD11342,2022-12-26,14:00:00,2699528,2699528,PM01
INV017359,CUS11002,E0286,CARD37285,2024-05-20,11:00:00,2552704,2552704,PM02
INV017360,CUS16063,E0431,CARD06319,2023-08-23,08:00:00,1963200,1963200,PM03
INV017361,CUS60576,E0480,CARD30706,2022-10-08,11:00:00,703379,703379,PM02
INV017362,CUS13519,E0419,CARD26659,2024-02-19,18:00:00,1104429,1104429,PM04
INV017363,CUS00449,E0084,CARD31381,2023-10-21,08:00:00,957562,957562,PM03
INV017364,CUS71914,E0269,CARD47400,2024-10-09,11:00:00,929277,929277,PM02
INV017365,CUS61581,E0213,CARD22847,2022-11-13,14:00:00,1549552,1549552,PM01
INV017366,CUS59378,E0140,CARD30913,2022-08-22,08:00:00,143786,143786,PM01
INV017367,CUS32448,E0026,CARD26748,2023-05-05,18:00:00,649839,649839,PM02
INV017368,CUS40700,E0446,CARD32908,2022-08-19,11:00:00,86598,86598,PM02
INV017369,CUS52184,E0361,CARD34208,2024-07-31,08:00:00,2930204,2930204,PM01
INV017370,CUS15367,E0113,CARD17779,2022-01-15,08:00:00,1922266,1922266,PM03
INV017371,CUS03273,E0028,CARD00233,2022-06-08,11:00:00,2310082,2310082,PM02
INV017372,CUS63603,E0483,CARD18439,2024-07-17,18:00:00,89215,89215,PM04
INV017373,CUS34462,E0495,CARD32510,2023-09-28,11:00:00,2081229,2081229,PM03
INV017374,CUS47298,E0232,CARD20158,2023-09-07,14:00:00,2353272,2353272,PM02
INV017375,CUS54844,E0197,CARD07518,2023-01-14,14:00:00,1975404,1975404,PM01
INV017376,CUS29371,E0336,CARD27478,2022-02-05,18:00:00,1219379,1219379,PM01
INV017377,CUS33667,E0346,CARD24852,2022-03-07,18:00:00,1044223,1044223,PM04
INV017378,CUS42065,E0361,CARD12567,2022-12-09,18:00:00,1220702,1220702,PM02
INV017379,CUS02257,E0100,CARD30003,2023-09-25,11:00:00,85364,85364,PM02
INV017380,CUS15837,E0325,CARD39534,2023-11-18,18:00:00,1277262,1277262,PM01
INV017381,CUS36410,E0419,CARD20081,2022-01-02,08:00:00,860560,860560,PM04
INV017382,CUS04631,E0389,CARD15921,2023-03-02,14:00:00,907781,907781,PM03
INV017383,CUS68506,E0197,CARD14544,2024-07-10,11:00:00,791096,791096,PM03
INV017384,CUS08269,E0135,CARD01061,2022-04-13,11:00:00,1446833,1446833,PM01
INV017385,CUS62140,E0485,CARD07672,2022-04-17,18:00:00,547370,547370,PM04
INV017386,CUS13780,E0222,CARD22579,2023-07-31,08:00:00,365848,365848,PM02
INV017387,CUS54266,E0316,CARD08115,2024-08-27,14:00:00,2346857,2346857,PM03
INV017388,CUS69927,E0272,CARD05222,2023-09-09,18:00:00,2609159,2609159,PM03
INV017389,CUS78731,E0002,CARD01176,2023-03-19,14:00:00,1975742,1975742,PM02
INV017390,CUS02361,E0344,CARD24962,2024-06-21,18:00:00,2901866,2901866,PM02
INV017391,CUS77397,E0084,CARD49084,2022-04-01,08:00:00,1153480,1153480,PM01
INV017392,CUS41351,E0227,CARD03361,2023-07-25,08:00:00,1586610,1586610,PM04
INV017393,CUS43298,E0229,CARD41239,2023-11-05,18:00:00,2387667,2387667,PM01
INV017394,CUS32696,E0082,CARD13414,2023-05-12,11:00:00,1478857,1478857,PM03
INV017395,CUS19818,E0177,CARD37719,2024-06-15,18:00:00,2677787,2677787,PM01
INV017396,CUS06753,E0061,CARD22570,2023-10-04,08:00:00,1824461,1824461,PM03
INV017397,CUS22201,E0407,CARD28388,2023-05-28,18:00:00,2240044,2240044,PM01
INV017398,CUS22105,E0281,CARD15365,2024-08-19,14:00:00,2305350,2305350,PM04
INV017399,CUS63865,E0147,CARD32966,2024-12-25,18:00:00,2238951,2238951,PM04
INV017400,CUS28058,E0141,CARD24304,2024-03-19,14:00:00,2171046,2171046,PM03
INV017401,CUS51245,E0152,CARD44389,2023-02-18,08:00:00,1627684,1627684,PM04
INV017402,CUS66437,E0280,CARD37983,2023-05-28,11:00:00,867915,867915,PM04
INV017403,CUS01755,E0219,CARD22529,2022-06-09,08:00:00,2071703,2071703,PM01
INV017404,CUS13964,E0063,CARD07232,2024-03-31,18:00:00,2379196,2379196,PM03
INV017405,CUS36297,E0140,CARD19127,2022-05-02,08:00:00,2063241,2063241,PM03
INV017406,CUS50270,E0018,CARD09207,2024-03-04,18:00:00,1619511,1619511,PM03
INV017407,CUS11706,E0383,CARD04644,2024-04-22,11:00:00,2800588,2800588,PM04
INV017408,CUS15655,E0479,CARD46242,2023-06-07,18:00:00,438239,438239,PM01
INV017409,CUS61428,E0458,CARD23520,2024-04-09,14:00:00,1061063,1061063,PM04
INV017410,CUS76420,E0307,CARD18247,2022-03-17,11:00:00,2352637,2352637,PM02
INV017411,CUS25676,E0147,CARD05449,2024-01-09,08:00:00,1573202,1573202,PM04
INV017412,CUS54300,E0041,CARD40108,2024-01-25,14:00:00,1159908,1159908,PM03
INV017413,CUS16853,E0223,CARD17713,2022-10-10,11:00:00,2671847,2671847,PM03
INV017414,CUS68919,E0045,CARD47563,2023-06-09,11:00:00,1510783,1510783,PM01
INV017415,CUS54832,E0444,CARD40157,2023-03-25,08:00:00,2385414,2385414,PM04
INV017416,CUS09008,E0212,CARD05146,2022-11-15,14:00:00,619655,619655,PM04
INV017417,CUS50643,E0222,CARD26145,2023-08-20,08:00:00,2721946,2721946,PM02
INV017418,CUS79125,E0472,CARD37420,2023-01-23,11:00:00,1279172,1279172,PM02
INV017419,CUS66999,E0096,CARD24066,2024-12-23,08:00:00,1738627,1738627,PM04
INV017420,CUS36502,E0012,CARD11851,2022-06-17,11:00:00,1742340,1742340,PM04
INV017421,CUS02521,E0433,CARD26670,2022-01-17,08:00:00,771396,771396,PM01
INV017422,CUS34249,E0287,CARD30736,2024-09-25,08:00:00,1733064,1733064,PM02
INV017423,CUS46808,E0486,CARD41535,2022-04-13,11:00:00,782751,782751,PM03
INV017424,CUS07173,E0466,CARD45803,2023-09-24,11:00:00,323323,323323,PM03
INV017425,CUS15538,E0288,CARD19012,2023-05-18,14:00:00,1181655,1181655,PM04
INV017426,CUS58518,E0254,CARD19704,2023-05-03,14:00:00,2979663,2979663,PM04
INV017427,CUS48734,E0237,CARD33887,2022-02-17,14:00:00,1089013,1089013,PM01
INV017428,CUS61565,E0120,CARD26110,2024-08-11,18:00:00,2512943,2512943,PM01
INV017429,CUS48761,E0099,CARD37349,2022-07-27,11:00:00,2707518,2707518,PM03
INV017430,CUS69760,E0233,CARD21208,2023-12-24,14:00:00,856693,856693,PM02
INV017431,CUS63459,E0342,CARD42040,2022-04-08,11:00:00,1076540,1076540,PM03
INV017432,CUS54073,E0492,CARD33377,2024-01-24,11:00:00,1727640,1727640,PM03
INV017433,CUS00738,E0077,CARD27553,2022-04-07,08:00:00,2007879,2007879,PM03
INV017434,CUS22020,E0143,CARD31418,2024-07-14,14:00:00,1557189,1557189,PM01
INV017435,CUS14091,E0213,CARD20174,2022-11-14,11:00:00,2321894,2321894,PM04
INV017436,CUS70288,E0234,CARD03897,2024-11-13,08:00:00,1172118,1172118,PM01
INV017437,CUS63663,E0012,CARD33290,2022-03-05,11:00:00,2813391,2813391,PM01
INV017438,CUS47805,E0378,CARD39407,2022-10-28,11:00:00,1224011,1224011,PM01
INV017439,CUS77248,E0105,CARD33971,2023-06-27,08:00:00,1743051,1743051,PM01
INV017440,CUS61642,E0193,CARD18064,2022-06-26,14:00:00,343381,343381,PM01
INV017441,CUS57824,E0149,CARD25047,2022-06-24,14:00:00,1277105,1277105,PM04
INV017442,CUS52972,E0183,CARD04267,2023-07-29,18:00:00,2748987,2748987,PM04
INV017443,CUS68717,E0372,CARD41649,2022-11-10,11:00:00,1426068,1426068,PM01
INV017444,CUS05592,E0365,CARD30192,2023-06-14,14:00:00,740430,740430,PM02
INV017445,CUS23793,E0194,CARD10096,2022-12-19,14:00:00,1172141,1172141,PM04
INV017446,CUS40056,E0276,CARD47038,2024-05-19,14:00:00,2259787,2259787,PM03
INV017447,CUS67401,E0122,CARD37290,2022-08-28,14:00:00,2521744,2521744,PM01
INV017448,CUS27082,E0040,CARD07863,2022-09-24,08:00:00,2523071,2523071,PM03
INV017449,CUS09733,E0437,CARD38647,2024-09-04,14:00:00,702364,702364,PM01
INV017450,CUS32485,E0323,CARD47869,2024-05-24,18:00:00,1768408,1768408,PM03
INV017451,CUS63241,E0443,CARD36650,2024-03-01,14:00:00,1447791,1447791,PM02
INV017452,CUS51150,E0226,CARD06081,2022-10-19,14:00:00,1904621,1904621,PM04
INV017453,CUS18662,E0170,CARD42964,2024-05-15,14:00:00,1980913,1980913,PM03
INV017454,CUS15127,E0174,CARD04729,2024-02-18,08:00:00,2965627,2965627,PM04
INV017455,CUS68035,E0233,CARD27513,2024-01-06,14:00:00,2410260,2410260,PM04
INV017456,CUS77009,E0385,CARD05239,2023-09-24,14:00:00,1250304,1250304,PM01
INV017457,CUS42630,E0180,CARD40995,2024-11-11,14:00:00,1934003,1934003,PM03
INV017458,CUS13641,E0157,CARD27575,2022-09-11,18:00:00,1983799,1983799,PM02
INV017459,CUS46076,E0112,CARD20758,2023-05-09,14:00:00,1813139,1813139,PM01
INV017460,CUS52299,E0122,CARD47952,2024-04-12,08:00:00,1536322,1536322,PM04
INV017461,CUS49537,E0189,CARD21705,2022-05-06,11:00:00,720792,720792,PM04
INV017462,CUS18016,E0007,CARD09757,2022-09-02,14:00:00,1322760,1322760,PM02
INV017463,CUS73564,E0306,CARD22020,2022-03-26,18:00:00,2428204,2428204,PM02
INV017464,CUS51951,E0395,CARD36026,2023-06-20,14:00:00,710668,710668,PM04
INV017465,CUS25203,E0324,CARD42871,2022-09-13,08:00:00,1148763,1148763,PM04
INV017466,CUS59600,E0408,CARD32436,2024-07-04,08:00:00,1982518,1982518,PM03
INV017467,CUS17500,E0024,CARD31808,2023-07-09,11:00:00,2662181,2662181,PM04
INV017468,CUS55990,E0430,CARD23677,2022-06-16,14:00:00,2377751,2377751,PM02
INV017469,CUS76361,E0066,CARD16825,2024-06-22,14:00:00,2170957,2170957,PM02
INV017470,CUS49446,E0426,CARD23669,2022-02-05,08:00:00,984305,984305,PM01
INV017471,CUS53416,E0421,CARD33903,2023-01-08,14:00:00,1461338,1461338,PM02
INV017472,CUS01741,E0303,CARD06687,2023-01-03,11:00:00,239602,239602,PM03
INV017473,CUS75206,E0308,CARD03049,2023-04-30,11:00:00,52661,52661,PM02
INV017474,CUS65674,E0294,CARD01109,2024-08-07,08:00:00,1236889,1236889,PM02
INV017475,CUS34663,E0287,CARD26024,2023-10-10,18:00:00,1524198,1524198,PM02
INV017476,CUS08670,E0396,CARD34036,2024-12-29,08:00:00,573497,573497,PM04
INV017477,CUS47342,E0288,CARD09998,2024-01-13,08:00:00,126502,126502,PM02
INV017478,CUS68470,E0453,CARD41622,2024-07-08,14:00:00,455435,455435,PM02
INV017479,CUS12949,E0300,CARD32612,2022-10-29,18:00:00,700435,700435,PM04
INV017480,CUS36752,E0188,CARD00154,2022-03-24,14:00:00,2335176,2335176,PM03
INV017481,CUS05466,E0355,CARD07835,2023-07-27,08:00:00,464528,464528,PM01
INV017482,CUS13733,E0166,CARD28466,2022-06-22,18:00:00,210292,210292,PM02
INV017483,CUS21752,E0472,CARD16437,2023-04-04,14:00:00,2751692,2751692,PM01
INV017484,CUS45789,E0353,CARD00950,2024-10-13,18:00:00,2642215,2642215,PM01
INV017485,CUS10351,E0442,CARD06225,2022-09-25,18:00:00,104592,104592,PM04
INV017486,CUS45569,E0355,CARD10644,2022-05-03,08:00:00,1696935,1696935,PM04
INV017487,CUS69258,E0137,CARD20765,2022-03-24,11:00:00,1200409,1200409,PM01
INV017488,CUS17449,E0100,CARD06039,2023-08-28,18:00:00,1085629,1085629,PM03
INV017489,CUS05571,E0491,CARD18851,2022-01-11,14:00:00,880366,880366,PM01
INV017490,CUS09108,E0285,CARD37666,2023-07-23,11:00:00,2858837,2858837,PM04
INV017491,CUS03747,E0097,CARD36434,2022-11-08,18:00:00,1058082,1058082,PM04
INV017492,CUS20419,E0309,CARD12168,2024-01-19,14:00:00,580172,580172,PM02
INV017493,CUS58284,E0244,CARD19676,2023-07-11,11:00:00,1617281,1617281,PM03
INV017494,CUS55974,E0002,CARD09721,2024-02-05,18:00:00,1035426,1035426,PM02
INV017495,CUS40432,E0073,CARD31272,2024-05-24,18:00:00,138400,138400,PM01
