EmployeeID,WorkDate,WorkTime,Shift,MID
E0179,2024-01-29,7,Ca sáng,E0424
E0272,2024-09-20,7,Ca sáng,E0285
E0099,2024-05-10,13,Ca chiều,E0272
E0395,2024-11-13,7,Ca sáng,E0348
E0148,2024-03-21,13,Ca chiều,E0348
E0340,2024-08-27,7,Ca sáng,E0348
E0004,2024-02-12,7,Ca sáng,E0323
E0401,2024-09-22,7,Ca sáng,E0348
E0358,2024-04-19,7,Ca sáng,E0348
E0134,2024-02-06,13,Ca chiều,E0327
E0410,2024-01-26,7,Ca sáng,E0272
E0494,2024-02-09,7,Ca sáng,E0323
E0471,2024-01-16,13,Ca chiều,E0348
E0349,2024-11-09,7,Ca sáng,E0372
E0301,2024-02-17,7,Ca sáng,E0348
E0003,2024-09-16,7,Ca sáng,E0424
E0114,2024-11-19,18,Ca tối,E0327
E0046,2024-07-23,13,Ca chiều,E0325
E0128,2024-09-21,18,Ca tối,E0424
E0066,2024-07-06,18,Ca tối,E0285
E0016,2024-07-08,13,Ca chiều,E0323
E0075,2024-10-11,13,Ca chiều,E0327
E0458,2024-06-19,18,Ca tối,E0467
E0146,2024-01-27,13,Ca chiều,E0325
E0097,2024-08-31,7,Ca sáng,E0372
E0237,2024-11-27,13,Ca chiều,E0327
E0126,2024-11-20,13,Ca chiều,E0272
E0268,2024-02-26,7,Ca sáng,E0372
E0280,2024-01-07,7,Ca sáng,E0327
E0175,2024-09-22,7,Ca sáng,E0424
E0112,2024-10-29,18,Ca tối,E0424
E0108,2024-07-04,18,Ca tối,E0348
E0009,2024-04-09,13,Ca chiều,E0348
E0258,2024-03-22,13,Ca chiều,E0323
E0294,2024-03-02,18,Ca tối,E0467
E0290,2024-10-05,13,Ca chiều,E0285
E0306,2024-11-15,7,Ca sáng,E0285
E0112,2024-08-25,13,Ca chiều,E0372
E0444,2024-07-26,13,Ca chiều,E0285
E0343,2024-08-27,13,Ca chiều,E0372
E0115,2024-08-27,7,Ca sáng,E0372
E0500,2024-01-20,7,Ca sáng,E0285
E0318,2024-06-13,7,Ca sáng,E0467
E0347,2024-12-12,13,Ca chiều,E0467
E0464,2024-07-12,13,Ca chiều,E0424
E0012,2024-03-27,18,Ca tối,E0306
E0015,2024-10-03,13,Ca chiều,E0424
E0312,2024-02-02,7,Ca sáng,E0272
E0350,2024-09-24,7,Ca sáng,E0323
E0011,2024-05-30,7,Ca sáng,E0348
E0381,2024-07-03,18,Ca tối,E0467
E0487,2024-07-25,7,Ca sáng,E0327
E0409,2024-10-08,7,Ca sáng,E0285
E0424,2024-12-06,13,Ca chiều,E0285
E0101,2024-12-21,7,Ca sáng,E0372
E0012,2024-02-01,7,Ca sáng,E0323
E0498,2024-09-12,18,Ca tối,E0467
E0453,2024-02-14,13,Ca chiều,E0272
E0075,2024-05-28,18,Ca tối,E0348
E0109,2024-03-31,7,Ca sáng,E0285
E0198,2024-04-07,13,Ca chiều,E0306
E0175,2024-03-12,7,Ca sáng,E0285
E0310,2024-04-24,13,Ca chiều,E0325
E0323,2024-04-02,18,Ca tối,E0323
E0271,2024-07-14,18,Ca tối,E0323
E0241,2024-11-17,7,Ca sáng,E0323
E0089,2024-11-23,18,Ca tối,E0272
E0383,2024-03-30,18,Ca tối,E0348
E0199,2024-11-15,7,Ca sáng,E0272
E0267,2024-02-17,18,Ca tối,E0424
E0064,2024-02-10,7,Ca sáng,E0285
E0053,2024-11-17,13,Ca chiều,E0306
E0323,2024-08-13,7,Ca sáng,E0467
E0275,2024-04-03,7,Ca sáng,E0285
E0242,2024-09-26,7,Ca sáng,E0327
E0276,2024-02-14,18,Ca tối,E0348
E0125,2024-02-13,7,Ca sáng,E0323
E0297,2024-01-11,18,Ca tối,E0424
E0271,2024-02-24,7,Ca sáng,E0467
E0192,2024-07-30,7,Ca sáng,E0348
E0006,2024-12-22,18,Ca tối,E0325
E0272,2024-03-30,13,Ca chiều,E0285
E0149,2024-11-09,7,Ca sáng,E0372
E0061,2024-02-16,7,Ca sáng,E0327
E0077,2024-09-06,7,Ca sáng,E0323
E0028,2024-08-18,13,Ca chiều,E0285
E0263,2024-01-14,18,Ca tối,E0325
E0094,2024-08-16,7,Ca sáng,E0272
E0233,2024-04-11,18,Ca tối,E0323
E0083,2024-05-05,7,Ca sáng,E0348
E0371,2024-08-12,13,Ca chiều,E0372
E0088,2024-08-02,18,Ca tối,E0372
E0423,2024-08-19,18,Ca tối,E0467
E0371,2024-07-30,7,Ca sáng,E0285
E0239,2024-06-18,18,Ca tối,E0424
E0034,2024-03-10,13,Ca chiều,E0285
E0072,2024-12-29,13,Ca chiều,E0306
E0363,2024-03-04,18,Ca tối,E0285
E0372,2024-05-22,18,Ca tối,E0325
E0469,2024-09-22,13,Ca chiều,E0306
E0240,2024-10-10,7,Ca sáng,E0467
E0322,2024-07-26,7,Ca sáng,E0285
E0285,2024-12-08,13,Ca chiều,E0467
E0161,2024-01-31,13,Ca chiều,E0325
E0259,2024-01-25,13,Ca chiều,E0467
E0128,2024-01-22,18,Ca tối,E0348
E0090,2024-12-28,13,Ca chiều,E0285
E0291,2024-08-29,18,Ca tối,E0272
E0330,2024-07-26,7,Ca sáng,E0306
E0446,2024-09-18,7,Ca sáng,E0306
E0438,2024-05-14,18,Ca tối,E0372
E0038,2024-10-29,18,Ca tối,E0372
E0392,2024-07-19,18,Ca tối,E0424
E0168,2024-01-23,7,Ca sáng,E0272
E0258,2024-05-02,18,Ca tối,E0372
E0134,2024-11-14,7,Ca sáng,E0272
E0105,2024-08-14,7,Ca sáng,E0272
E0012,2024-12-08,18,Ca tối,E0272
E0068,2024-07-11,13,Ca chiều,E0467
E0023,2024-05-27,18,Ca tối,E0327
E0140,2024-11-29,7,Ca sáng,E0327
E0075,2024-03-06,18,Ca tối,E0348
E0037,2024-11-20,18,Ca tối,E0285
E0297,2024-08-27,7,Ca sáng,E0372
E0360,2024-05-28,13,Ca chiều,E0325
E0407,2024-04-21,13,Ca chiều,E0327
E0301,2024-07-21,13,Ca chiều,E0424
E0242,2024-10-02,7,Ca sáng,E0306
E0259,2024-06-13,7,Ca sáng,E0327
E0286,2024-01-17,13,Ca chiều,E0348
E0357,2024-12-10,13,Ca chiều,E0285
E0432,2024-07-23,13,Ca chiều,E0272
E0267,2024-02-09,13,Ca chiều,E0285
E0304,2024-04-20,13,Ca chiều,E0306
E0347,2024-04-17,7,Ca sáng,E0467
E0176,2024-06-26,7,Ca sáng,E0424
E0358,2024-02-14,18,Ca tối,E0372
E0145,2024-08-17,18,Ca tối,E0306
E0385,2024-08-29,7,Ca sáng,E0285
E0097,2024-08-13,13,Ca chiều,E0325
E0166,2024-05-11,7,Ca sáng,E0424
E0277,2024-02-04,13,Ca chiều,E0424
E0261,2024-11-28,18,Ca tối,E0467
E0325,2024-10-03,13,Ca chiều,E0467
E0440,2024-04-17,7,Ca sáng,E0306
E0277,2024-04-07,7,Ca sáng,E0285
E0171,2024-10-21,7,Ca sáng,E0306
E0312,2024-09-02,18,Ca tối,E0285
E0114,2024-09-04,13,Ca chiều,E0285
E0345,2024-04-10,18,Ca tối,E0325
E0224,2024-10-26,18,Ca tối,E0327
E0114,2024-09-30,18,Ca tối,E0348
E0195,2024-01-21,13,Ca chiều,E0306
E0173,2024-05-21,7,Ca sáng,E0467
E0356,2024-07-22,13,Ca chiều,E0327
E0131,2024-04-21,7,Ca sáng,E0325
E0262,2024-01-25,18,Ca tối,E0424
E0018,2024-10-15,7,Ca sáng,E0467
E0141,2024-10-11,18,Ca tối,E0467
E0245,2024-10-18,13,Ca chiều,E0348
E0499,2024-02-01,18,Ca tối,E0323
E0208,2024-12-31,13,Ca chiều,E0285
E0229,2024-03-29,18,Ca tối,E0325
E0474,2024-11-18,13,Ca chiều,E0285
E0188,2024-03-01,18,Ca tối,E0424
E0192,2024-05-19,18,Ca tối,E0285
E0003,2024-11-24,18,Ca tối,E0285
E0038,2024-07-23,13,Ca chiều,E0327
E0258,2024-08-24,18,Ca tối,E0272
E0427,2024-09-19,18,Ca tối,E0372
E0403,2024-05-03,13,Ca chiều,E0306
E0108,2024-11-19,13,Ca chiều,E0323
E0198,2024-06-04,7,Ca sáng,E0323
E0411,2024-02-09,7,Ca sáng,E0272
E0113,2024-09-01,18,Ca tối,E0272
E0183,2024-08-12,7,Ca sáng,E0285
E0089,2024-01-29,18,Ca tối,E0372
E0498,2024-03-03,7,Ca sáng,E0272
E0098,2024-08-26,13,Ca chiều,E0323
E0244,2024-02-04,13,Ca chiều,E0323
E0245,2024-12-04,18,Ca tối,E0325
E0423,2024-03-10,7,Ca sáng,E0285
E0327,2024-07-08,18,Ca tối,E0306
E0262,2024-12-04,18,Ca tối,E0325
E0218,2024-05-14,7,Ca sáng,E0327
E0242,2024-01-18,13,Ca chiều,E0372
E0037,2024-12-09,13,Ca chiều,E0327
E0093,2024-08-24,7,Ca sáng,E0372
E0371,2024-05-18,13,Ca chiều,E0323
E0226,2024-07-05,13,Ca chiều,E0306
E0363,2024-04-01,7,Ca sáng,E0467
E0091,2024-08-11,13,Ca chiều,E0323
E0365,2024-04-25,18,Ca tối,E0325
E0293,2024-05-28,13,Ca chiều,E0372
E0430,2024-10-27,18,Ca tối,E0424
E0045,2024-04-17,7,Ca sáng,E0325
E0323,2024-06-24,7,Ca sáng,E0327
E0491,2024-02-27,13,Ca chiều,E0372
E0492,2024-03-13,7,Ca sáng,E0323
E0200,2024-01-29,13,Ca chiều,E0323
E0387,2024-10-11,18,Ca tối,E0467
E0262,2024-12-18,13,Ca chiều,E0372
E0088,2024-09-27,7,Ca sáng,E0306
E0282,2024-11-04,7,Ca sáng,E0467
E0483,2024-06-14,18,Ca tối,E0372
E0066,2024-05-11,18,Ca tối,E0285
E0393,2024-05-15,18,Ca tối,E0467
E0145,2024-10-17,7,Ca sáng,E0285
E0475,2024-01-17,13,Ca chiều,E0327
E0397,2024-05-03,18,Ca tối,E0323
E0312,2024-11-05,13,Ca chiều,E0323
E0002,2024-11-25,18,Ca tối,E0323
E0032,2024-06-20,18,Ca tối,E0272
E0145,2024-12-03,18,Ca tối,E0323
E0287,2024-07-03,13,Ca chiều,E0467
E0307,2024-07-23,18,Ca tối,E0372
E0038,2024-08-22,18,Ca tối,E0327
E0044,2024-07-25,13,Ca chiều,E0348
E0331,2024-07-20,13,Ca chiều,E0348
E0322,2024-04-23,18,Ca tối,E0327
E0342,2024-02-15,7,Ca sáng,E0348
E0267,2024-04-10,18,Ca tối,E0424
E0036,2024-03-21,13,Ca chiều,E0272
E0179,2024-07-24,18,Ca tối,E0285
E0283,2024-12-10,18,Ca tối,E0323
E0154,2024-06-18,13,Ca chiều,E0327
E0430,2024-03-20,18,Ca tối,E0323
E0418,2024-11-24,18,Ca tối,E0323
E0140,2024-11-14,7,Ca sáng,E0285
E0332,2024-01-28,7,Ca sáng,E0285
E0171,2024-07-08,13,Ca chiều,E0323
E0342,2024-11-15,13,Ca chiều,E0323
E0251,2024-09-23,18,Ca tối,E0348
E0277,2024-06-01,13,Ca chiều,E0325
E0077,2024-01-15,13,Ca chiều,E0306
E0158,2024-10-16,13,Ca chiều,E0327
E0203,2024-07-19,7,Ca sáng,E0372
E0292,2024-03-07,7,Ca sáng,E0372
E0407,2024-07-02,13,Ca chiều,E0323
E0227,2024-09-13,13,Ca chiều,E0467
E0469,2024-07-17,7,Ca sáng,E0424
E0438,2024-06-28,13,Ca chiều,E0327
E0323,2024-03-14,18,Ca tối,E0327
E0359,2024-02-05,13,Ca chiều,E0467
E0172,2024-12-12,7,Ca sáng,E0306
E0308,2024-12-07,7,Ca sáng,E0306
E0150,2024-04-05,7,Ca sáng,E0325
E0464,2024-11-29,18,Ca tối,E0325
E0326,2024-10-06,7,Ca sáng,E0285
E0028,2024-02-20,13,Ca chiều,E0285
E0352,2024-09-08,13,Ca chiều,E0285
E0043,2024-05-08,18,Ca tối,E0348
E0367,2024-09-28,7,Ca sáng,E0327
E0462,2024-12-07,13,Ca chiều,E0325
E0228,2024-08-23,18,Ca tối,E0285
E0323,2024-05-26,7,Ca sáng,E0348
E0374,2024-01-07,18,Ca tối,E0285
E0205,2024-06-25,13,Ca chiều,E0348
E0034,2024-12-21,18,Ca tối,E0285
E0377,2024-08-08,7,Ca sáng,E0325
E0400,2024-04-07,13,Ca chiều,E0348
E0106,2024-11-08,13,Ca chiều,E0372
E0453,2024-07-29,13,Ca chiều,E0424
E0218,2024-12-29,13,Ca chiều,E0424
E0498,2024-05-03,18,Ca tối,E0323
E0360,2024-03-03,13,Ca chiều,E0327
E0360,2024-08-09,18,Ca tối,E0272
E0440,2024-12-01,13,Ca chiều,E0327
E0099,2024-12-08,18,Ca tối,E0285
E0102,2024-12-07,18,Ca tối,E0325
E0425,2024-02-07,18,Ca tối,E0323
E0500,2024-05-17,13,Ca chiều,E0372
E0476,2024-12-15,13,Ca chiều,E0323
E0450,2024-01-18,13,Ca chiều,E0325
E0242,2024-09-21,18,Ca tối,E0372
E0461,2024-08-02,18,Ca tối,E0424
E0123,2024-04-09,13,Ca chiều,E0272
E0253,2024-06-15,7,Ca sáng,E0323
E0458,2024-12-09,18,Ca tối,E0348
E0067,2024-09-20,13,Ca chiều,E0306
E0341,2024-07-25,7,Ca sáng,E0272
E0396,2024-04-07,18,Ca tối,E0424
E0028,2024-09-02,7,Ca sáng,E0325
E0170,2024-07-23,13,Ca chiều,E0424
E0322,2024-03-15,13,Ca chiều,E0424
E0067,2024-06-26,13,Ca chiều,E0306
E0367,2024-10-25,18,Ca tối,E0424
E0097,2024-09-16,18,Ca tối,E0272
E0068,2024-09-23,13,Ca chiều,E0325
E0260,2024-12-03,18,Ca tối,E0323
E0293,2024-02-01,7,Ca sáng,E0372
E0075,2024-06-18,7,Ca sáng,E0348
E0031,2024-08-27,18,Ca tối,E0424
E0193,2024-04-01,7,Ca sáng,E0348
E0477,2024-09-08,13,Ca chiều,E0372
E0020,2024-03-06,18,Ca tối,E0327
E0333,2024-03-01,7,Ca sáng,E0306
E0103,2024-06-05,18,Ca tối,E0306
E0480,2024-02-02,13,Ca chiều,E0327
E0323,2024-07-31,18,Ca tối,E0306
E0476,2024-03-06,18,Ca tối,E0467
E0171,2024-02-10,13,Ca chiều,E0323
E0285,2024-09-07,13,Ca chiều,E0327
E0483,2024-12-27,13,Ca chiều,E0285
E0434,2024-08-18,7,Ca sáng,E0348
E0272,2024-06-17,7,Ca sáng,E0467
E0442,2024-08-06,13,Ca chiều,E0325
E0229,2024-09-15,7,Ca sáng,E0285
E0276,2024-08-08,18,Ca tối,E0372
E0068,2024-11-04,18,Ca tối,E0306
E0035,2024-01-20,18,Ca tối,E0467
E0403,2024-01-10,18,Ca tối,E0348
E0470,2024-10-30,18,Ca tối,E0348
E0443,2024-05-16,7,Ca sáng,E0424
E0478,2024-03-08,18,Ca tối,E0285
E0161,2024-02-17,7,Ca sáng,E0272
E0020,2024-02-14,7,Ca sáng,E0325
E0422,2024-04-16,7,Ca sáng,E0372
E0300,2024-10-27,18,Ca tối,E0306
E0404,2024-08-05,7,Ca sáng,E0372
E0079,2024-11-16,13,Ca chiều,E0348
E0337,2024-06-12,18,Ca tối,E0348
E0481,2024-06-29,13,Ca chiều,E0325
E0053,2024-02-06,13,Ca chiều,E0285
E0316,2024-11-29,13,Ca chiều,E0424
E0214,2024-07-22,18,Ca tối,E0327
E0177,2024-01-20,13,Ca chiều,E0323
E0354,2024-08-19,7,Ca sáng,E0325
E0042,2024-03-15,13,Ca chiều,E0372
E0085,2024-03-28,18,Ca tối,E0372
E0185,2024-12-28,18,Ca tối,E0327
E0162,2024-07-02,13,Ca chiều,E0325
E0316,2024-06-18,7,Ca sáng,E0372
E0128,2024-10-28,7,Ca sáng,E0325
E0001,2024-03-07,13,Ca chiều,E0272
E0232,2024-05-08,13,Ca chiều,E0372
E0336,2024-10-12,7,Ca sáng,E0348
E0130,2024-03-14,18,Ca tối,E0272
E0486,2024-03-01,13,Ca chiều,E0424
E0439,2024-02-28,18,Ca tối,E0424
E0266,2024-07-06,18,Ca tối,E0323
E0350,2024-03-02,13,Ca chiều,E0348
E0124,2024-01-18,7,Ca sáng,E0424
E0053,2024-02-27,7,Ca sáng,E0467
E0365,2024-04-26,7,Ca sáng,E0285
E0390,2024-03-27,7,Ca sáng,E0272
E0221,2024-09-07,18,Ca tối,E0325
E0439,2024-09-28,18,Ca tối,E0372
E0186,2024-03-04,18,Ca tối,E0372
E0492,2024-02-20,13,Ca chiều,E0467
E0011,2024-07-27,18,Ca tối,E0272
E0168,2024-06-26,18,Ca tối,E0348
E0481,2024-09-16,18,Ca tối,E0372
E0070,2024-11-16,13,Ca chiều,E0467
E0119,2024-12-22,13,Ca chiều,E0348
E0475,2024-02-22,7,Ca sáng,E0272
E0117,2024-05-14,13,Ca chiều,E0372
E0357,2024-11-14,18,Ca tối,E0348
E0248,2024-12-19,18,Ca tối,E0285
E0118,2024-03-05,13,Ca chiều,E0372
E0257,2024-11-29,13,Ca chiều,E0306
E0369,2024-10-09,13,Ca chiều,E0323
E0447,2024-03-20,13,Ca chiều,E0372
E0010,2024-05-13,7,Ca sáng,E0285
E0439,2024-11-25,7,Ca sáng,E0348
E0454,2024-09-25,7,Ca sáng,E0467
E0042,2024-03-22,13,Ca chiều,E0467
E0071,2024-10-06,18,Ca tối,E0272
E0145,2024-11-22,7,Ca sáng,E0325
E0427,2024-05-09,13,Ca chiều,E0272
E0390,2024-04-23,18,Ca tối,E0272
E0362,2024-03-28,7,Ca sáng,E0327
E0454,2024-08-28,18,Ca tối,E0285
E0449,2024-02-27,7,Ca sáng,E0306
E0194,2024-06-08,18,Ca tối,E0467
E0028,2024-02-21,13,Ca chiều,E0323
E0293,2024-09-15,13,Ca chiều,E0285
E0245,2024-08-27,7,Ca sáng,E0348
E0092,2024-03-12,7,Ca sáng,E0327
E0342,2024-04-16,7,Ca sáng,E0285
E0362,2024-05-02,7,Ca sáng,E0327
E0275,2024-10-14,7,Ca sáng,E0372
E0259,2024-10-14,13,Ca chiều,E0285
E0155,2024-08-25,7,Ca sáng,E0327
E0354,2024-07-30,13,Ca chiều,E0323
E0297,2024-04-12,13,Ca chiều,E0327
E0027,2024-01-27,18,Ca tối,E0285
E0219,2024-01-30,18,Ca tối,E0348
E0173,2024-05-03,13,Ca chiều,E0285
E0125,2024-05-31,7,Ca sáng,E0424
E0272,2024-04-21,7,Ca sáng,E0372
E0466,2024-10-10,18,Ca tối,E0272
E0311,2024-12-18,13,Ca chiều,E0327
E0246,2024-09-06,18,Ca tối,E0348
E0481,2024-01-31,7,Ca sáng,E0272
E0451,2024-09-14,18,Ca tối,E0306
E0206,2024-10-22,7,Ca sáng,E0272
E0404,2024-05-14,13,Ca chiều,E0272
E0007,2024-04-01,13,Ca chiều,E0272
E0014,2024-08-17,18,Ca tối,E0467
E0038,2024-01-12,7,Ca sáng,E0306
E0479,2024-03-24,18,Ca tối,E0272
E0319,2024-03-08,7,Ca sáng,E0327
E0125,2024-10-22,13,Ca chiều,E0372
E0008,2024-12-02,18,Ca tối,E0325
E0185,2024-07-10,18,Ca tối,E0348
E0487,2024-04-08,7,Ca sáng,E0285
E0345,2024-10-09,13,Ca chiều,E0372
E0281,2024-01-25,7,Ca sáng,E0323
E0275,2024-03-11,7,Ca sáng,E0372
E0412,2024-10-22,13,Ca chiều,E0272
E0268,2024-04-01,18,Ca tối,E0327
E0076,2024-12-21,7,Ca sáng,E0467
E0127,2024-01-14,13,Ca chiều,E0325
E0365,2024-05-25,18,Ca tối,E0285
E0397,2024-02-14,18,Ca tối,E0372
E0248,2024-07-05,13,Ca chiều,E0323
E0110,2024-01-20,18,Ca tối,E0306
E0278,2024-04-14,18,Ca tối,E0306
E0048,2024-08-27,18,Ca tối,E0323
E0120,2024-08-27,13,Ca chiều,E0348
E0141,2024-03-23,18,Ca tối,E0325
E0180,2024-09-27,13,Ca chiều,E0323
E0277,2024-04-23,7,Ca sáng,E0306
E0081,2024-04-02,13,Ca chiều,E0372
E0344,2024-03-20,7,Ca sáng,E0285
E0098,2024-05-31,7,Ca sáng,E0327
E0412,2024-03-18,13,Ca chiều,E0306
E0495,2024-12-25,18,Ca tối,E0323
E0192,2024-07-18,18,Ca tối,E0323
E0037,2024-07-13,7,Ca sáng,E0325
E0335,2024-04-29,7,Ca sáng,E0348
E0047,2024-03-29,7,Ca sáng,E0424
E0324,2024-09-08,13,Ca chiều,E0348
E0226,2024-08-14,13,Ca chiều,E0424
E0100,2024-10-22,7,Ca sáng,E0272
E0350,2024-05-28,7,Ca sáng,E0424
E0470,2024-12-20,7,Ca sáng,E0327
E0343,2024-08-16,18,Ca tối,E0323
E0098,2024-02-09,18,Ca tối,E0467
E0167,2024-04-21,18,Ca tối,E0323
E0173,2024-07-31,18,Ca tối,E0327
E0416,2024-10-25,18,Ca tối,E0348
E0361,2024-05-20,13,Ca chiều,E0323
E0154,2024-11-07,13,Ca chiều,E0424
E0247,2024-04-19,7,Ca sáng,E0467
E0240,2024-03-30,7,Ca sáng,E0424
E0104,2024-04-08,13,Ca chiều,E0327
E0495,2024-11-15,13,Ca chiều,E0272
E0131,2024-08-10,13,Ca chiều,E0424
E0194,2024-10-17,13,Ca chiều,E0372
E0343,2024-07-06,18,Ca tối,E0372
E0124,2024-08-19,18,Ca tối,E0285
E0132,2024-05-10,18,Ca tối,E0323
E0217,2024-04-21,18,Ca tối,E0323
E0204,2024-03-24,7,Ca sáng,E0323
E0440,2024-01-15,18,Ca tối,E0323
E0243,2024-05-05,7,Ca sáng,E0467
E0014,2024-09-03,7,Ca sáng,E0323
E0332,2024-07-10,18,Ca tối,E0285
E0224,2024-08-20,13,Ca chiều,E0467
E0145,2024-05-09,7,Ca sáng,E0372
E0491,2024-07-09,18,Ca tối,E0306
E0311,2024-06-24,18,Ca tối,E0325
E0139,2024-09-23,7,Ca sáng,E0372
E0009,2024-04-08,13,Ca chiều,E0424
E0051,2024-01-17,7,Ca sáng,E0348
E0170,2024-01-14,13,Ca chiều,E0327
E0183,2024-12-29,18,Ca tối,E0467
E0117,2024-06-27,13,Ca chiều,E0348
E0332,2024-06-06,18,Ca tối,E0285
E0037,2024-02-19,7,Ca sáng,E0272
E0071,2024-12-23,7,Ca sáng,E0272
E0461,2024-06-16,18,Ca tối,E0325
E0320,2024-04-02,18,Ca tối,E0272
E0356,2024-12-19,13,Ca chiều,E0306
E0378,2024-11-11,13,Ca chiều,E0372
E0363,2024-08-09,13,Ca chiều,E0467
E0265,2024-02-14,13,Ca chiều,E0323
E0404,2024-03-30,13,Ca chiều,E0325
E0100,2024-07-10,18,Ca tối,E0285
E0348,2024-05-02,7,Ca sáng,E0325
E0362,2024-12-22,13,Ca chiều,E0272
E0269,2024-08-25,13,Ca chiều,E0372
E0080,2024-09-16,7,Ca sáng,E0467
E0419,2024-04-15,13,Ca chiều,E0424
E0102,2024-12-24,18,Ca tối,E0285
E0252,2024-06-10,7,Ca sáng,E0467
E0225,2024-11-25,18,Ca tối,E0285
E0389,2024-03-26,7,Ca sáng,E0327
E0247,2024-03-07,7,Ca sáng,E0424
E0051,2024-09-25,7,Ca sáng,E0327
E0228,2024-03-03,18,Ca tối,E0306
E0446,2024-09-16,13,Ca chiều,E0424
E0147,2024-12-02,18,Ca tối,E0325
E0453,2024-04-09,7,Ca sáng,E0467
E0394,2024-03-18,18,Ca tối,E0372
E0327,2024-03-12,7,Ca sáng,E0272
E0081,2024-12-26,18,Ca tối,E0325
E0448,2024-09-19,18,Ca tối,E0372
E0405,2024-09-03,7,Ca sáng,E0424
E0367,2024-11-29,13,Ca chiều,E0285
E0056,2024-10-10,7,Ca sáng,E0306
E0483,2024-07-15,18,Ca tối,E0348
E0338,2024-08-14,18,Ca tối,E0306
E0260,2024-01-10,18,Ca tối,E0424
E0310,2024-06-02,7,Ca sáng,E0424
E0264,2024-04-26,18,Ca tối,E0323
E0396,2024-01-28,13,Ca chiều,E0285
E0473,2024-07-06,18,Ca tối,E0327
E0094,2024-07-17,13,Ca chiều,E0323
E0230,2024-10-31,13,Ca chiều,E0467
E0452,2024-09-28,7,Ca sáng,E0424
E0188,2024-01-21,13,Ca chiều,E0424
E0339,2024-01-21,18,Ca tối,E0285
E0267,2024-07-08,7,Ca sáng,E0323
E0188,2024-06-09,7,Ca sáng,E0272
E0431,2024-12-17,13,Ca chiều,E0306
E0015,2024-03-08,18,Ca tối,E0272
E0030,2024-11-07,13,Ca chiều,E0272
E0419,2024-12-07,7,Ca sáng,E0285
E0300,2024-03-05,18,Ca tối,E0325
E0227,2024-09-30,7,Ca sáng,E0424
E0147,2024-03-26,13,Ca chiều,E0372
E0357,2024-06-14,13,Ca chiều,E0467
E0175,2024-03-17,7,Ca sáng,E0327
E0412,2024-02-18,13,Ca chiều,E0348
E0274,2024-01-01,7,Ca sáng,E0285
E0217,2024-09-29,18,Ca tối,E0424
E0120,2024-03-03,13,Ca chiều,E0272
E0343,2024-12-18,18,Ca tối,E0306
E0385,2024-08-13,7,Ca sáng,E0272
E0038,2024-12-02,18,Ca tối,E0348
E0500,2024-02-08,7,Ca sáng,E0467
E0084,2024-12-28,13,Ca chiều,E0467
E0229,2024-02-03,18,Ca tối,E0467
E0386,2024-08-17,7,Ca sáng,E0372
E0323,2024-01-15,18,Ca tối,E0467
E0339,2024-04-27,18,Ca tối,E0348
E0258,2024-03-07,18,Ca tối,E0348
E0314,2024-10-14,18,Ca tối,E0348
E0242,2024-11-30,18,Ca tối,E0424
E0379,2024-01-04,18,Ca tối,E0348
E0338,2024-09-04,18,Ca tối,E0327
E0299,2024-08-21,13,Ca chiều,E0306
E0054,2024-12-17,7,Ca sáng,E0372
E0472,2024-01-09,18,Ca tối,E0348
E0240,2024-03-22,18,Ca tối,E0372
E0136,2024-03-29,18,Ca tối,E0348
E0473,2024-05-02,13,Ca chiều,E0272
E0093,2024-11-24,7,Ca sáng,E0467
E0236,2024-02-03,13,Ca chiều,E0348
E0135,2024-08-22,7,Ca sáng,E0323
E0021,2024-03-31,7,Ca sáng,E0325
E0070,2024-04-16,7,Ca sáng,E0467
E0420,2024-05-23,7,Ca sáng,E0323
E0063,2024-01-05,18,Ca tối,E0327
E0273,2024-12-29,13,Ca chiều,E0424
E0488,2024-04-05,18,Ca tối,E0323
E0372,2024-11-07,18,Ca tối,E0285
E0368,2024-06-11,13,Ca chiều,E0323
E0153,2024-05-11,18,Ca tối,E0348
E0156,2024-07-23,13,Ca chiều,E0272
E0395,2024-06-23,13,Ca chiều,E0327
E0015,2024-12-06,18,Ca tối,E0327
E0189,2024-12-30,18,Ca tối,E0424
E0020,2024-07-04,13,Ca chiều,E0325
E0084,2024-09-19,13,Ca chiều,E0325
E0353,2024-09-09,13,Ca chiều,E0285
E0370,2024-08-03,18,Ca tối,E0325
E0288,2024-03-27,18,Ca tối,E0306
E0357,2024-05-23,7,Ca sáng,E0348
E0012,2024-06-05,7,Ca sáng,E0323
E0158,2024-10-17,7,Ca sáng,E0327
E0125,2024-12-09,13,Ca chiều,E0306
E0224,2024-03-28,7,Ca sáng,E0323
E0184,2024-01-08,7,Ca sáng,E0306
E0291,2024-06-27,7,Ca sáng,E0272
E0050,2024-09-22,18,Ca tối,E0285
E0299,2024-05-12,13,Ca chiều,E0424
E0249,2024-01-22,18,Ca tối,E0327
E0431,2024-03-06,7,Ca sáng,E0272
E0237,2024-02-03,18,Ca tối,E0323
E0365,2024-10-17,18,Ca tối,E0327
E0479,2024-11-14,13,Ca chiều,E0285
E0287,2024-06-03,7,Ca sáng,E0306
E0479,2024-08-04,13,Ca chiều,E0372
E0448,2024-07-14,13,Ca chiều,E0372
E0003,2024-09-20,7,Ca sáng,E0285
E0202,2024-11-21,18,Ca tối,E0424
